Date,CRM(t-1),CRM(t)
2017-06-05,90.35533142089844,90.8724365234375
2017-06-06,90.8724365234375,90.593994140625
2017-06-07,90.593994140625,90.88237762451172
2017-06-08,90.88237762451172,90.7431640625
2017-06-09,90.7431640625,86.78526306152344
2017-06-12,86.78526306152344,85.70132446289062
2017-06-13,85.70132446289062,86.78526306152344
2017-06-14,86.78526306152344,86.68582153320312
2017-06-15,86.68582153320312,85.79082489013672
2017-06-16,85.79082489013672,85.52232360839844
2017-06-19,85.52232360839844,87.05376434326172
2017-06-20,87.05376434326172,86.43720245361328
2017-06-21,86.43720245361328,87.07365417480469
2017-06-22,87.07365417480469,87.97859954833984
2017-06-23,87.97859954833984,88.12776947021484
2017-06-26,88.12776947021484,87.62060546875
2017-06-27,87.62060546875,87.19298553466797
2017-06-28,87.19298553466797,87.6007080078125
2017-06-29,87.6007080078125,86.31788635253906
2017-06-30,86.31788635253906,86.11898803710938
2017-07-03,86.11898803710938,85.62177276611328
2017-07-05,85.62177276611328,87.01398468017578
2017-07-06,87.01398468017578,86.36759185791016
2017-07-07,86.36759185791016,87.43164825439453
2017-07-10,87.43164825439453,88.00843048095703
2017-07-11,88.00843048095703,87.85926818847656
2017-07-12,87.85926818847656,89.89787292480469
2017-07-13,89.89787292480469,89.07249450683594
2017-07-14,89.07249450683594,89.50010681152344
2017-07-17,89.50010681152344,88.79405212402344
2017-07-18,88.79405212402344,88.77416229248047
2017-07-19,88.77416229248047,89.06254577636719
2017-07-20,89.06254577636719,90.037109375
2017-07-21,90.037109375,89.19183349609375
2017-07-24,89.19183349609375,89.17193603515625
2017-07-25,89.17193603515625,90.12660217285156
2017-07-26,90.12660217285156,90.5641632080078
2017-07-27,90.5641632080078,90.00727081298828
2017-07-28,90.00727081298828,90.11666870117188
2017-07-31,90.11666870117188,90.29566192626952
2017-08-01,90.29566192626952,90.7133331298828
2017-08-02,90.7133331298828,89.39071655273438
2017-08-03,89.39071655273438,89.8481674194336
2017-08-04,89.8481674194336,89.94760131835938
2017-08-07,89.94760131835938,89.99732971191406
2017-08-08,89.99732971191406,89.75865936279297
2017-08-09,89.75865936279297,89.61943817138672
2017-08-10,89.61943817138672,87.14326477050781
2017-08-11,87.14326477050781,87.79959869384766
2017-08-14,87.79959869384766,89.74871826171875
2017-08-15,89.74871826171875,90.19621276855467
2017-08-16,90.19621276855467,91.72766876220705
2017-08-17,91.72766876220705,90.37521362304688
2017-08-18,90.37521362304688,90.2558822631836
2017-08-21,90.2558822631836,91.25032806396484
2017-08-22,91.25032806396484,92.43370819091795
2017-08-23,92.43370819091795,92.55304718017578
2017-08-24,92.55304718017578,93.62705993652344
2017-08-25,93.62705993652344,93.57733154296876
2017-08-28,93.57733154296876,93.13977813720705
2017-08-29,93.13977813720705,93.30883026123048
2017-08-30,93.30883026123048,94.3331069946289
2017-08-31,94.3331069946289,94.95960235595705
2017-09-01,94.95960235595705,95.47672271728516
2017-09-05,95.47672271728516,95.6457748413086
2017-09-06,95.6457748413086,95.28777313232422
2017-09-07,95.28777313232422,96.1927261352539
2017-09-08,96.1927261352539,95.89439392089844
2017-09-11,95.89439392089844,97.16727447509766
2017-09-12,97.16727447509766,96.31204986572266
2017-09-13,96.31204986572266,95.07894134521484
2017-09-14,95.07894134521484,94.77066802978516
2017-09-15,94.77066802978516,94.10437774658205
2017-09-18,94.10437774658205,95.20822143554688
2017-09-19,95.20822143554688,94.82038879394533
2017-09-20,94.82038879394533,94.68115997314452
2017-09-21,94.68115997314452,94.3331069946289
2017-09-22,94.3331069946289,94.41266632080078
2017-09-25,94.41266632080078,91.95639038085938
2017-09-26,91.95639038085938,91.8271026611328
2017-09-27,91.8271026611328,92.6922836303711
2017-09-28,92.6922836303711,92.08566284179688
2017-09-29,92.08566284179688,92.90110778808594
2017-10-02,92.90110778808594,93.41822052001952
2017-10-03,93.41822052001952,94.83033752441406
2017-10-04,94.83033752441406,94.98944091796876
2017-10-05,94.98944091796876,95.1982879638672
2017-10-06,95.1982879638672,95.78500366210938
2017-10-09,95.78500366210938,95.73527526855467
2017-10-10,95.73527526855467,94.86016082763672
2017-10-11,94.86016082763672,95.47672271728516
2017-10-12,95.47672271728516,96.20266723632812
2017-10-13,96.20266723632812,96.40155792236328
2017-10-16,96.40155792236328,96.61038970947266
2017-10-17,96.61038970947266,96.18278503417967
2017-10-18,96.18278503417967,95.90433502197266
2017-10-19,95.90433502197266,96.6501693725586
2017-10-20,96.6501693725586,98.35066986083984
2017-10-23,98.35066986083984,97.89323425292967
2017-10-24,97.89323425292967,98.11200714111328
2017-10-25,98.11200714111328,99.0368423461914
2017-10-26,99.0368423461914,99.49427795410156
2017-10-27,99.49427795410156,100.1406707763672
2017-10-30,100.1406707763672,100.1406707763672
2017-10-31,100.1406707763672,101.77156066894533
2017-11-01,101.77156066894533,101.38372039794922
2017-11-02,101.38372039794922,102.03011322021484
2017-11-03,102.03011322021484,102.1395034790039
2017-11-06,102.1395034790039,101.8511199951172
2017-11-07,101.8511199951172,102.14945220947266
2017-11-08,102.14945220947266,104.44662475585938
2017-11-09,104.44662475585938,103.0245590209961
2017-11-10,103.0245590209961,104.65544891357422
2017-11-13,104.65544891357422,105.19245147705078
2017-11-14,105.19245147705078,105.63995361328124
2017-11-15,105.63995361328124,104.84439086914062
2017-11-16,104.84439086914062,106.43550872802734
2017-11-17,106.43550872802734,106.98246002197266
2017-11-20,106.98246002197266,106.77362823486328
2017-11-21,106.77362823486328,108.19568634033205
2017-11-22,108.19568634033205,106.23662567138672
2017-11-24,106.23662567138672,106.55484008789062
2017-11-27,106.55484008789062,105.9880142211914
2017-11-28,105.9880142211914,105.8686752319336
2017-11-29,105.8686752319336,102.95494842529295
2017-11-30,102.95494842529295,103.74056243896484
2017-12-01,103.74056243896484,103.25328826904295
2017-12-04,103.25328826904295,99.2953872680664
2017-12-05,99.2953872680664,100.13072967529295
2017-12-06,100.13072967529295,102.34832763671876
2017-12-07,102.34832763671876,103.49195098876952
2017-12-08,103.49195098876952,102.86546325683594
2017-12-11,102.86546325683594,103.95934295654295
2017-12-12,103.95934295654295,103.09416961669922
2017-12-13,103.09416961669922,103.36267852783205
2017-12-14,103.36267852783205,103.6610107421875
2017-12-15,103.6610107421875,104.89412689208984
2017-12-18,104.89412689208984,104.496337890625
2017-12-19,104.496337890625,103.68089294433594
2017-12-20,103.68089294433594,102.81573486328124
2017-12-21,102.81573486328124,103.0444564819336
2017-12-22,103.0444564819336,102.05995178222656
2017-12-26,102.05995178222656,101.97044372558594
2017-12-27,101.97044372558594,102.07984924316406
2017-12-28,102.07984924316406,102.21907043457033
2017-12-29,102.21907043457033,101.66217041015624
2018-01-02,101.66217041015624,103.830078125
2018-01-03,103.830078125,104.7051773071289
2018-01-04,104.7051773071289,106.08745574951172
2018-01-05,106.08745574951172,107.49956512451172
2018-01-08,107.49956512451172,108.25535583496094
2018-01-09,108.25535583496094,108.54373931884766
2018-01-10,108.54373931884766,108.19568634033205
2018-01-11,108.19568634033205,108.49401092529295
2018-01-12,108.49401092529295,109.62767791748048
2018-01-16,109.62767791748048,108.28518676757812
2018-01-17,108.28518676757812,109.42879486083984
2018-01-18,109.42879486083984,111.14917755126952
2018-01-19,111.14917755126952,111.30829620361328
2018-01-22,111.30829620361328,112.26296997070312
2018-01-23,112.26296997070312,112.61102294921876
2018-01-24,112.61102294921876,112.2231903076172
2018-01-25,112.2231903076172,111.33812713623048
2018-01-26,111.33812713623048,113.0684585571289
2018-01-29,113.0684585571289,112.6707000732422
2018-01-30,112.6707000732422,111.60663604736328
2018-01-31,111.60663604736328,113.2772979736328
2018-02-01,113.2772979736328,112.1137924194336
2018-02-02,112.1137924194336,110.16468811035156
2018-02-05,110.16468811035156,107.05207061767578
2018-02-06,107.05207061767578,108.96139526367188
2018-02-07,108.96139526367188,109.43873596191406
2018-02-08,109.43873596191406,103.45217895507812
2018-02-09,103.45217895507812,106.38579559326172
2018-02-12,106.38579559326172,107.94707489013672
2018-02-13,107.94707489013672,107.09185028076172
2018-02-14,107.09185028076172,108.4144515991211
2018-02-15,108.4144515991211,112.49168395996094
2018-02-16,112.49168395996094,112.2331314086914
2018-02-20,112.2331314086914,113.71485900878906
2018-02-21,113.71485900878906,113.84413146972656
2018-02-22,113.84413146972656,112.37235260009766
2018-02-23,112.37235260009766,114.32147216796876
2018-02-26,114.32147216796876,116.00208282470705
2018-02-27,116.00208282470705,115.82308197021484
2018-02-28,115.82308197021484,115.60430145263672
2018-03-01,115.60430145263672,118.76663970947266
2018-03-02,118.76663970947266,121.24281311035156
2018-03-05,121.24281311035156,121.819580078125
2018-03-06,121.819580078125,123.7885971069336
2018-03-07,123.7885971069336,124.63387298583984
2018-03-08,124.63387298583984,125.65814208984376
2018-03-09,125.65814208984376,126.70231628417967
2018-03-12,126.70231628417967,126.07582092285156
2018-03-13,126.07582092285156,126.02609252929688
2018-03-14,126.02609252929688,127.27909088134766
2018-03-15,127.27909088134766,126.51336669921876
2018-03-16,126.51336669921876,125.2703094482422
2018-03-19,125.2703094482422,124.28581237792967
2018-03-20,124.28581237792967,124.42503356933594
2018-03-21,124.42503356933594,121.0240249633789
2018-03-22,121.0240249633789,117.38436126708984
2018-03-23,117.38436126708984,113.7944107055664
2018-03-26,113.7944107055664,118.30918884277344
2018-03-27,118.30918884277344,113.17784881591795
2018-03-28,113.17784881591795,112.25301361083984
2018-03-29,112.25301361083984,115.6540298461914
2018-04-02,115.6540298461914,114.65958404541016
2018-04-03,114.65958404541016,115.84296417236328
2018-04-04,115.84296417236328,118.8163604736328
2018-04-05,118.8163604736328,118.3788070678711
2018-04-06,118.3788070678711,115.45513153076172
2018-04-09,115.45513153076172,116.53907775878906
2018-04-10,116.53907775878906,118.8262939453125
2018-04-11,118.8262939453125,118.49813842773438
2018-04-12,118.49813842773438,120.72570037841795
2018-04-13,120.72570037841795,118.3489761352539
2018-04-16,118.3489761352539,118.74675750732422
2018-04-17,118.74675750732422,122.66485595703124
2018-04-18,122.66485595703124,123.7686996459961
2018-04-19,123.7686996459961,123.37091827392578
2018-04-20,123.37091827392578,122.13780975341795
2018-04-23,122.13780975341795,121.21297454833984
2018-04-24,121.21297454833984,117.2252426147461
2018-04-25,117.2252426147461,116.6683578491211
2018-04-26,116.6683578491211,120.15885925292967
2018-04-27,120.15885925292967,119.55225372314452
2018-04-30,119.55225372314452,120.31797790527344
2018-05-01,120.31797790527344,122.42620086669922
2018-05-02,122.42620086669922,122.13780975341795
2018-05-03,122.13780975341795,123.71897888183594
2018-05-04,123.71897888183594,124.42503356933594
2018-05-07,124.42503356933594,126.26476287841795
2018-05-08,126.26476287841795,128.0348663330078
2018-05-09,128.0348663330078,129.00942993164062
2018-05-10,129.00942993164062,129.8944854736328
2018-05-11,129.8944854736328,129.90443420410156
2018-05-14,129.90443420410156,126.98076629638672
2018-05-15,126.98076629638672,127.41831970214844
2018-05-16,127.41831970214844,128.0547637939453
2018-05-17,128.0547637939453,125.34986877441406
2018-05-18,125.34986877441406,126.25481414794922
2018-05-21,126.25481414794922,125.66809844970705
2018-05-22,125.66809844970705,124.7432632446289
2018-05-23,124.7432632446289,127.3785400390625
2018-05-24,127.3785400390625,128.02493286132812
2018-05-25,128.02493286132812,127.24925994873048
2018-05-29,127.24925994873048,126.17525482177734
2018-05-30,126.17525482177734,128.58181762695312
2018-05-31,128.58181762695312,128.61166381835938
2018-06-01,128.61166381835938,129.7950439453125
2018-06-04,129.7950439453125,131.9132080078125
2018-06-05,131.9132080078125,133.37503051757812
2018-06-06,133.37503051757812,134.79710388183594
2018-06-07,134.79710388183594,132.17176818847656
2018-06-08,132.17176818847656,132.788330078125
2018-06-11,132.788330078125,133.23582458496094
2018-06-12,133.23582458496094,135.50315856933594
2018-06-13,135.50315856933594,135.74183654785156
2018-06-14,135.74183654785156,137.64122009277344
2018-06-15,137.64122009277344,137.64122009277344
2018-06-18,137.64122009277344,139.02349853515625
2018-06-19,139.02349853515625,138.74505615234375
2018-06-20,138.74505615234375,138.16827392578125
2018-06-21,138.16827392578125,137.11416625976562
2018-06-22,137.11416625976562,134.2600860595703
2018-06-25,134.2600860595703,132.45022583007812
2018-06-26,132.45022583007812,134.7274932861328
2018-06-27,134.7274932861328,132.4800567626953
2018-06-28,132.4800567626953,134.36949157714844
2018-06-29,134.36949157714844,135.64236450195312
2018-07-02,135.64236450195312,139.6499786376953
2018-07-03,139.6499786376953,137.0743865966797
2018-07-05,137.0743865966797,138.99368286132812
2018-07-06,138.99368286132812,140.61459350585938
2018-07-09,140.61459350585938,140.97259521484375
2018-07-10,140.97259521484375,141.6587677001953
2018-07-11,141.6587677001953,144.44322204589844
2018-07-12,144.44322204589844,147.33706665039062
2018-07-13,147.33706665039062,146.7901153564453
2018-07-16,146.7901153564453,146.1437225341797
2018-07-17,146.1437225341797,146.20338439941406
2018-07-18,146.20338439941406,147.01882934570312
2018-07-19,147.01882934570312,146.3426055908203
2018-07-20,146.3426055908203,146.05421447753906
2018-07-23,146.05421447753906,146.74037170410156
2018-07-24,146.74037170410156,145.18905639648438
2018-07-25,145.18905639648438,148.04310607910156
2018-07-26,148.04310607910156,146.75033569335938
2018-07-27,146.75033569335938,143.1106719970703
2018-07-30,143.1106719970703,137.26332092285156
2018-07-31,137.26332092285156,136.38819885253906
2018-08-01,136.38819885253906,136.91526794433594
2018-08-02,136.91526794433594,140.35604858398438
2018-08-03,140.35604858398438,140.25660705566406
2018-08-06,140.25660705566406,141.91734313964844
2018-08-07,141.91734313964844,143.63772583007812
2018-08-08,143.63772583007812,144.36367797851562
2018-08-09,144.36367797851562,145.01007080078125
2018-08-10,145.01007080078125,144.7017822265625
2018-08-13,144.7017822265625,143.64767456054688
2018-08-14,143.64767456054688,145.7559051513672
2018-08-15,145.7559051513672,144.23439025878906
2018-08-16,144.23439025878906,144.92054748535156
2018-08-17,144.92054748535156,144.21449279785156
2018-08-20,144.21449279785156,144.90066528320312
2018-08-21,144.90066528320312,144.7216796875
2018-08-22,144.7216796875,145.64649963378906
2018-08-23,145.64649963378906,147.00889587402344
2018-08-24,147.00889587402344,151.45407104492188
2018-08-27,151.45407104492188,150.83750915527344
2018-08-28,150.83750915527344,152.14022827148438
2018-08-29,152.14022827148438,153.940185546875
2018-08-30,153.940185546875,151.2949676513672
2018-08-31,151.2949676513672,151.83193969726562
2018-09-04,151.83193969726562,152.35902404785156
2018-09-05,152.35902404785156,147.8243408203125
2018-09-06,147.8243408203125,148.0033416748047
2018-09-07,148.0033416748047,149.59445190429688
2018-09-10,149.59445190429688,150.47952270507812
2018-09-11,150.47952270507812,151.99107360839844
2018-09-12,151.99107360839844,154.50698852539062
2018-09-13,154.50698852539062,157.30140686035156
2018-09-14,157.30140686035156,156.61524963378906
2018-09-17,156.61524963378906,154.05950927734375
2018-09-18,154.05950927734375,155.13352966308594
2018-09-19,155.13352966308594,152.0507354736328
2018-09-20,152.0507354736328,154.63629150390625
2018-09-21,154.63629150390625,154.65618896484375
2018-09-24,154.65618896484375,157.8980712890625
2018-09-25,157.8980712890625,157.98756408691406
2018-09-26,157.98756408691406,157.45057678222656
2018-09-27,157.45057678222656,159.5388946533203
2018-09-28,159.5388946533203,158.1466827392578
2018-10-01,158.1466827392578,158.9720916748047
2018-10-02,158.9720916748047,156.38650512695312
2018-10-03,156.38650512695312,158.21630859375
2018-10-04,158.21630859375,154.03961181640625
2018-10-05,154.03961181640625,154.2086944580078
2018-10-08,154.2086944580078,147.8243408203125
2018-10-09,147.8243408203125,147.6751708984375
2018-10-10,147.6751708984375,137.0445556640625
2018-10-11,137.0445556640625,138.46661376953125
2018-10-12,138.46661376953125,145.92495727539062
2018-10-15,145.92495727539062,141.1615447998047
2018-10-16,141.1615447998047,146.62106323242188
2018-10-17,146.62106323242188,146.1934356689453
2018-10-18,146.1934356689453,142.04661560058594
2018-10-19,142.04661560058594,139.7096710205078
2018-10-22,139.7096710205078,142.15599060058594
2018-10-23,142.15599060058594,139.8787078857422
2018-10-24,139.8787078857422,132.51983642578125
2018-10-25,132.51983642578125,140.0179443359375
2018-10-26,140.0179443359375,134.7672882080078
2018-10-29,134.7672882080078,130.26242065429688
2018-10-30,130.26242065429688,131.4358673095703
2018-10-31,131.4358673095703,136.47772216796875
2018-11-01,136.47772216796875,138.81466674804688
2018-11-02,138.81466674804688,136.0301971435547
2018-11-05,136.0301971435547,134.68771362304688
2018-11-06,134.68771362304688,133.20599365234375
2018-11-07,133.20599365234375,141.00242614746094
2018-11-08,141.00242614746094,141.0819854736328
2018-11-09,141.0819854736328,136.15948486328125
2018-11-12,136.15948486328125,129.77516174316406
2018-11-13,129.77516174316406,131.42591857910156
2018-11-14,131.42591857910156,128.6315460205078
2018-11-15,128.6315460205078,131.75411987304688
2018-11-16,131.75411987304688,131.81375122070312
2018-11-19,131.81375122070312,120.3378677368164
2018-11-20,120.3378677368164,119.99974822998048
2018-11-21,119.99974822998048,122.90352630615234
2018-11-23,122.90352630615234,121.35218811035156
2018-11-26,121.35218811035156,125.70787811279295
2018-11-27,125.70787811279295,126.83159637451172
2018-11-28,126.83159637451172,139.85882568359375
2018-11-29,139.85882568359375,138.94393920898438
2018-11-30,138.94393920898438,141.96705627441406
2018-12-03,141.96705627441406,143.34933471679688
2018-12-04,143.34933471679688,138.46661376953125
2018-12-06,138.46661376953125,141.27093505859375
2018-12-07,141.27093505859375,135.19488525390625
2018-12-10,135.19488525390625,136.50753784179688
2018-12-11,136.50753784179688,136.0301971435547
2018-12-12,136.0301971435547,139.3118896484375
2018-12-13,139.3118896484375,140.35604858398438
2018-12-14,140.35604858398438,136.27883911132812
2018-12-17,136.27883911132812,130.1033172607422
2018-12-18,130.1033172607422,131.58505249023438
2018-12-19,131.58505249023438,130.43148803710938
2018-12-20,130.43148803710938,127.02054595947266
2018-12-21,127.02054595947266,122.2273178100586
2018-12-24,122.2273178100586,120.65608978271484
2018-12-26,120.65608978271484,130.11326599121094
2018-12-27,130.11326599121094,134.44903564453125
2018-12-28,134.44903564453125,133.93191528320312
2018-12-31,133.93191528320312,136.209228515625
2019-01-02,136.209228515625,134.79710388183594
2019-01-03,134.79710388183594,129.67568969726562
2019-01-04,129.67568969726562,137.19371032714844
2019-01-07,137.19371032714844,141.4300537109375
2019-01-08,141.4300537109375,144.91061401367188
2019-01-09,144.91061401367188,145.1791229248047
2019-01-10,145.1791229248047,146.22328186035156
2019-01-11,146.22328186035156,146.73043823242188
2019-01-14,146.73043823242188,145.23878479003906
2019-01-15,145.23878479003906,148.36134338378906
2019-01-16,148.36134338378906,147.71493530273438
2019-01-17,147.71493530273438,148.98785400390625
2019-01-18,148.98785400390625,151.66290283203125
2019-01-22,151.66290283203125,148.12266540527344
2019-01-23,148.12266540527344,148.91822814941406
2019-01-24,148.91822814941406,146.05421447753906
2019-01-25,146.05421447753906,148.90829467773438
2019-01-28,148.90829467773438,146.5116729736328
2019-01-29,146.5116729736328,144.3736114501953
2019-01-30,144.3736114501953,148.3314971923828
2019-01-31,148.3314971923828,151.12588500976562
2019-02-01,151.12588500976562,155.0042266845703
2019-02-04,155.0042266845703,156.84396362304688
2019-02-05,156.84396362304688,158.10690307617188
2019-02-06,158.10690307617188,157.25169372558594
2019-02-07,157.25169372558594,154.06944274902344
2019-02-08,154.06944274902344,155.79978942871094
2019-02-11,155.79978942871094,159.02178955078125
2019-02-12,159.02178955078125,161.88580322265625
2019-02-13,161.88580322265625,159.50904846191406
2019-02-14,159.50904846191406,158.58425903320312
2019-02-15,158.58425903320312,158.1665802001953
2019-02-19,158.1665802001953,159.71791076660156
2019-02-20,159.71791076660156,157.65939331054688
2019-02-21,157.65939331054688,158.74334716796875
2019-02-22,158.74334716796875,160.41403198242188
2019-02-25,160.41403198242188,160.4637451171875
2019-02-26,160.4637451171875,162.09461975097656
2019-02-27,162.09461975097656,162.21395874023438
2019-02-28,162.21395874023438,162.74102783203125
2019-03-01,162.74102783203125,163.61611938476562
2019-03-04,163.61611938476562,157.61962890625
2019-03-05,157.61962890625,156.09814453125
2019-03-06,156.09814453125,155.91912841796875
2019-03-07,155.91912841796875,154.73574829101562
2019-03-08,154.73574829101562,154.19874572753906
2019-03-11,154.19874572753906,156.77435302734375
2019-03-12,156.77435302734375,157.40086364746094
2019-03-13,157.40086364746094,158.92234802246094
2019-03-14,158.92234802246094,159.77755737304688
2019-03-15,159.77755737304688,160.6129150390625
2019-03-18,160.6129150390625,161.0504608154297
2019-03-19,161.0504608154297,163.01947021484375
2019-03-20,163.01947021484375,162.60179138183594
2019-03-21,162.60179138183594,166.02267456054688
2019-03-22,166.02267456054688,160.60296630859375
2019-03-25,160.60296630859375,159.98641967773438
2019-03-26,159.98641967773438,158.51463317871094
2019-03-27,158.51463317871094,154.25840759277344
2019-03-28,154.25840759277344,154.3180694580078
2019-03-29,154.3180694580078,157.49032592773438
2019-04-01,157.49032592773438,160.28472900390625
2019-04-02,160.28472900390625,159.6184539794922
2019-04-03,159.6184539794922,161.71673583984375
2019-04-04,161.71673583984375,157.63951110839844
2019-04-05,157.63951110839844,157.67929077148438
2019-04-08,157.67929077148438,157.58978271484375
2019-04-09,157.58978271484375,156.09814453125
2019-04-10,156.09814453125,159.3499755859375
2019-04-11,159.3499755859375,159.8372344970703
2019-04-12,159.8372344970703,159.81735229492188
2019-04-15,159.81735229492188,159.2008056640625
2019-04-16,159.2008056640625,157.80859375
2019-04-17,157.80859375,154.4771728515625
2019-04-18,154.4771728515625,155.12356567382812
2019-04-22,155.12356567382812,157.878173828125
2019-04-23,157.878173828125,160.33445739746094
2019-04-24,160.33445739746094,158.67373657226562
2019-04-25,158.67373657226562,162.18411254882812
2019-04-26,162.18411254882812,165.0382080078125
2019-04-29,165.0382080078125,164.4415283203125
2019-04-30,164.4415283203125,164.43157958984375
2019-05-01,164.43157958984375,161.24935913085938
2019-05-02,161.24935913085938,160.93112182617188
2019-05-03,160.93112182617188,162.43275451660156
2019-05-06,162.43275451660156,161.597412109375
2019-05-07,161.597412109375,156.0285186767578
2019-05-08,156.0285186767578,155.98873901367188
2019-05-09,155.98873901367188,155.44180297851562
2019-05-10,155.44180297851562,159.0516357421875
2019-05-13,159.0516357421875,152.29934692382812
2019-05-14,152.29934692382812,157.19203186035156
2019-05-15,157.19203186035156,154.19874572753906
2019-05-16,154.19874572753906,157.5997314453125
2019-05-17,157.5997314453125,153.71145629882812
2019-05-20,153.71145629882812,155.11361694335938
2019-05-21,155.11361694335938,154.9147186279297
2019-05-22,154.9147186279297,156.764404296875
2019-05-23,156.764404296875,152.85623168945312
2019-05-24,152.85623168945312,153.65176391601562
2019-05-28,153.65176391601562,154.32801818847656
2019-05-29,154.32801818847656,152.04080200195312
2019-05-30,152.04080200195312,154.79541015625
2019-05-31,154.79541015625,150.56900024414062
2019-06-03,150.56900024414062,144.2940673828125
2019-06-04,144.2940673828125,149.9723358154297
2019-06-05,149.9723358154297,157.55995178222656
2019-06-06,157.55995178222656,158.42514038085938
2019-06-07,158.42514038085938,160.37425231933594
2019-06-10,160.37425231933594,151.9413299560547
2019-06-11,151.9413299560547,149.31600952148438
2019-06-12,149.31600952148438,150.4397430419922
2019-06-13,150.4397430419922,150.4993896484375
2019-06-14,150.4993896484375,149.17678833007812
2019-06-17,149.17678833007812,149.45521545410156
2019-06-18,149.45521545410156,149.75357055664062
2019-06-19,149.75357055664062,153.28384399414062
2019-06-20,153.28384399414062,156.3268280029297
2019-06-21,156.3268280029297,155.96884155273438
2019-06-24,155.96884155273438,151.71261596679688
2019-06-25,151.71261596679688,148.51051330566406
2019-06-26,148.51051330566406,148.21217346191406
2019-06-27,148.21217346191406,149.85299682617188
2019-06-28,149.85299682617188,150.88723754882812
2019-07-01,150.88723754882812,153.20428466796875
2019-07-02,153.20428466796875,153.26393127441406
2019-07-03,153.26393127441406,154.72579956054688
2019-07-05,154.72579956054688,153.7213897705078
2019-07-08,153.7213897705078,151.9612274169922
2019-07-09,151.9612274169922,153.0948944091797
2019-07-10,153.0948944091797,155.40203857421875
2019-07-11,155.40203857421875,158.0174102783203
2019-07-12,158.0174102783203,157.20196533203125
2019-07-15,157.20196533203125,158.7632293701172
2019-07-16,158.7632293701172,156.2572479248047
2019-07-17,156.2572479248047,157.361083984375
2019-07-18,157.361083984375,157.1024932861328
2019-07-19,157.1024932861328,155.8793487548828
2019-07-22,155.8793487548828,156.8240509033203
2019-07-23,156.8240509033203,155.3821258544922
2019-07-24,155.3821258544922,158.86268615722656
2019-07-25,158.86268615722656,158.4649200439453
2019-07-26,158.4649200439453,159.08145141601562
2019-07-29,159.08145141601562,155.3423614501953
2019-07-30,155.3423614501953,156.08819580078125
2019-07-31,156.08819580078125,153.64183044433594
2019-08-01,153.64183044433594,149.9723358154297
2019-08-02,149.9723358154297,144.89071655273438
2019-08-05,144.89071655273438,142.0267333984375
2019-08-06,142.0267333984375,142.0068359375
2019-08-07,142.0068359375,140.853271484375
2019-08-08,140.853271484375,143.0211639404297
2019-08-09,143.0211639404297,142.5736541748047
2019-08-12,142.5736541748047,139.93838500976562
2019-08-13,139.93838500976562,143.08084106445312
2019-08-14,143.08084106445312,138.94393920898438
2019-08-15,138.94393920898438,141.34056091308594
2019-08-16,141.34056091308594,143.0907745361328
2019-08-19,143.0907745361328,142.87200927734375
2019-08-20,142.87200927734375,144.7316131591797
2019-08-21,144.7316131591797,146.56141662597656
2019-08-22,146.56141662597656,147.4166259765625
2019-08-23,147.4166259765625,150.72811889648438
2019-08-26,150.72811889648438,154.27828979492188
2019-08-27,154.27828979492188,152.71701049804688
2019-08-28,152.71701049804688,150.98667907714844
2019-08-29,150.98667907714844,155.06390380859375
2019-08-30,155.06390380859375,155.203125
2019-09-03,155.203125,151.8816680908203
2019-09-04,151.8816680908203,151.61318969726562
2019-09-05,151.61318969726562,152.9158935546875
2019-09-06,152.9158935546875,150.23089599609375
2019-09-09,150.23089599609375,148.70938110351562
2019-09-10,148.70938110351562,148.81878662109375
2019-09-11,148.81878662109375,153.234130859375
2019-09-12,153.234130859375,153.8904571533203
2019-09-13,153.8904571533203,152.13027954101562
2019-09-16,152.13027954101562,152.1601104736328
2019-09-17,152.1601104736328,151.97117614746094
2019-09-18,151.97117614746094,151.9214630126953
2019-09-19,151.9214630126953,152.74685668945312
2019-09-20,152.74685668945312,154.33795166015625
2019-09-23,154.33795166015625,153.79100036621094
2019-09-24,153.79100036621094,151.2054443359375
2019-09-25,151.2054443359375,152.14022827148438
2019-09-26,152.14022827148438,151.4938507080078
2019-09-27,151.4938507080078,147.43649291992188
2019-09-30,147.43649291992188,147.61550903320312
2019-10-01,147.61550903320312,146.8696746826172
2019-10-02,146.8696746826172,143.41896057128906
2019-10-03,143.41896057128906,146.18350219726562
2019-10-04,146.18350219726562,147.20777893066406
2019-10-07,147.20777893066406,147.97349548339844
2019-10-08,147.97349548339844,145.0995635986328
2019-10-09,145.0995635986328,146.2332305908203
2019-10-10,146.2332305908203,145.59678649902344
2019-10-11,145.59678649902344,148.54034423828125
2019-10-14,148.54034423828125,148.54034423828125
2019-10-15,148.54034423828125,151.89161682128906
2019-10-16,151.89161682128906,146.15367126464844
2019-10-17,146.15367126464844,145.35812377929688
2019-10-18,145.35812377929688,143.28965759277344
2019-10-21,143.28965759277344,143.7471160888672
2019-10-22,143.7471160888672,141.53944396972656
2019-10-23,141.53944396972656,144.3238983154297
2019-10-24,144.3238983154297,147.29727172851562
2019-10-25,147.29727172851562,149.6541290283203
2019-10-28,149.6541290283203,153.93023681640625
2019-10-29,153.93023681640625,154.2285614013672
2019-10-30,154.2285614013672,157.40086364746094
2019-10-31,157.40086364746094,155.62078857421875
2019-11-01,155.62078857421875,158.85275268554688
2019-11-04,158.85275268554688,156.72463989257812
