Date,^DJI(t-1),^DJI(t)
2018-03-28,23857.7109375,23848.419921875
2018-03-29,23848.419921875,24103.109375
2018-04-02,24103.109375,23644.189453125
2018-04-03,23644.189453125,24033.359375
2018-04-04,24033.359375,24264.30078125
2018-04-05,24264.30078125,24505.220703125
2018-04-06,24505.220703125,23932.759765625
2018-04-09,23932.759765625,23979.099609375
2018-04-10,23979.099609375,24408.0
2018-04-11,24408.0,24189.44921875
2018-04-12,24189.44921875,24483.05078125
2018-04-13,24483.05078125,24360.140625
2018-04-16,24360.140625,24573.0390625
2018-04-17,24573.0390625,24786.630859375
2018-04-18,24786.630859375,24748.0703125
2018-04-19,24748.0703125,24664.890625
2018-04-20,24664.890625,24462.939453125
2018-04-23,24462.939453125,24448.689453125
2018-04-24,24448.689453125,24024.130859375
2018-04-25,24024.130859375,24083.830078125
2018-04-26,24083.830078125,24322.33984375
2018-04-27,24322.33984375,24311.189453125
2018-04-30,24311.189453125,24163.150390625
2018-05-01,24163.150390625,24099.05078125
2018-05-02,24099.05078125,23924.98046875
2018-05-03,23924.98046875,23930.150390625
2018-05-04,23930.150390625,24262.509765625
2018-05-07,24262.509765625,24357.3203125
2018-05-08,24357.3203125,24360.2109375
2018-05-09,24360.2109375,24542.5390625
2018-05-10,24542.5390625,24739.529296875
2018-05-11,24739.529296875,24831.169921875
2018-05-14,24831.169921875,24899.41015625
2018-05-15,24899.41015625,24706.41015625
2018-05-16,24706.41015625,24768.9296875
2018-05-17,24768.9296875,24713.98046875
2018-05-18,24713.98046875,24715.08984375
2018-05-21,24715.08984375,25013.2890625
2018-05-22,25013.2890625,24834.41015625
2018-05-23,24834.41015625,24886.810546875
2018-05-24,24886.810546875,24811.759765625
2018-05-25,24811.759765625,24753.08984375
2018-05-29,24753.08984375,24361.44921875
2018-05-30,24361.44921875,24667.779296875
2018-05-31,24667.779296875,24415.83984375
2018-06-01,24415.83984375,24635.2109375
2018-06-04,24635.2109375,24813.689453125
2018-06-05,24813.689453125,24799.98046875
2018-06-06,24799.98046875,25146.390625
2018-06-07,25146.390625,25241.41015625
2018-06-08,25241.41015625,25316.529296875
2018-06-11,25316.529296875,25322.310546875
2018-06-12,25322.310546875,25320.73046875
2018-06-13,25320.73046875,25201.19921875
2018-06-14,25201.19921875,25175.310546875
2018-06-15,25175.310546875,25090.48046875
2018-06-18,25090.48046875,24987.470703125
2018-06-19,24987.470703125,24700.2109375
2018-06-20,24700.2109375,24657.80078125
2018-06-21,24657.80078125,24461.69921875
2018-06-22,24461.69921875,24580.890625
2018-06-25,24580.890625,24252.80078125
2018-06-26,24252.80078125,24283.109375
2018-06-27,24283.109375,24117.58984375
2018-06-28,24117.58984375,24216.05078125
2018-06-29,24216.05078125,24271.41015625
2018-07-02,24271.41015625,24307.1796875
2018-07-03,24307.1796875,24174.8203125
2018-07-05,24174.8203125,24356.740234375
2018-07-06,24356.740234375,24456.48046875
2018-07-09,24456.48046875,24776.58984375
2018-07-10,24776.58984375,24919.66015625
2018-07-11,24919.66015625,24700.44921875
2018-07-12,24700.44921875,24924.890625
2018-07-13,24924.890625,25019.41015625
2018-07-16,25019.41015625,25064.359375
2018-07-17,25064.359375,25119.890625
2018-07-18,25119.890625,25199.2890625
2018-07-19,25199.2890625,25064.5
2018-07-20,25064.5,25058.119140625
2018-07-23,25058.119140625,25044.2890625
2018-07-24,25044.2890625,25241.939453125
2018-07-25,25241.939453125,25414.099609375
2018-07-26,25414.099609375,25527.0703125
2018-07-27,25527.0703125,25451.060546875
2018-07-30,25451.060546875,25306.830078125
2018-07-31,25306.830078125,25415.189453125
2018-08-01,25415.189453125,25333.8203125
2018-08-02,25333.8203125,25326.16015625
2018-08-03,25326.16015625,25462.580078125
2018-08-06,25462.580078125,25502.1796875
2018-08-07,25502.1796875,25628.91015625
2018-08-08,25628.91015625,25583.75
2018-08-09,25583.75,25509.23046875
2018-08-10,25509.23046875,25313.140625
2018-08-13,25313.140625,25187.69921875
2018-08-14,25187.69921875,25299.919921875
2018-08-15,25299.919921875,25162.41015625
2018-08-16,25162.41015625,25558.73046875
2018-08-17,25558.73046875,25669.3203125
2018-08-20,25669.3203125,25758.689453125
2018-08-21,25758.689453125,25822.2890625
2018-08-22,25822.2890625,25733.599609375
2018-08-23,25733.599609375,25656.98046875
2018-08-24,25656.98046875,25790.349609375
2018-08-27,25790.349609375,26049.640625
2018-08-28,26049.640625,26064.01953125
2018-08-29,26064.01953125,26124.5703125
2018-08-30,26124.5703125,25986.919921875
2018-08-31,25986.919921875,25964.8203125
2018-09-04,25964.8203125,25952.48046875
2018-09-05,25952.48046875,25974.990234375
2018-09-06,25974.990234375,25995.869140625
2018-09-07,25995.869140625,25916.5390625
2018-09-10,25916.5390625,25857.0703125
2018-09-11,25857.0703125,25971.060546875
2018-09-12,25971.060546875,25998.919921875
2018-09-13,25998.919921875,26145.990234375
2018-09-14,26145.990234375,26154.669921875
2018-09-17,26154.669921875,26062.119140625
2018-09-18,26062.119140625,26246.9609375
2018-09-19,26246.9609375,26405.759765625
2018-09-20,26405.759765625,26656.98046875
2018-09-21,26656.98046875,26743.5
2018-09-24,26743.5,26562.05078125
2018-09-25,26562.05078125,26492.2109375
2018-09-26,26492.2109375,26385.279296875
2018-09-27,26385.279296875,26439.9296875
2018-09-28,26439.9296875,26458.310546875
2018-10-01,26458.310546875,26651.2109375
2018-10-02,26651.2109375,26773.939453125
2018-10-03,26773.939453125,26828.390625
2018-10-04,26828.390625,26627.48046875
2018-10-05,26627.48046875,26447.05078125
2018-10-08,26447.05078125,26486.779296875
2018-10-09,26486.779296875,26430.5703125
2018-10-10,26430.5703125,25598.740234375
2018-10-11,25598.740234375,25052.830078125
2018-10-12,25052.830078125,25339.990234375
2018-10-15,25339.990234375,25250.55078125
2018-10-16,25250.55078125,25798.419921875
2018-10-17,25798.419921875,25706.6796875
2018-10-18,25706.6796875,25379.44921875
2018-10-19,25379.44921875,25444.33984375
2018-10-22,25444.33984375,25317.41015625
2018-10-23,25317.41015625,25191.4296875
2018-10-24,25191.4296875,24583.419921875
2018-10-25,24583.419921875,24984.55078125
2018-10-26,24984.55078125,24688.310546875
2018-10-29,24688.310546875,24442.919921875
2018-10-30,24442.919921875,24874.640625
2018-10-31,24874.640625,25115.759765625
2018-11-01,25115.759765625,25380.740234375
2018-11-02,25380.740234375,25270.830078125
2018-11-05,25270.830078125,25461.69921875
2018-11-06,25461.69921875,25635.009765625
2018-11-07,25635.009765625,26180.30078125
2018-11-08,26180.30078125,26191.220703125
2018-11-09,26191.220703125,25989.30078125
2018-11-12,25989.30078125,25387.1796875
2018-11-13,25387.1796875,25286.490234375
2018-11-14,25286.490234375,25080.5
2018-11-15,25080.5,25289.26953125
2018-11-16,25289.26953125,25413.220703125
2018-11-19,25413.220703125,25017.439453125
2018-11-20,25017.439453125,24465.640625
2018-11-21,24465.640625,24464.689453125
2018-11-23,24464.689453125,24285.94921875
2018-11-26,24285.94921875,24640.240234375
2018-11-27,24640.240234375,24748.73046875
2018-11-28,24748.73046875,25366.4296875
2018-11-29,25366.4296875,25338.83984375
2018-11-30,25338.83984375,25538.4609375
2018-12-03,25538.4609375,25826.4296875
2018-12-04,25826.4296875,25027.0703125
2018-12-06,25027.0703125,24947.669921875
2018-12-07,24947.669921875,24388.94921875
2018-12-10,24388.94921875,24423.259765625
2018-12-11,24423.259765625,24370.240234375
2018-12-12,24370.240234375,24527.26953125
2018-12-13,24527.26953125,24597.380859375
2018-12-14,24597.380859375,24100.509765625
2018-12-17,24100.509765625,23592.98046875
2018-12-18,23592.98046875,23675.640625
2018-12-19,23675.640625,23323.66015625
2018-12-20,23323.66015625,22859.599609375
2018-12-21,22859.599609375,22445.369140625
2018-12-24,22445.369140625,21792.19921875
2018-12-26,21792.19921875,22878.44921875
2018-12-27,22878.44921875,23138.8203125
2018-12-28,23138.8203125,23062.400390625
2018-12-31,23062.400390625,23327.4609375
2019-01-02,23327.4609375,23346.240234375
2019-01-03,23346.240234375,22686.220703125
2019-01-04,22686.220703125,23433.16015625
2019-01-07,23433.16015625,23531.349609375
2019-01-08,23531.349609375,23787.44921875
2019-01-09,23787.44921875,23879.119140625
2019-01-10,23879.119140625,24001.919921875
2019-01-11,24001.919921875,23995.94921875
2019-01-14,23995.94921875,23909.83984375
2019-01-15,23909.83984375,24065.58984375
2019-01-16,24065.58984375,24207.16015625
2019-01-17,24207.16015625,24370.099609375
2019-01-18,24370.099609375,24706.349609375
2019-01-22,24706.349609375,24404.48046875
2019-01-23,24404.48046875,24575.619140625
2019-01-24,24575.619140625,24553.240234375
2019-01-25,24553.240234375,24737.19921875
2019-01-28,24737.19921875,24528.220703125
2019-01-29,24528.220703125,24579.9609375
2019-01-30,24579.9609375,25014.859375
2019-01-31,25014.859375,24999.669921875
2019-02-01,24999.669921875,25063.890625
2019-02-04,25063.890625,25239.369140625
2019-02-05,25239.369140625,25411.51953125
2019-02-06,25411.51953125,25390.30078125
2019-02-07,25390.30078125,25169.529296875
2019-02-08,25169.529296875,25106.330078125
2019-02-11,25106.330078125,25053.109375
2019-02-12,25053.109375,25425.759765625
2019-02-13,25425.759765625,25543.26953125
2019-02-14,25543.26953125,25439.390625
2019-02-15,25439.390625,25883.25
2019-02-19,25883.25,25891.3203125
2019-02-20,25891.3203125,25954.439453125
2019-02-21,25954.439453125,25850.630859375
2019-02-22,25850.630859375,26031.810546875
2019-02-25,26031.810546875,26091.94921875
2019-02-26,26091.94921875,26057.98046875
2019-02-27,26057.98046875,25985.16015625
2019-02-28,25985.16015625,25916.0
2019-03-01,25916.0,26026.3203125
2019-03-04,26026.3203125,25819.650390625
2019-03-05,25819.650390625,25806.630859375
2019-03-06,25806.630859375,25673.4609375
2019-03-07,25673.4609375,25473.23046875
2019-03-08,25473.23046875,25450.240234375
2019-03-11,25450.240234375,25650.880859375
2019-03-12,25650.880859375,25554.66015625
2019-03-13,25554.66015625,25702.890625
2019-03-14,25702.890625,25709.939453125
2019-03-15,25709.939453125,25848.869140625
2019-03-18,25848.869140625,25914.099609375
2019-03-19,25914.099609375,25887.380859375
2019-03-20,25887.380859375,25745.669921875
2019-03-21,25745.669921875,25962.509765625
2019-03-22,25962.509765625,25502.3203125
2019-03-25,25502.3203125,25516.830078125
2019-03-26,25516.830078125,25657.73046875
2019-03-27,25657.73046875,25625.58984375
2019-03-28,25625.58984375,25717.4609375
2019-03-29,25717.4609375,25928.6796875
2019-04-01,25928.6796875,26258.419921875
2019-04-02,26258.419921875,26179.130859375
2019-04-03,26179.130859375,26218.130859375
2019-04-04,26218.130859375,26384.630859375
2019-04-05,26384.630859375,26424.990234375
2019-04-08,26424.990234375,26341.01953125
2019-04-09,26341.01953125,26150.580078125
2019-04-10,26150.580078125,26157.16015625
2019-04-11,26157.16015625,26143.05078125
2019-04-12,26143.05078125,26412.30078125
2019-04-15,26412.30078125,26384.76953125
2019-04-16,26384.76953125,26452.66015625
2019-04-17,26452.66015625,26449.5390625
2019-04-18,26449.5390625,26559.5390625
2019-04-22,26559.5390625,26511.05078125
2019-04-23,26511.05078125,26656.390625
2019-04-24,26656.390625,26597.05078125
2019-04-25,26597.05078125,26462.080078125
2019-04-26,26462.080078125,26543.330078125
2019-04-29,26543.330078125,26554.390625
2019-04-30,26554.390625,26592.91015625
2019-05-01,26592.91015625,26430.140625
2019-05-02,26430.140625,26307.7890625
2019-05-03,26307.7890625,26504.94921875
2019-05-06,26504.94921875,26438.48046875
2019-05-07,26438.48046875,25965.08984375
2019-05-08,25965.08984375,25967.330078125
2019-05-09,25967.330078125,25828.359375
2019-05-10,25828.359375,25942.369140625
2019-05-13,25942.369140625,25324.990234375
2019-05-14,25324.990234375,25532.05078125
2019-05-15,25532.05078125,25648.01953125
2019-05-16,25648.01953125,25862.6796875
2019-05-17,25862.6796875,25764.0
2019-05-20,25764.0,25679.900390625
2019-05-21,25679.900390625,25877.330078125
2019-05-22,25877.330078125,25776.609375
2019-05-23,25776.609375,25490.470703125
2019-05-24,25490.470703125,25585.689453125
2019-05-28,25585.689453125,25347.76953125
2019-05-29,25347.76953125,25126.41015625
2019-05-30,25126.41015625,25169.880859375
2019-05-31,25169.880859375,24815.0390625
2019-06-03,24815.0390625,24819.779296875
2019-06-04,24819.779296875,25332.1796875
2019-06-05,25332.1796875,25539.5703125
2019-06-06,25539.5703125,25720.66015625
2019-06-07,25720.66015625,25983.939453125
2019-06-10,25983.939453125,26062.6796875
2019-06-11,26062.6796875,26048.509765625
2019-06-12,26048.509765625,26004.830078125
2019-06-13,26004.830078125,26106.76953125
2019-06-14,26106.76953125,26089.609375
2019-06-17,26089.609375,26112.529296875
2019-06-18,26112.529296875,26465.5390625
2019-06-19,26465.5390625,26504.0
2019-06-20,26504.0,26753.169921875
2019-06-21,26753.169921875,26719.130859375
2019-06-24,26719.130859375,26727.5390625
2019-06-25,26727.5390625,26548.220703125
2019-06-26,26548.220703125,26536.8203125
2019-06-27,26536.8203125,26526.580078125
2019-06-28,26526.580078125,26599.9609375
2019-07-01,26599.9609375,26717.4296875
2019-07-02,26717.4296875,26786.6796875
2019-07-03,26786.6796875,26966.0
2019-07-05,26966.0,26922.119140625
2019-07-08,26922.119140625,26806.140625
2019-07-09,26806.140625,26783.490234375
2019-07-10,26783.490234375,26860.19921875
2019-07-11,26860.19921875,27088.080078125
2019-07-12,27088.080078125,27332.029296875
2019-07-15,27332.029296875,27359.16015625
2019-07-16,27359.16015625,27335.630859375
2019-07-17,27335.630859375,27219.849609375
2019-07-18,27219.849609375,27222.970703125
2019-07-19,27222.970703125,27154.19921875
2019-07-22,27154.19921875,27171.900390625
2019-07-23,27171.900390625,27349.189453125
2019-07-24,27349.189453125,27269.970703125
2019-07-25,27269.970703125,27140.98046875
2019-07-26,27140.98046875,27192.44921875
2019-07-29,27192.44921875,27221.349609375
2019-07-30,27221.349609375,27198.01953125
2019-07-31,27198.01953125,26864.26953125
2019-08-01,26864.26953125,26583.419921875
2019-08-02,26583.419921875,26485.009765625
2019-08-05,26485.009765625,25717.740234375
2019-08-06,25717.740234375,26029.51953125
2019-08-07,26029.51953125,26007.0703125
2019-08-08,26007.0703125,26378.189453125
2019-08-09,26378.189453125,26287.439453125
2019-08-12,26287.439453125,25896.439453125
2019-08-13,25896.439453125,26279.91015625
2019-08-14,26279.91015625,25479.419921875
2019-08-15,25479.419921875,25579.390625
2019-08-16,25579.390625,25886.009765625
2019-08-19,25886.009765625,26135.7890625
2019-08-20,26135.7890625,25962.439453125
2019-08-21,25962.439453125,26202.73046875
2019-08-22,26202.73046875,26252.240234375
2019-08-23,26252.240234375,25628.900390625
2019-08-26,25628.900390625,25898.830078125
2019-08-27,25898.830078125,25777.900390625
2019-08-28,25777.900390625,26036.099609375
2019-08-29,26036.099609375,26362.25
2019-08-30,26362.25,26403.279296875
2019-09-03,26403.279296875,26118.01953125
2019-09-04,26118.01953125,26355.470703125
2019-09-05,26355.470703125,26728.150390625
2019-09-06,26728.150390625,26797.4609375
2019-09-09,26797.4609375,26835.509765625
2019-09-10,26835.509765625,26909.4296875
2019-09-11,26909.4296875,27137.0390625
2019-09-12,27137.0390625,27182.44921875
2019-09-13,27182.44921875,27219.51953125
2019-09-16,27219.51953125,27076.8203125
2019-09-17,27076.8203125,27110.80078125
2019-09-18,27110.80078125,27147.080078125
2019-09-19,27147.080078125,27094.7890625
2019-09-20,27094.7890625,26935.0703125
2019-09-23,26935.0703125,26949.990234375
2019-09-24,26949.990234375,26807.76953125
2019-09-25,26807.76953125,26970.7109375
2019-09-26,26970.7109375,26891.119140625
2019-09-27,26891.119140625,26820.25
2019-09-30,26820.25,26916.830078125
2019-10-01,26916.830078125,26573.0390625
2019-10-02,26573.0390625,26078.619140625
2019-10-03,26078.619140625,26201.0390625
2019-10-04,26201.0390625,26573.720703125
2019-10-07,26573.720703125,26478.01953125
2019-10-08,26478.01953125,26164.0390625
2019-10-09,26164.0390625,26346.009765625
2019-10-10,26346.009765625,26496.669921875
2019-10-11,26496.669921875,26816.58984375
2019-10-14,26816.58984375,26787.359375
2019-10-15,26787.359375,27024.80078125
2019-10-16,27024.80078125,27001.98046875
2019-10-17,27001.98046875,27025.880859375
2019-10-18,27025.880859375,26770.19921875
2019-10-21,26770.19921875,26827.640625
2019-10-22,26827.640625,26788.099609375
2019-10-23,26788.099609375,26833.94921875
2019-10-24,26833.94921875,26805.529296875
2019-10-25,26805.529296875,26958.060546875
2019-10-28,26958.060546875,27090.720703125
2019-10-29,27090.720703125,27071.4609375
2019-10-30,27071.4609375,27186.689453125
2019-10-31,27186.689453125,27046.23046875
2019-11-01,27046.23046875,27347.359375
2019-11-04,27347.359375,27462.109375
2019-11-05,27462.109375,27492.630859375
2019-11-06,27492.630859375,27492.560546875
2019-11-07,27492.560546875,27674.80078125
2019-11-08,27674.80078125,27681.240234375
2019-11-11,27681.240234375,27691.490234375
2019-11-12,27691.490234375,27691.490234375
2019-11-13,27691.490234375,27783.58984375
2019-11-14,27783.58984375,27781.9609375
2019-11-15,27781.9609375,28004.890625
2019-11-18,28004.890625,28036.220703125
2019-11-19,28036.220703125,27934.01953125
2019-11-20,27934.01953125,27821.08984375
2019-11-21,27821.08984375,27766.2890625
2019-11-22,27766.2890625,27875.619140625
2019-11-25,27875.619140625,28066.470703125
2019-11-26,28066.470703125,28121.6796875
2019-11-27,28121.6796875,28164.0
2019-11-29,28164.0,28051.41015625
2019-12-02,28051.41015625,27783.0390625
2019-12-03,27783.0390625,27502.810546875
2019-12-04,27502.810546875,27649.779296875
2019-12-05,27649.779296875,27677.7890625
2019-12-06,27677.7890625,28015.060546875
2019-12-09,28015.060546875,27909.599609375
2019-12-10,27909.599609375,27881.720703125
2019-12-11,27881.720703125,27911.30078125
2019-12-12,27911.30078125,28132.05078125
2019-12-13,28132.05078125,28135.380859375
2019-12-16,28135.380859375,28235.890625
2019-12-17,28235.890625,28267.16015625
2019-12-18,28267.16015625,28239.279296875
2019-12-19,28239.279296875,28376.9609375
2019-12-20,28376.9609375,28455.08984375
2019-12-23,28455.08984375,28551.529296875
2019-12-24,28551.529296875,28515.44921875
2019-12-26,28515.44921875,28621.390625
2019-12-27,28621.390625,28645.259765625
2019-12-30,28645.259765625,28462.140625
2019-12-31,28462.140625,28538.439453125
2020-01-02,28538.439453125,28868.80078125
2020-01-03,28868.80078125,28634.880859375
2020-01-06,28634.880859375,28703.380859375
2020-01-07,28703.380859375,28583.6796875
2020-01-08,28583.6796875,28745.08984375
2020-01-09,28745.08984375,28956.900390625
2020-01-10,28956.900390625,28823.76953125
2020-01-13,28823.76953125,28907.05078125
2020-01-14,28907.05078125,28939.669921875
2020-01-15,28939.669921875,29030.220703125
2020-01-16,29030.220703125,29297.640625
2020-01-17,29297.640625,29348.099609375
2020-01-21,29348.099609375,29196.0390625
2020-01-22,29196.0390625,29186.26953125
2020-01-23,29186.26953125,29160.08984375
2020-01-24,29160.08984375,28989.73046875
2020-01-27,28989.73046875,28535.80078125
2020-01-28,28535.80078125,28722.849609375
2020-01-29,28722.849609375,28734.44921875
2020-01-30,28734.44921875,28859.439453125
2020-01-31,28859.439453125,28256.029296875
2020-02-03,28256.029296875,28399.810546875
2020-02-04,28399.810546875,28807.630859375
2020-02-05,28807.630859375,29290.849609375
2020-02-06,29290.849609375,29379.76953125
2020-02-07,29379.76953125,29102.509765625
2020-02-10,29102.509765625,29276.8203125
2020-02-11,29276.8203125,29276.33984375
2020-02-12,29276.33984375,29551.419921875
2020-02-13,29551.419921875,29423.310546875
2020-02-14,29423.310546875,29398.080078125
2020-02-18,29398.080078125,29232.189453125
2020-02-19,29232.189453125,29348.029296875
2020-02-20,29348.029296875,29219.98046875
2020-02-21,29219.98046875,28992.41015625
2020-02-24,28992.41015625,27960.80078125
2020-02-25,27960.80078125,27081.359375
2020-02-26,27081.359375,26957.58984375
2020-02-27,26957.58984375,25766.640625
2020-02-28,25766.640625,25409.359375
2020-03-02,25409.359375,26703.3203125
2020-03-03,26703.3203125,25917.41015625
2020-03-04,25917.41015625,27090.859375
2020-03-05,27090.859375,26121.279296875
2020-03-06,26121.279296875,25864.779296875
2020-03-09,25864.779296875,23851.01953125
2020-03-10,23851.01953125,25018.16015625
2020-03-11,25018.16015625,23553.220703125
2020-03-12,23553.220703125,21200.619140625
2020-03-13,21200.619140625,23185.619140625
2020-03-16,23185.619140625,20188.51953125
2020-03-17,20188.51953125,21237.380859375
2020-03-18,21237.380859375,19898.919921875
2020-03-19,19898.919921875,20087.189453125
2020-03-20,20087.189453125,19173.98046875
2020-03-23,19173.98046875,18591.9296875
2020-03-24,18591.9296875,20704.91015625
2020-03-25,20704.91015625,21200.55078125
2020-03-26,21200.55078125,22552.169921875
2020-03-27,22552.169921875,21636.779296875
2020-03-30,21636.779296875,22327.48046875
2020-03-31,22327.48046875,21917.16015625
2020-04-01,21917.16015625,20943.509765625
