Date,AMZN(t-1),AMZN(t)
2017-06-05,50.33649826049805,50.56700134277344
2017-06-06,50.56700134277344,50.150001525878906
2017-06-07,50.150001525878906,50.50350189208984
2017-06-08,50.50350189208984,50.51350021362305
2017-06-09,50.51350021362305,48.91550064086914
2017-06-12,48.91550064086914,48.24549865722656
2017-06-13,48.24549865722656,49.03950119018555
2017-06-14,49.03950119018555,48.82350158691406
2017-06-15,48.82350158691406,48.208499908447266
2017-06-16,48.208499908447266,49.385501861572266
2017-06-19,49.385501861572266,49.75849914550781
2017-06-20,49.75849914550781,49.62950134277344
2017-06-21,49.62950134277344,50.11149978637695
2017-06-22,50.11149978637695,50.064998626708984
2017-06-23,50.064998626708984,50.1870002746582
2017-06-26,50.1870002746582,49.69900131225586
2017-06-27,49.69900131225586,48.8390007019043
2017-06-28,48.8390007019043,49.51649856567383
2017-06-29,49.51649856567383,48.79650115966797
2017-06-30,48.79650115966797,48.400001525878906
2017-07-03,48.400001525878906,47.68299865722656
2017-07-05,47.68299865722656,48.56999969482422
2017-07-06,48.56999969482422,48.25699996948242
2017-07-07,48.25699996948242,48.9379997253418
2017-07-10,48.9379997253418,49.82350158691406
2017-07-11,49.82350158691406,49.70650100708008
2017-07-12,49.70650100708008,50.32550048828125
2017-07-13,50.32550048828125,50.03150177001953
2017-07-14,50.03150177001953,50.09049987792969
2017-07-17,50.09049987792969,50.50199890136719
2017-07-18,50.50199890136719,51.22249984741211
2017-07-19,51.22249984741211,51.34349822998047
2017-07-20,51.34349822998047,51.435001373291016
2017-07-21,51.435001373291016,51.28350067138672
2017-07-24,51.28350067138672,51.9474983215332
2017-07-25,51.9474983215332,51.993499755859375
2017-07-26,51.993499755859375,52.63999938964844
2017-07-27,52.63999938964844,52.29999923706055
2017-07-28,52.29999923706055,51.00199890136719
2017-07-31,51.00199890136719,49.38899993896485
2017-08-01,49.38899993896485,49.80950164794922
2017-08-02,49.80950164794922,49.79449844360352
2017-08-03,49.79449844360352,49.34600067138672
2017-08-04,49.34600067138672,49.37900161743164
2017-08-07,49.37900161743164,49.61349868774414
2017-08-08,49.61349868774414,49.492000579833984
2017-08-09,49.492000579833984,49.10049819946289
2017-08-10,49.10049819946289,47.84600067138672
2017-08-11,47.84600067138672,48.39950180053711
2017-08-14,48.39950180053711,49.165000915527344
2017-08-15,49.165000915527344,49.137001037597656
2017-08-16,49.137001037597656,48.90900039672851
2017-08-17,48.90900039672851,48.02849960327149
2017-08-18,48.02849960327149,47.92350006103515
2017-08-21,47.92350006103515,47.66450119018555
2017-08-22,47.66450119018555,48.345001220703125
2017-08-23,48.345001220703125,47.900001525878906
2017-08-24,47.900001525878906,47.622501373291016
2017-08-25,47.622501373291016,47.26300048828125
2017-08-28,47.26300048828125,47.30099868774414
2017-08-29,47.30099868774414,47.702999114990234
2017-08-30,47.702999114990234,48.37950134277344
2017-08-31,48.37950134277344,49.029998779296875
2017-09-01,49.029998779296875,48.912498474121094
2017-09-05,48.912498474121094,48.26350021362305
2017-09-06,48.26350021362305,48.38999938964844
2017-09-07,48.38999938964844,48.9734992980957
2017-09-08,48.9734992980957,48.29499816894531
2017-09-11,48.29499816894531,48.89799880981445
2017-09-12,48.89799880981445,49.12900161743164
2017-09-13,49.12900161743164,49.97999954223633
2017-09-14,49.97999954223633,49.61050033569336
2017-09-15,49.61050033569336,49.339500427246094
2017-09-18,49.339500427246094,48.70949935913086
2017-09-19,48.70949935913086,48.49300003051758
2017-09-20,48.49300003051758,48.660499572753906
2017-09-21,48.660499572753906,48.23249816894531
2017-09-22,48.23249816894531,47.755001068115234
2017-09-25,47.755001068115234,46.989498138427734
2017-09-26,46.989498138427734,46.93000030517578
2017-09-27,46.93000030517578,47.54349899291992
2017-09-28,47.54349899291992,47.81999969482422
2017-09-29,47.81999969482422,48.067501068115234
2017-10-02,48.067501068115234,47.95949935913086
2017-10-03,47.95949935913086,47.85499954223633
2017-10-04,47.85499954223633,48.272499084472656
2017-10-05,48.272499084472656,49.04249954223633
2017-10-06,49.04249954223633,49.479000091552734
2017-10-09,49.479000091552734,49.54949951171875
2017-10-10,49.54949951171875,49.36000061035156
2017-10-11,49.36000061035156,49.75
2017-10-12,49.75,50.04650115966797
2017-10-13,50.04650115966797,50.14699935913086
2017-10-16,50.14699935913086,50.31700134277344
2017-10-17,50.31700134277344,50.45650100708008
2017-10-18,50.45650100708008,49.849998474121094
2017-10-19,49.849998474121094,49.33050155639648
2017-10-20,49.33050155639648,49.14550018310547
2017-10-23,49.14550018310547,48.314998626708984
2017-10-24,48.314998626708984,48.79499816894531
2017-10-25,48.79499816894531,48.64550018310547
2017-10-26,48.64550018310547,48.62149810791016
2017-10-27,48.62149810791016,55.04750061035156
2017-10-30,55.04750061035156,55.54249954223633
2017-10-31,55.54249954223633,55.26399993896485
2017-11-01,55.26399993896485,55.18399810791016
2017-11-02,55.18399810791016,54.71099853515625
2017-11-03,54.71099853515625,55.58000183105469
2017-11-06,55.58000183105469,56.03300094604492
2017-11-07,56.03300094604492,56.15850067138672
2017-11-08,56.15850067138672,56.64400100708008
2017-11-09,56.64400100708008,56.45650100708008
2017-11-10,56.45650100708008,56.26750183105469
2017-11-13,56.26750183105469,56.458499908447266
2017-11-14,56.458499908447266,56.84199905395508
2017-11-15,56.84199905395508,56.33449935913086
2017-11-16,56.33449935913086,56.864498138427734
2017-11-17,56.864498138427734,56.49399948120117
2017-11-20,56.49399948120117,56.31549835205078
2017-11-21,56.31549835205078,56.9744987487793
2017-11-22,56.9744987487793,57.80799865722656
2017-11-24,57.80799865722656,59.29999923706055
2017-11-27,59.29999923706055,59.791500091552734
2017-11-28,59.791500091552734,59.68000030517578
2017-11-29,59.68000030517578,58.063499450683594
2017-11-30,58.063499450683594,58.837501525878906
2017-12-01,58.837501525878906,58.11750030517578
2017-12-04,58.11750030517578,56.6974983215332
2017-12-05,56.6974983215332,57.07849884033203
2017-12-06,57.07849884033203,57.61750030517578
2017-12-07,57.61750030517578,57.989498138427734
2017-12-08,57.989498138427734,58.099998474121094
2017-12-11,58.099998474121094,58.44599914550781
2017-12-12,58.44599914550781,58.25400161743164
2017-12-13,58.25400161743164,58.20650100708008
2017-12-14,58.20650100708008,58.7130012512207
2017-12-15,58.7130012512207,58.957000732421875
2017-12-18,58.957000732421875,59.52899932861328
2017-12-19,59.52899932861328,59.36899948120117
2017-12-20,59.36899948120117,58.88100051879883
2017-12-21,58.88100051879883,58.737998962402344
2017-12-22,58.737998962402344,58.417999267578125
2017-12-26,58.417999267578125,58.8380012512207
2017-12-27,58.8380012512207,59.112998962402344
2017-12-28,59.112998962402344,59.30500030517578
2017-12-29,59.30500030517578,58.4734992980957
2018-01-02,58.4734992980957,59.45050048828125
2018-01-03,59.45050048828125,60.209999084472656
2018-01-04,60.209999084472656,60.47949981689453
2018-01-05,60.47949981689453,61.457000732421875
2018-01-08,61.457000732421875,62.34349822998047
2018-01-09,62.34349822998047,62.6349983215332
2018-01-10,62.6349983215332,62.71649932861328
2018-01-11,62.71649932861328,63.83399963378906
2018-01-12,63.83399963378906,65.26000213623047
2018-01-16,65.26000213623047,65.24299621582031
2018-01-17,65.24299621582031,64.75
2018-01-18,64.75,64.66600036621094
2018-01-19,64.66600036621094,64.72899627685547
2018-01-22,64.72899627685547,66.3655014038086
2018-01-23,66.3655014038086,68.12699890136719
2018-01-24,68.12699890136719,67.87550354003906
2018-01-25,67.87550354003906,68.89749908447266
2018-01-26,68.89749908447266,70.10250091552734
2018-01-29,70.10250091552734,70.88400268554688
2018-01-30,70.88400268554688,71.89099884033203
2018-01-31,71.89099884033203,72.54450225830078
2018-02-01,72.54450225830078,69.5
2018-02-02,69.5,71.49749755859375
2018-02-05,71.49749755859375,69.5
2018-02-06,69.5,72.14199829101562
2018-02-07,72.14199829101562,70.83899688720703
2018-02-08,70.83899688720703,67.5250015258789
2018-02-09,67.5250015258789,66.9800033569336
2018-02-12,66.9800033569336,69.3115005493164
2018-02-13,69.3115005493164,70.72550201416016
2018-02-14,70.72550201416016,72.55249786376953
2018-02-15,72.55249786376953,73.08799743652344
2018-02-16,73.08799743652344,72.43450164794922
2018-02-20,72.43450164794922,73.4175033569336
2018-02-21,73.4175033569336,74.14600372314453
2018-02-22,74.14600372314453,74.26699829101562
2018-02-23,74.26699829101562,75.0
2018-02-26,75.0,76.09750366210938
2018-02-27,76.09750366210938,75.5989990234375
2018-02-28,75.5989990234375,75.62249755859375
2018-03-01,75.62249755859375,74.67250061035156
2018-03-02,74.67250061035156,75.01249694824219
2018-03-05,75.01249694824219,76.18049621582031
2018-03-06,76.18049621582031,76.88200378417969
2018-03-07,76.88200378417969,77.25
2018-03-08,77.25,77.59300231933594
2018-03-09,77.59300231933594,78.94450378417969
2018-03-12,78.94450378417969,79.91950225830078
2018-03-13,79.91950225830078,79.40899658203125
2018-03-14,79.40899658203125,79.55000305175781
2018-03-15,79.55000305175781,79.11599731445312
2018-03-16,79.11599731445312,78.58399963378906
2018-03-19,78.58399963378906,77.24649810791016
2018-03-20,77.24649810791016,79.32550048828125
2018-03-21,79.32550048828125,79.09300231933594
2018-03-22,79.09300231933594,77.24600219726562
2018-03-23,77.24600219726562,74.77799987792969
2018-03-26,74.77799987792969,77.79299926757812
2018-03-27,77.79299926757812,74.85250091552734
2018-03-28,74.85250091552734,71.57099914550781
2018-03-29,71.57099914550781,72.36699676513672
2018-04-02,72.36699676513672,68.59950256347656
2018-04-03,68.59950256347656,69.60250091552734
2018-04-04,69.60250091552734,70.52850341796875
2018-04-05,70.52850341796875,72.5875015258789
2018-04-06,72.5875015258789,70.2614974975586
2018-04-09,70.2614974975586,70.30400085449219
2018-04-10,70.30400085449219,71.81099700927734
2018-04-11,71.81099700927734,71.35250091552734
2018-04-12,71.35250091552734,72.42500305175781
2018-04-13,72.42500305175781,71.53949737548828
2018-04-16,71.53949737548828,72.07499694824219
2018-04-17,72.07499694824219,75.19149780273438
2018-04-18,75.19149780273438,76.39199829101562
2018-04-19,76.39199829101562,77.84549713134766
2018-04-20,77.84549713134766,76.37449645996094
2018-04-23,76.37449645996094,75.89299774169922
2018-04-24,75.89299774169922,73.00450134277344
2018-04-25,73.00450134277344,73.00849914550781
2018-04-26,73.00849914550781,75.89800262451172
2018-04-27,75.89800262451172,78.63099670410156
2018-04-30,78.63099670410156,78.30650329589844
2018-05-01,78.30650329589844,79.11299896240234
2018-05-02,79.11299896240234,78.48400115966797
2018-05-03,78.48400115966797,78.60399627685547
2018-05-04,78.60399627685547,79.04750061035156
2018-05-07,79.04750061035156,80.00700378417969
2018-05-08,80.00700378417969,79.61949920654297
2018-05-09,79.61949920654297,80.4000015258789
2018-05-10,80.4000015258789,80.4540023803711
2018-05-11,80.4540023803711,80.14550018310547
2018-05-14,80.14550018310547,80.0770034790039
2018-05-15,80.0770034790039,78.80599975585938
2018-05-16,78.80599975585938,79.36399841308594
2018-05-17,79.36399841308594,79.08799743652344
2018-05-18,79.08799743652344,78.71849822998047
2018-05-21,78.71849822998047,79.27300262451172
2018-05-22,79.27300262451172,79.06999969482422
2018-05-23,79.06999969482422,80.09300231933594
2018-05-24,80.09300231933594,80.15350341796875
2018-05-25,80.15350341796875,80.50749969482422
2018-05-29,80.50749969482422,80.64350128173828
2018-05-30,80.64350128173828,81.24449920654297
2018-05-31,81.24449920654297,81.48100280761719
2018-06-01,81.48100280761719,82.0770034790039
2018-06-04,82.0770034790039,83.26349639892578
2018-06-05,83.26349639892578,84.81749725341797
2018-06-06,84.81749725341797,84.7874984741211
2018-06-07,84.7874984741211,84.46499633789062
2018-06-08,84.46499633789062,84.19950103759766
2018-06-11,84.19950103759766,84.45600128173828
2018-06-12,84.45600128173828,84.9375
2018-06-13,84.9375,85.24299621582031
2018-06-14,85.24299621582031,86.19300079345703
2018-06-15,86.19300079345703,85.79850006103516
2018-06-18,85.79850006103516,86.18949890136719
2018-06-19,86.18949890136719,86.73899841308594
2018-06-20,86.73899841308594,87.50399780273438
2018-06-21,87.50399780273438,86.51100158691406
2018-06-22,86.51100158691406,85.78350067138672
2018-06-25,85.78350067138672,83.15750122070312
2018-06-26,83.15750122070312,84.55449676513672
2018-06-27,84.55449676513672,83.02549743652344
2018-06-28,83.02549743652344,85.07250213623047
2018-06-29,85.07250213623047,84.98999786376953
2018-07-02,84.98999786376953,85.68900299072266
2018-07-03,85.68900299072266,84.697998046875
2018-07-05,84.697998046875,84.98650360107422
2018-07-06,84.98650360107422,85.53150177001953
2018-07-09,85.53150177001953,86.95099639892578
2018-07-10,86.95099639892578,87.15350341796875
2018-07-11,87.15350341796875,87.75
2018-07-12,87.75,89.83100128173828
2018-07-13,89.83100128173828,90.65149688720705
2018-07-16,90.65149688720705,91.12449645996094
2018-07-17,91.12449645996094,92.19650268554688
2018-07-18,92.19650268554688,92.14600372314452
2018-07-19,92.14600372314452,90.64849853515624
2018-07-20,90.64849853515624,90.68499755859376
2018-07-23,90.68499755859376,90.0999984741211
2018-07-24,90.0999984741211,91.46199798583984
2018-07-25,91.46199798583984,93.18049621582033
2018-07-26,93.18049621582033,90.4000015258789
2018-07-27,90.4000015258789,90.8635025024414
2018-07-30,90.8635025024414,88.96099853515625
2018-07-31,88.96099853515625,88.87200164794922
2018-08-01,88.87200164794922,89.8584976196289
2018-08-02,89.8584976196289,91.71649932861328
2018-08-03,91.71649932861328,91.16449737548828
2018-08-06,91.16449737548828,92.3874969482422
2018-08-07,92.3874969482422,93.1240005493164
2018-08-08,93.1240005493164,94.32599639892578
2018-08-09,94.32599639892578,94.9260025024414
2018-08-10,94.9260025024414,94.31500244140624
2018-08-13,94.31500244140624,94.80999755859376
2018-08-14,94.80999755859376,95.98249816894533
2018-08-15,95.98249816894533,94.13099670410156
2018-08-16,94.13099670410156,94.32599639892578
2018-08-17,94.32599639892578,94.11100006103516
2018-08-20,94.11100006103516,93.83550262451172
2018-08-21,93.83550262451172,94.1709976196289
2018-08-22,94.1709976196289,95.24500274658205
2018-08-23,95.24500274658205,95.1449966430664
2018-08-24,95.1449966430664,95.26950073242188
2018-08-27,95.26950073242188,96.38400268554688
2018-08-28,96.38400268554688,96.64099884033205
2018-08-29,96.64099884033205,99.90499877929688
2018-08-30,99.90499877929688,100.11900329589844
2018-08-31,100.11900329589844,100.635498046875
2018-09-04,100.635498046875,101.97550201416016
2018-09-05,101.97550201416016,99.74099731445312
2018-09-06,99.74099731445312,97.91549682617188
2018-09-07,97.91549682617188,97.60350036621094
2018-09-10,97.60350036621094,96.95050048828124
2018-09-11,96.95050048828124,99.35749816894533
2018-09-12,99.35749816894533,99.5
2018-09-13,99.5,99.49349975585938
2018-09-14,99.49349975585938,98.5094985961914
2018-09-17,98.5094985961914,95.40149688720705
2018-09-18,95.40149688720705,97.05249786376952
2018-09-19,97.05249786376952,96.3209991455078
2018-09-20,96.3209991455078,97.21499633789062
2018-09-21,97.21499633789062,95.75050354003906
2018-09-24,95.75050354003906,96.71800231933594
2018-09-25,96.71800231933594,98.72750091552734
2018-09-26,98.72750091552734,98.74250030517578
2018-09-27,98.74250030517578,100.64900207519533
2018-09-28,100.64900207519533,100.1500015258789
2018-10-01,100.1500015258789,100.21800231933594
2018-10-02,100.21800231933594,98.56549835205078
2018-10-03,98.56549835205078,97.63800048828124
2018-10-04,97.63800048828124,95.47100067138672
2018-10-05,95.47100067138672,94.48249816894533
2018-10-08,94.48249816894533,93.22100067138672
2018-10-09,93.22100067138672,93.51599884033205
2018-10-10,93.51599884033205,87.76249694824219
2018-10-11,87.76249694824219,85.96800231933594
2018-10-12,85.96800231933594,89.43049621582031
2018-10-15,89.43049621582031,88.04750061035156
2018-10-16,88.04750061035156,90.9980010986328
2018-10-17,90.9980010986328,91.58650207519533
2018-10-18,91.58650207519533,88.53600311279297
2018-10-19,88.53600311279297,88.20149993896484
2018-10-22,88.20149993896484,89.46499633789062
2018-10-23,89.46499633789062,88.43499755859375
2018-10-24,88.43499755859375,83.20999908447266
2018-10-25,83.20999908447266,89.1084976196289
2018-10-26,89.1084976196289,82.1405029296875
2018-10-29,82.1405029296875,76.94400024414062
2018-10-30,76.94400024414062,76.52100372314453
2018-10-31,76.52100372314453,79.90049743652344
2018-11-01,79.90049743652344,83.27649688720703
2018-11-02,83.27649688720703,83.27649688720703
2018-11-05,83.27649688720703,81.38999938964844
2018-11-06,81.38999938964844,82.1405029296875
2018-11-07,82.1405029296875,87.77449798583984
2018-11-08,87.77449798583984,87.74549865722656
2018-11-09,87.74549865722656,85.62149810791016
2018-11-12,85.62149810791016,81.84249877929688
2018-11-13,81.84249877929688,81.55850219726562
2018-11-14,81.55850219726562,79.95050048828125
2018-11-15,79.95050048828125,80.97200012207031
2018-11-16,80.97200012207031,79.67050170898438
2018-11-19,79.67050170898438,75.614501953125
2018-11-20,75.614501953125,74.77300262451172
2018-11-21,74.77300262451172,75.83650207519531
2018-11-23,75.83650207519531,75.10299682617188
2018-11-26,75.10299682617188,79.06649780273438
2018-11-27,79.06649780273438,79.07099914550781
2018-11-28,79.07099914550781,83.88749694824219
2018-11-29,83.88749694824219,83.67849731445312
2018-11-30,83.67849731445312,84.50849914550781
2018-12-03,84.50849914550781,88.61799621582031
2018-12-04,88.61799621582031,83.41999816894531
2018-12-06,83.41999816894531,84.95950317382812
2018-12-07,84.95950317382812,81.45649719238281
2018-12-10,81.45649719238281,82.05149841308594
2018-12-11,82.05149841308594,82.16200256347656
2018-12-12,82.16200256347656,83.177001953125
2018-12-13,83.177001953125,82.91899871826172
2018-12-14,82.91899871826172,79.59549713134766
2018-12-17,79.59549713134766,76.04550170898438
2018-12-18,76.04550170898438,77.5739974975586
2018-12-19,77.5739974975586,74.75399780273438
2018-12-20,74.75399780273438,73.04149627685547
2018-12-21,73.04149627685547,68.87249755859375
2018-12-24,68.87249755859375,67.197998046875
2018-12-26,67.197998046875,73.54499816894531
2018-12-27,73.54499816894531,73.08200073242188
2018-12-28,73.08200073242188,73.9010009765625
2018-12-31,73.9010009765625,75.09850311279297
2019-01-02,75.09850311279297,76.95649719238281
2019-01-03,76.95649719238281,75.01399993896484
2019-01-04,75.01399993896484,78.76950073242188
2019-01-07,78.76950073242188,81.47550201416016
2019-01-08,81.47550201416016,82.8290023803711
2019-01-09,82.8290023803711,82.97100067138672
2019-01-10,82.97100067138672,82.81099700927734
2019-01-11,82.81099700927734,82.02799987792969
2019-01-14,82.02799987792969,80.8604965209961
2019-01-15,80.8604965209961,83.72799682617188
2019-01-16,83.72799682617188,84.18900299072266
2019-01-17,84.18900299072266,84.66100311279297
2019-01-18,84.66100311279297,84.80999755859375
2019-01-22,84.80999755859375,81.6084976196289
2019-01-23,81.6084976196289,82.0009994506836
2019-01-24,82.0009994506836,82.74649810791016
2019-01-25,82.74649810791016,83.52850341796875
2019-01-28,83.52850341796875,81.89450073242188
2019-01-29,81.89450073242188,79.69400024414062
2019-01-30,79.69400024414062,83.52149963378906
2019-01-31,83.52149963378906,85.9365005493164
2019-02-01,85.9365005493164,81.3115005493164
2019-02-04,81.3115005493164,81.66549682617188
2019-02-05,81.66549682617188,82.94049835205078
2019-02-06,82.94049835205078,82.01300048828125
2019-02-07,82.01300048828125,80.71849822998047
2019-02-08,80.71849822998047,79.41100311279297
2019-02-11,79.41100311279297,79.55000305175781
2019-02-12,79.55000305175781,81.90049743652344
2019-02-13,81.90049743652344,82.0
2019-02-14,82.0,81.13249969482422
2019-02-15,81.13249969482422,80.39749908447266
2019-02-19,80.39749908447266,81.37899780273438
2019-02-20,81.37899780273438,81.1050033569336
2019-02-21,81.1050033569336,80.97200012207031
2019-02-22,80.97200012207031,81.5780029296875
2019-02-25,81.5780029296875,81.6500015258789
2019-02-26,81.6500015258789,81.81999969482422
2019-02-27,81.81999969482422,82.05449676513672
2019-02-28,82.05449676513672,81.99150085449219
2019-03-01,81.99150085449219,83.58650207519531
2019-03-04,83.58650207519531,84.80850219726562
2019-03-05,84.80850219726562,84.62149810791016
2019-03-06,84.62149810791016,83.44750213623047
2019-03-07,83.44750213623047,81.29750061035156
2019-03-08,81.29750061035156,81.04000091552734
2019-03-11,81.04000091552734,83.53099822998047
2019-03-12,83.53099822998047,83.65499877929688
2019-03-13,83.65499877929688,84.54049682617188
2019-03-14,84.54049682617188,84.31099700927734
2019-03-15,84.31099700927734,85.61799621582031
2019-03-18,85.61799621582031,87.10749816894531
2019-03-19,87.10749816894531,88.09249877929688
2019-03-20,88.09249877929688,89.8635025024414
2019-03-21,89.8635025024414,90.96299743652344
2019-03-22,90.96299743652344,88.2385025024414
2019-03-25,88.2385025024414,88.71299743652344
2019-03-26,88.71299743652344,89.18800354003906
2019-03-27,89.18800354003906,88.28500366210938
2019-03-28,88.28500366210938,88.6709976196289
2019-03-29,88.6709976196289,89.0374984741211
2019-04-01,89.0374984741211,90.70950317382812
2019-04-02,90.70950317382812,90.6989974975586
2019-04-03,90.6989974975586,91.03500366210938
2019-04-04,91.03500366210938,90.94300079345705
2019-04-05,90.94300079345705,91.86399841308594
2019-04-08,91.86399841308594,92.49299621582033
2019-04-09,92.49299621582033,91.79199981689452
2019-04-10,91.79199981689452,92.3665008544922
2019-04-11,92.3665008544922,92.20349884033205
2019-04-12,92.20349884033205,92.15299987792967
2019-04-15,92.15299987792967,92.24349975585938
2019-04-16,92.24349975585938,93.1520004272461
2019-04-17,93.1520004272461,93.24099731445312
2019-04-18,93.24099731445312,93.08450317382812
2019-04-22,93.08450317382812,94.3655014038086
2019-04-23,94.3655014038086,96.1884994506836
2019-04-24,96.1884994506836,95.0875015258789
2019-04-25,95.0875015258789,95.1125030517578
2019-04-26,95.1125030517578,97.53150177001952
2019-04-29,97.53150177001952,96.92150115966795
2019-04-30,96.92150115966795,96.32599639892578
2019-05-01,96.32599639892578,95.57599639892578
2019-05-02,95.57599639892578,95.04100036621094
2019-05-03,95.04100036621094,98.1230010986328
2019-05-06,98.1230010986328,97.52749633789062
2019-05-07,97.52749633789062,96.0500030517578
2019-05-08,96.0500030517578,95.88849639892578
2019-05-09,95.88849639892578,94.99349975585938
2019-05-10,94.99349975585938,94.4990005493164
2019-05-13,94.4990005493164,91.13400268554688
2019-05-14,91.13400268554688,92.00599670410156
2019-05-15,92.00599670410156,93.55750274658205
2019-05-16,93.55750274658205,95.37850189208984
2019-05-17,95.37850189208984,93.4499969482422
2019-05-20,93.4499969482422,92.94850158691406
2019-05-21,92.94850158691406,92.8759994506836
2019-05-22,92.8759994506836,92.98400115966795
2019-05-23,92.98400115966795,90.77400207519533
2019-05-24,90.77400207519533,91.16400146484376
2019-05-28,91.16400146484376,91.82150268554688
2019-05-29,91.82150268554688,90.95950317382812
2019-05-30,90.95950317382812,90.81600189208984
2019-05-31,90.81600189208984,88.75350189208984
2019-06-03,88.75350189208984,84.6344985961914
2019-06-04,84.6344985961914,86.47799682617188
2019-06-05,86.47799682617188,86.92500305175781
2019-06-06,86.92500305175781,87.71800231933594
2019-06-07,87.71800231933594,90.20149993896484
2019-06-10,90.20149993896484,93.03150177001952
2019-06-11,93.03150177001952,93.18499755859376
2019-06-12,93.18499755859376,92.76599884033205
2019-06-13,92.76599884033205,93.51499938964844
2019-06-14,93.51499938964844,93.4834976196289
2019-06-17,93.4834976196289,94.30149841308594
2019-06-18,94.30149841308594,95.06849670410156
2019-06-19,95.06849670410156,95.4394989013672
2019-06-20,95.4394989013672,95.90950012207033
2019-06-21,95.90950012207033,95.56500244140624
2019-06-24,95.56500244140624,95.69499969482422
2019-06-25,95.69499969482422,93.91349792480467
2019-06-26,93.91349792480467,94.8915023803711
2019-06-27,94.8915023803711,95.21399688720705
2019-06-28,95.21399688720705,94.68150329589844
2019-07-01,94.68150329589844,96.1094970703125
2019-07-02,96.1094970703125,96.71549987792967
2019-07-03,96.71549987792967,96.9499969482422
2019-07-05,96.9499969482422,97.14550018310548
2019-07-08,97.14550018310548,97.61599731445312
2019-07-09,97.61599731445312,99.41500091552734
2019-07-10,99.41500091552734,100.87049865722656
2019-07-11,100.87049865722656,100.05349731445312
2019-07-12,100.05349731445312,100.5500030517578
2019-07-15,100.5500030517578,101.04949951171876
2019-07-16,101.04949951171876,100.49500274658205
2019-07-17,100.49500274658205,99.60150146484376
2019-07-18,99.60150146484376,98.8949966430664
2019-07-19,98.8949966430664,98.22599792480467
2019-07-22,98.22599792480467,99.28150177001952
2019-07-23,99.28150177001952,99.72450256347656
2019-07-24,99.72450256347656,100.04049682617188
2019-07-25,100.04049682617188,98.69100189208984
2019-07-26,98.69100189208984,97.15249633789062
2019-07-29,97.15249633789062,95.62249755859376
2019-07-30,95.62249755859376,94.92649841308594
2019-07-31,94.92649841308594,93.33899688720705
2019-08-01,93.33899688720705,92.76599884033205
2019-08-02,92.76599884033205,91.16200256347656
2019-08-05,91.16200256347656,88.25650024414062
2019-08-06,88.25650024414062,89.3915023803711
2019-08-07,89.3915023803711,89.66999816894531
2019-08-08,89.66999816894531,91.64450073242188
2019-08-09,91.64450073242188,90.37899780273438
2019-08-12,90.37899780273438,89.24600219726562
2019-08-13,89.24600219726562,91.21700286865234
2019-08-14,91.21700286865234,88.14800262451172
2019-08-15,88.14800262451172,88.80599975585938
2019-08-16,88.80599975585938,89.62850189208984
2019-08-19,89.62850189208984,90.80599975585938
2019-08-20,90.80599975585938,90.06900024414062
2019-08-21,90.06900024414062,91.177001953125
2019-08-22,91.177001953125,90.23300170898438
2019-08-23,90.23300170898438,87.48100280761719
2019-08-26,87.48100280761719,88.44349670410156
2019-08-27,88.44349670410156,88.09149932861328
2019-08-28,88.09149932861328,88.2125015258789
2019-08-29,88.2125015258789,89.31999969482422
2019-08-30,89.31999969482422,88.81449890136719
2019-09-03,88.81449890136719,89.49199676513672
2019-09-04,89.49199676513672,90.03099822998047
2019-09-05,90.03099822998047,92.03600311279295
2019-09-06,92.03600311279295,91.67549896240234
2019-09-09,91.67549896240234,91.56749725341795
2019-09-10,91.56749725341795,91.02749633789062
2019-09-11,91.02749633789062,91.14949798583984
2019-09-12,91.14949798583984,92.17749786376952
2019-09-13,92.17749786376952,91.96700286865234
2019-09-16,91.96700286865234,90.39199829101562
2019-09-17,90.39199829101562,91.12750244140624
2019-09-18,91.12750244140624,90.8730010986328
2019-09-19,90.8730010986328,91.0749969482422
2019-09-20,91.0749969482422,89.70800018310547
2019-09-23,89.70800018310547,89.26499938964844
2019-09-24,89.26499938964844,87.08049774169922
2019-09-25,87.08049774169922,88.41649627685547
2019-09-26,88.41649627685547,86.99199676513672
2019-09-27,86.99199676513672,86.27249908447266
2019-09-30,86.27249908447266,86.79550170898438
2019-10-01,86.79550170898438,86.78250122070312
2019-10-02,86.78250122070312,85.6614990234375
2019-10-03,85.6614990234375,86.22100067138672
2019-10-04,86.22100067138672,86.98249816894531
2019-10-07,86.98249816894531,86.63300323486328
2019-10-08,86.63300323486328,85.27549743652344
2019-10-09,85.27549743652344,86.09950256347656
2019-10-10,86.09950256347656,86.01300048828125
2019-10-11,86.01300048828125,86.59600067138672
2019-10-14,86.59600067138672,86.82150268554688
2019-10-15,86.82150268554688,88.36900329589844
2019-10-16,88.36900329589844,88.87149810791016
2019-10-17,88.87149810791016,89.3740005493164
2019-10-18,89.3740005493164,87.87550354003906
2019-10-21,87.87550354003906,89.28299713134766
2019-10-22,89.28299713134766,88.2864990234375
2019-10-23,88.2864990234375,88.1084976196289
2019-10-24,88.1084976196289,89.03900146484375
2019-10-25,89.03900146484375,88.06649780273438
2019-10-28,88.06649780273438,88.85399627685547
2019-10-29,88.85399627685547,88.135498046875
2019-10-30,88.135498046875,88.99949645996094
2019-10-31,88.99949645996094,88.83300018310547
2019-11-01,88.83300018310547,89.5719985961914
2019-11-04,89.5719985961914,90.23300170898438
2019-11-05,90.23300170898438,90.08550262451172
