Date,MSFT(t-1),MSFT(t)
2017-06-02,64.28131866455078,65.80352020263672
2017-06-05,65.80352020263672,66.28034210205078
2017-06-06,66.28034210205078,66.50042724609375
2017-06-07,66.50042724609375,66.3812026977539
2017-06-08,66.3812026977539,65.97774505615234
2017-06-09,65.97774505615234,64.4830551147461
2017-06-12,64.4830551147461,63.98786926269531
2017-06-13,63.98786926269531,64.78565979003906
2017-06-14,64.78565979003906,64.43720245361328
2017-06-15,64.43720245361328,64.09790802001953
2017-06-16,64.09790802001953,64.18960571289062
2017-06-19,64.18960571289062,64.98737335205078
2017-06-20,64.98737335205078,64.1070785522461
2017-06-21,64.1070785522461,64.43720245361328
2017-06-22,64.43720245361328,64.42801666259766
2017-06-23,64.42801666259766,65.29915618896484
2017-06-26,65.29915618896484,64.67560577392578
2017-06-27,64.67560577392578,63.46516799926758
2017-06-28,63.46516799926758,64.00621032714844
2017-06-29,64.00621032714844,62.804935455322266
2017-06-30,62.804935455322266,63.20842361450195
2017-07-03,63.20842361450195,62.511505126953125
2017-07-05,62.511505126953125,63.345977783203125
2017-07-06,63.345977783203125,62.878299713134766
2017-07-07,62.878299713134766,63.69445037841797
2017-07-10,63.69445037841797,64.17127227783203
2017-07-11,64.17127227783203,64.1804428100586
2017-07-12,64.1804428100586,65.244140625
2017-07-13,65.244140625,65.81269836425781
2017-07-14,65.81269836425781,66.73885345458984
2017-07-17,66.73885345458984,67.26154327392578
2017-07-18,67.26154327392578,67.2156982421875
2017-07-19,67.2156982421875,67.72923278808594
2017-07-20,67.72923278808594,68.05931854248047
2017-07-21,68.05931854248047,67.66500091552734
2017-07-24,67.66500091552734,67.49076843261719
2017-07-25,67.49076843261719,68.03182220458984
2017-07-26,68.03182220458984,67.9034423828125
2017-07-27,67.9034423828125,67.08728790283203
2017-07-28,67.08728790283203,66.97727966308594
2017-07-31,66.97727966308594,66.66547393798828
2017-08-01,66.66547393798828,66.55546569824219
2017-08-02,66.55546569824219,66.26202392578125
2017-08-03,66.26202392578125,66.16116333007812
2017-08-04,66.16116333007812,66.64714050292969
2017-08-07,66.64714050292969,66.39038848876953
2017-08-08,66.39038848876953,66.7480239868164
2017-08-09,66.7480239868164,66.45458221435547
2017-08-10,66.45458221435547,65.48257446289062
2017-08-11,65.48257446289062,66.48210144042969
2017-08-14,66.48210144042969,67.48161315917969
2017-08-15,67.48161315917969,67.50006866455078
2017-08-16,67.50006866455078,67.89646911621094
2017-08-17,67.89646911621094,66.74411010742188
2017-08-18,66.74411010742188,66.82708740234375
2017-08-21,66.82708740234375,66.5136489868164
2017-08-22,66.5136489868164,67.44473266601562
2017-08-23,67.44473266601562,67.03910827636719
2017-08-24,67.03910827636719,67.0114517211914
2017-08-25,67.0114517211914,67.13129425048828
2017-08-28,67.13129425048828,67.1405029296875
2017-08-29,67.1405029296875,67.34333801269531
2017-08-30,67.34333801269531,68.22835540771484
2017-08-31,68.22835540771484,68.92896270751953
2017-09-01,68.92896270751953,68.16380310058594
2017-09-05,68.16380310058594,67.85960388183594
2017-09-06,67.85960388183594,67.66600036621094
2017-09-07,67.66600036621094,68.53256225585938
2017-09-08,68.53256225585938,68.20068359375
2017-09-11,68.20068359375,68.91975402832031
2017-09-12,68.91975402832031,68.84599304199219
2017-09-13,68.84599304199219,69.3346176147461
2017-09-14,69.3346176147461,68.92896270751953
2017-09-15,68.92896270751953,69.42677307128906
2017-09-18,69.42677307128906,69.28850555419922
2017-09-19,69.28850555419922,69.5466079711914
2017-09-20,69.5466079711914,69.08568572998047
2017-09-21,69.08568572998047,68.41270446777344
2017-09-22,68.41270446777344,68.59710693359375
2017-09-25,68.59710693359375,67.53694915771484
2017-09-26,67.53694915771484,67.53694915771484
2017-09-27,67.53694915771484,68.08082580566406
2017-09-28,68.08082580566406,68.09928894042969
2017-09-29,68.09928894042969,68.67084503173828
2017-10-02,68.67084503173828,68.78146362304688
2017-10-03,68.78146362304688,68.45880889892578
2017-10-04,68.45880889892578,68.855224609375
2017-10-05,68.855224609375,70.03524017333984
2017-10-06,70.03524017333984,70.06288146972656
2017-10-09,70.06288146972656,70.33021545410156
2017-10-10,70.33021545410156,70.33021545410156
2017-10-11,70.33021545410156,70.45005798339844
2017-10-12,70.45005798339844,71.09539031982422
2017-10-13,71.09539031982422,71.43647003173828
2017-10-16,71.43647003173828,71.58396911621094
2017-10-17,71.58396911621094,71.5286636352539
2017-10-18,71.5286636352539,71.5470962524414
2017-10-19,71.5470962524414,71.82367706298828
2017-10-20,71.82367706298828,72.65337371826172
2017-10-23,72.65337371826172,72.67181396484375
2017-10-24,72.67181396484375,72.699462890625
2017-10-25,72.699462890625,72.48743438720703
2017-10-26,72.48743438720703,72.60728454589844
2017-10-27,72.60728454589844,77.26274108886719
2017-10-30,77.26274108886719,77.3365249633789
2017-10-31,77.3365249633789,76.68199920654297
2017-11-01,76.68199920654297,76.68199920654297
2017-11-02,76.68199920654297,77.4840316772461
2017-11-03,77.4840316772461,77.56697082519531
2017-11-06,77.56697082519531,77.87120819091797
2017-11-07,77.87120819091797,77.68683624267578
2017-11-08,77.68683624267578,77.95417785644531
2017-11-09,77.95417785644531,77.5208969116211
2017-11-10,77.5208969116211,77.31806945800781
2017-11-13,77.31806945800781,77.37337493896484
2017-11-14,77.37337493896484,77.4840316772461
2017-11-15,77.4840316772461,76.88179779052734
2017-11-16,76.88179779052734,77.08560180664062
2017-11-17,77.08560180664062,76.34442138671875
2017-11-20,76.34442138671875,76.46485900878906
2017-11-21,76.46485900878906,77.56739044189453
2017-11-22,77.56739044189453,77.00222778320312
2017-11-24,77.00222778320312,77.14120483398438
2017-11-27,77.14120483398438,77.70637512207031
2017-11-28,77.70637512207031,78.64214324951172
2017-11-29,78.64214324951172,77.21533966064453
2017-11-30,77.21533966064453,77.98433685302734
2017-12-01,77.98433685302734,78.06771087646484
2017-12-04,78.06771087646484,75.12141418457031
2017-12-05,75.12141418457031,75.59395599365234
2017-12-06,75.59395599365234,76.69649505615234
2017-12-07,76.69649505615234,76.42777252197266
2017-12-08,76.42777252197266,77.9750747680664
2017-12-11,77.9750747680664,78.96643829345703
2017-12-12,78.96643829345703,79.29071807861328
2017-12-13,79.29071807861328,79.0776138305664
2017-12-14,79.0776138305664,78.46614074707031
2017-12-15,78.46614074707031,80.46736145019531
2017-12-18,80.46736145019531,80.03191375732422
2017-12-19,80.03191375732422,79.52234649658203
2017-12-20,79.52234649658203,79.23509979248047
2017-12-21,79.23509979248047,79.21659851074219
2017-12-22,79.21659851074219,79.2258529663086
2017-12-26,79.2258529663086,79.12393951416016
2017-12-27,79.12393951416016,79.4111557006836
2017-12-28,79.4111557006836,79.42042541503906
2017-12-29,79.42042541503906,79.2536392211914
2018-01-02,79.2536392211914,79.63351440429688
2018-01-03,79.63351440429688,80.00411987304688
2018-01-04,80.00411987304688,80.7082748413086
2018-01-05,80.7082748413086,81.70890808105469
2018-01-08,81.70890808105469,81.79227447509766
2018-01-09,81.79227447509766,81.73668670654297
2018-01-10,81.73668670654297,81.36608123779297
2018-01-11,81.36608123779297,81.60697937011719
2018-01-12,81.60697937011719,83.0152587890625
2018-01-16,83.0152587890625,81.85713958740234
2018-01-17,81.85713958740234,83.5156021118164
2018-01-18,83.5156021118164,83.47853088378906
2018-01-19,83.47853088378906,83.38589477539062
2018-01-22,83.38589477539062,84.87757110595703
2018-01-23,84.87757110595703,85.14624786376953
2018-01-24,85.14624786376953,85.0721435546875
2018-01-25,85.0721435546875,85.5446548461914
2018-01-26,85.5446548461914,87.14752197265625
2018-01-29,87.14752197265625,87.0177993774414
2018-01-30,87.0177993774414,85.92450714111328
2018-01-31,85.92450714111328,88.02770233154297
2018-02-01,88.02770233154297,87.33282470703125
2018-02-02,87.33282470703125,85.03506469726562
2018-02-05,85.03506469726562,81.5328598022461
2018-02-06,81.5328598022461,84.61814880371094
2018-02-07,84.61814880371094,83.0245361328125
2018-02-08,83.0245361328125,78.7625961303711
2018-02-09,78.7625961303711,81.69965362548828
2018-02-12,81.69965362548828,82.5798110961914
2018-02-13,82.5798110961914,83.22837829589844
2018-02-14,83.22837829589844,84.53160095214844
2018-02-15,84.53160095214844,86.25366973876953
2018-02-16,86.25366973876953,85.63931274414062
2018-02-20,85.63931274414062,86.30955505371094
2018-02-21,86.30955505371094,85.16458129882812
2018-02-22,85.16458129882812,85.38797760009766
2018-02-23,85.38797760009766,87.55687713623047
2018-02-26,87.55687713623047,88.82283782958984
2018-02-27,88.82283782958984,87.68721771240234
2018-02-28,87.68721771240234,87.28692626953125
2018-03-01,87.28692626953125,86.43052673339844
2018-03-02,86.43052673339844,86.61672973632812
2018-03-05,86.61672973632812,87.16590881347656
2018-03-06,87.16590881347656,86.86804962158203
2018-03-07,86.86804962158203,87.3707046508789
2018-03-08,87.3707046508789,87.90132141113281
2018-03-09,87.90132141113281,89.86540222167969
2018-03-12,89.86540222167969,90.07950592041016
2018-03-13,90.07950592041016,87.88270568847656
2018-03-14,87.88270568847656,87.36141967773438
2018-03-15,87.36141967773438,87.66858673095703
2018-03-16,87.66858673095703,88.0595474243164
2018-03-19,88.0595474243164,86.46778106689453
2018-03-20,86.46778106689453,86.6911849975586
2018-03-21,86.6911849975586,86.08612060546875
2018-03-22,86.08612060546875,83.58209228515625
2018-03-23,83.58209228515625,81.15255737304688
2018-03-26,81.15255737304688,87.29624938964844
2018-03-27,87.29624938964844,83.28422546386719
2018-03-28,83.28422546386719,83.20977020263672
2018-03-29,83.20977020263672,84.95977783203125
2018-04-02,84.95977783203125,82.39990234375
2018-04-03,82.39990234375,83.50764465332031
2018-04-04,83.50764465332031,85.94648742675781
2018-04-05,85.94648742675781,85.99301147460938
2018-04-06,85.99301147460938,83.99168395996094
2018-04-09,83.99168395996094,84.49435424804688
2018-04-10,84.49435424804688,86.45844268798828
2018-04-11,86.45844268798828,85.50898742675781
2018-04-12,85.50898742675781,87.11006164550781
2018-04-13,87.11006164550781,86.64464569091797
2018-04-16,86.64464569091797,87.6592788696289
2018-04-17,87.6592788696289,89.42792510986328
2018-04-18,89.42792510986328,89.77233123779297
2018-04-19,89.77233123779297,89.46514129638672
2018-04-20,89.46514129638672,88.43189239501953
2018-04-23,88.43189239501953,88.75770568847656
2018-04-24,88.75770568847656,86.68187713623047
2018-04-25,86.68187713623047,85.92786407470703
2018-04-26,85.92786407470703,87.74304962158203
2018-04-27,87.74304962158203,89.19522094726562
2018-04-30,89.19522094726562,87.05419921875
2018-05-01,87.05419921875,88.43189239501953
2018-05-02,88.43189239501953,87.0448989868164
2018-05-03,87.0448989868164,87.56617736816406
2018-05-04,87.56617736816406,88.5808334350586
2018-05-07,88.5808334350586,89.56755065917969
2018-05-08,89.56755065917969,89.18588256835938
2018-05-09,89.18588256835938,90.23776245117188
2018-05-10,90.23776245117188,91.14070892333984
2018-05-11,91.14070892333984,90.94522094726562
2018-05-14,90.94522094726562,91.25240325927734
2018-05-15,91.25240325927734,90.5915069580078
2018-05-16,90.5915069580078,90.82523345947266
2018-05-17,90.82523345947266,89.91838836669922
2018-05-18,89.91838836669922,90.0866470336914
2018-05-21,90.0866470336914,91.24591064453124
2018-05-22,91.24591064453124,91.15242004394533
2018-05-23,91.15242004394533,92.23692321777344
2018-05-24,92.23692321777344,91.90970611572266
2018-05-25,91.90970611572266,91.9564437866211
2018-05-29,91.9564437866211,91.62923431396484
2018-05-30,91.62923431396484,92.50804138183594
2018-05-31,92.50804138183594,92.40520477294922
2018-06-01,92.40520477294922,94.2282485961914
2018-06-04,94.2282485961914,95.05093383789062
2018-06-05,95.05093383789062,95.53710174560548
2018-06-06,95.53710174560548,95.81756591796876
2018-06-07,95.81756591796876,94.31239318847656
2018-06-08,94.31239318847656,95.01356506347656
2018-06-11,95.01356506347656,94.4713363647461
2018-06-12,94.4713363647461,94.71439361572266
2018-06-13,94.71439361572266,94.2843246459961
2018-06-14,94.2843246459961,94.81724548339844
2018-06-15,94.81724548339844,93.61119842529295
2018-06-18,93.61119842529295,94.293701171875
2018-06-19,94.293701171875,94.293701171875
2018-06-20,94.293701171875,95.23793029785156
2018-06-21,95.23793029785156,94.5554656982422
2018-06-22,94.5554656982422,93.87298583984376
2018-06-25,93.87298583984376,91.98448944091795
2018-06-26,91.98448944091795,92.62957763671876
2018-06-27,92.62957763671876,91.18982696533205
2018-06-28,91.18982696533205,92.20885467529295
2018-06-29,92.20885467529295,92.1901397705078
2018-07-02,92.1901397705078,93.4990234375
2018-07-03,93.4990234375,92.60153198242188
2018-07-05,92.60153198242188,93.26529693603516
2018-07-06,93.26529693603516,94.57418060302734
2018-07-09,94.57418060302734,95.21923065185548
2018-07-10,95.21923065185548,95.47166442871094
2018-07-11,95.47166442871094,95.34076690673828
2018-07-12,95.34076690673828,97.40692138671876
2018-07-13,97.40692138671876,98.56615447998048
2018-07-16,98.56615447998048,98.08002471923828
2018-07-17,98.08002471923828,99.05229949951172
2018-07-18,99.05229949951172,98.27635955810548
2018-07-19,98.27635955810548,97.60321807861328
2018-07-20,97.60321807861328,99.35147857666016
2018-07-23,99.35147857666016,100.94080352783205
2018-07-24,100.94080352783205,100.6510009765625
2018-07-25,100.6510009765625,103.61460876464844
2018-07-26,103.61460876464844,102.48339080810548
2018-07-27,102.48339080810548,100.66967010498048
2018-07-30,100.66967010498048,98.51006317138672
2018-07-31,98.51006317138672,99.1738510131836
2018-08-01,99.1738510131836,99.36080932617188
2018-08-02,99.36080932617188,100.56684112548828
2018-08-03,100.56684112548828,101.0062484741211
2018-08-06,101.0062484741211,101.09037017822266
2018-08-07,101.09037017822266,101.7915496826172
2018-08-08,101.7915496826172,102.3618392944336
2018-08-09,102.3618392944336,102.5301513671875
2018-08-10,102.5301513671875,101.90373992919922
2018-08-13,101.90373992919922,101.16516876220705
2018-08-14,101.16516876220705,102.42728424072266
2018-08-15,102.42728424072266,101.038330078125
2018-08-16,101.038330078125,101.0195541381836
2018-08-17,101.0195541381836,100.96324920654295
2018-08-20,100.96324920654295,100.29691314697266
2018-08-21,100.29691314697266,99.4616470336914
2018-08-22,99.4616470336914,100.4752197265625
2018-08-23,100.4752197265625,100.9444580078125
2018-08-24,100.9444580078125,101.73280334472656
2018-08-27,101.73280334472656,102.85901641845705
2018-08-28,102.85901641845705,103.4784164428711
2018-08-29,103.4784164428711,105.13015747070312
2018-08-30,105.13015747070312,105.06446075439452
2018-08-31,105.06446075439452,105.42108917236328
2018-09-04,105.42108917236328,104.8392105102539
2018-09-05,104.8392105102539,101.81726837158205
2018-09-06,101.81726837158205,102.05189514160156
2018-09-07,102.05189514160156,101.5544891357422
2018-09-10,101.5544891357422,102.65251159667967
2018-09-11,102.65251159667967,104.39811706542967
2018-09-12,104.39811706542967,104.8392105102539
2018-09-13,104.8392105102539,105.9654312133789
2018-09-14,105.9654312133789,106.39713287353516
2018-09-17,106.39713287353516,105.24279022216795
2018-09-18,105.24279022216795,106.24696350097656
2018-09-19,106.24696350097656,104.82982635498048
2018-09-20,104.82982635498048,106.58483123779295
2018-09-21,106.58483123779295,107.2323989868164
2018-09-24,107.2323989868164,107.61717224121094
2018-09-25,107.61717224121094,107.4106903076172
2018-09-26,107.4106903076172,106.96961212158205
2018-09-27,106.96961212158205,107.3731460571289
2018-09-28,107.3731460571289,107.33561706542967
2018-10-01,107.33561706542967,108.4993667602539
2018-10-02,108.4993667602539,108.06764221191406
2018-10-03,108.06764221191406,108.0864028930664
2018-10-04,108.0864028930664,105.85282135009766
2018-10-05,105.85282135009766,105.23338317871094
2018-10-08,105.23338317871094,104.0321044921875
2018-10-09,104.0321044921875,105.35539245605467
2018-10-10,105.35539245605467,99.63058471679688
2018-10-11,99.63058471679688,99.39595794677734
2018-10-12,99.39595794677734,102.83084869384766
2018-10-15,102.83084869384766,100.98200225830078
2018-10-16,100.98200225830078,104.1728744506836
2018-10-17,104.1728744506836,103.9007339477539
2018-10-18,103.9007339477539,101.82665252685548
2018-10-19,101.82665252685548,101.97681427001952
2018-10-22,101.97681427001952,102.88714599609376
2018-10-23,102.88714599609376,101.45125579833984
2018-10-24,101.45125579833984,96.0267562866211
2018-10-25,96.0267562866211,101.63897705078124
2018-10-26,101.63897705078124,100.3813934326172
2018-10-29,100.3813934326172,97.46265411376952
2018-10-30,97.46265411376952,97.35003662109376
2018-10-31,97.35003662109376,100.24059295654295
2018-11-01,100.24059295654295,99.40534973144533
2018-11-02,99.40534973144533,99.63058471679688
2018-11-05,99.63058471679688,100.8975601196289
2018-11-06,100.8975601196289,101.09463500976562
2018-11-07,101.09463500976562,105.07384490966795
2018-11-08,105.07384490966795,104.87677001953124
2018-11-09,104.87677001953124,102.83084869384766
2018-11-12,102.83084869384766,100.29691314697266
2018-11-13,100.29691314697266,100.36261749267578
2018-11-14,100.36261749267578,98.93936157226562
2018-11-15,98.93936157226562,101.11663055419922
2018-11-16,101.11663055419922,102.068603515625
2018-11-19,102.068603515625,98.60948181152344
2018-11-20,98.60948181152344,95.86663818359376
2018-11-21,95.86663818359376,97.18622589111328
2018-11-23,97.18622589111328,97.14849090576172
2018-11-26,97.14849090576172,100.35316467285156
2018-11-27,100.35316467285156,100.98468017578124
2018-11-28,100.98468017578124,104.73602294921876
2018-11-29,104.73602294921876,103.85945892333984
2018-11-30,103.85945892333984,104.5192413330078
2018-12-03,104.5192413330078,105.65029907226562
2018-12-04,105.65029907226562,102.28540802001952
2018-12-06,102.28540802001952,102.91690063476562
2018-12-07,102.91690063476562,98.7979736328125
2018-12-10,98.7979736328125,101.40884399414062
2018-12-11,101.40884399414062,102.35138702392578
2018-12-12,102.35138702392578,102.81324005126952
2018-12-13,102.81324005126952,103.16197967529295
2018-12-14,103.16197967529295,99.93846130371094
2018-12-17,99.93846130371094,96.97885131835938
2018-12-18,96.97885131835938,97.9968032836914
2018-12-19,97.9968032836914,97.73287963867188
2018-12-20,97.73287963867188,95.67813873291016
2018-12-21,95.67813873291016,92.58659362792967
2018-12-24,92.58659362792967,88.72212982177734
2018-12-26,88.72212982177734,94.78270721435548
2018-12-27,94.78270721435548,95.3670883178711
2018-12-28,95.3670883178711,94.62248992919922
2018-12-31,94.62248992919922,95.7346649169922
2019-01-02,95.7346649169922,95.3105239868164
2019-01-03,95.3105239868164,91.80427551269533
2019-01-04,91.80427551269533,96.07401275634766
2019-01-07,96.07401275634766,96.196533203125
2019-01-08,96.196533203125,96.89403533935548
2019-01-09,96.89403533935548,98.27955627441406
2019-01-10,98.27955627441406,97.64805603027344
2019-01-11,97.64805603027344,96.89403533935548
2019-01-14,96.89403533935548,96.18711853027344
2019-01-15,96.18711853027344,98.9770736694336
2019-01-16,98.9770736694336,99.32579040527344
2019-01-17,99.32579040527344,100.02330017089844
2019-01-18,100.02330017089844,101.52193450927734
2019-01-22,101.52193450927734,99.60858154296876
2019-01-23,99.60858154296876,100.57938385009766
2019-01-24,100.57938385009766,100.0986785888672
2019-01-25,100.0986785888672,101.0129852294922
2019-01-28,101.0129852294922,99.04303741455078
2019-01-29,99.04303741455078,97.02599334716795
2019-01-30,97.02599334716795,100.2683563232422
2019-01-31,100.2683563232422,98.43038177490234
2019-02-01,98.43038177490234,96.87516784667967
2019-02-04,96.87516784667967,99.66512298583984
2019-02-05,99.66512298583984,101.06009674072266
2019-02-06,101.06009674072266,99.93846130371094
2019-02-07,99.93846130371094,99.2221221923828
2019-02-08,99.2221221923828,99.5991439819336
2019-02-11,99.5991439819336,99.2032699584961
2019-02-12,99.2032699584961,100.7490463256836
2019-02-13,100.7490463256836,100.67363739013672
2019-02-14,100.67363739013672,100.75846862792967
2019-02-15,100.75846862792967,102.00264739990234
2019-02-19,102.00264739990234,101.95549774169922
2019-02-20,101.95549774169922,101.42543029785156
2019-02-21,101.42543029785156,103.56468963623048
2019-02-22,103.56468963623048,105.04135131835938
2019-02-25,105.04135131835938,105.6281967163086
2019-02-26,105.6281967163086,106.3570556640625
2019-02-27,106.3570556640625,106.17721557617188
2019-02-28,106.17721557617188,106.04470825195312
2019-03-01,106.04470825195312,106.51798248291016
2019-03-04,106.51798248291016,106.2624282836914
2019-03-05,106.2624282836914,105.73234558105467
2019-03-06,105.73234558105467,105.77969360351562
2019-03-07,105.77969360351562,104.49232482910156
2019-03-08,104.49232482910156,104.6059112548828
2019-03-11,104.6059112548828,106.80197143554688
2019-03-12,106.80197143554688,107.54976654052734
2019-03-13,107.54976654052734,108.38275146484376
2019-03-14,108.38275146484376,108.46794128417967
2019-03-15,108.46794128417967,109.71741485595705
2019-03-18,109.71741485595705,111.28874206542967
2019-03-19,111.28874206542967,111.36444854736328
2019-03-20,111.36444854736328,111.24140167236328
2019-03-21,111.24140167236328,113.7971649169922
2019-03-22,113.7971649169922,110.7965316772461
2019-03-25,110.7965316772461,111.3739242553711
2019-03-26,111.3739242553711,111.61056518554688
2019-03-27,111.61056518554688,110.53150177001952
2019-03-28,110.53150177001952,110.68294525146484
2019-03-29,110.68294525146484,111.63895416259766
2019-04-01,111.63895416259766,112.6612548828125
2019-04-02,112.6612548828125,112.82218170166016
2019-04-03,112.82218170166016,113.56051635742188
2019-04-04,113.56051635742188,112.98308563232422
2019-04-05,112.98308563232422,113.48477935791016
2019-04-08,113.48477935791016,113.52264404296876
2019-04-09,113.52264404296876,112.9073715209961
2019-04-10,112.9073715209961,113.76876831054688
2019-04-11,113.76876831054688,113.90127563476562
2019-04-12,113.90127563476562,114.48814392089844
2019-04-15,114.48814392089844,114.58281707763672
2019-04-16,114.58281707763672,114.31775665283205
2019-04-17,114.31775665283205,115.26433563232422
2019-04-18,115.26433563232422,116.77887725830078
2019-04-22,116.77887725830078,117.14802551269533
2019-04-23,117.14802551269533,118.73827362060548
2019-04-24,118.73827362060548,118.33122253417967
2019-04-25,118.33122253417967,122.25006866455078
2019-04-26,122.25006866455078,122.95050048828124
2019-04-29,122.95050048828124,122.83692932128906
2019-04-30,122.83692932128906,123.62261962890624
2019-05-01,123.62261962890624,121.04791259765624
2019-05-02,121.04791259765624,119.4671401977539
2019-05-03,119.4671401977539,122.0134048461914
2019-05-06,122.0134048461914,121.3034896850586
2019-05-07,121.3034896850586,118.8139877319336
2019-05-08,118.8139877319336,118.8045425415039
2019-05-09,118.8045425415039,118.79505920410156
2019-05-10,118.79505920410156,120.33797454833984
2019-05-13,120.33797454833984,116.7599105834961
2019-05-14,116.7599105834961,118.06620025634766
2019-05-15,118.06620025634766,119.72883605957033
2019-05-16,119.72883605957033,122.49356842041016
2019-05-17,122.49356842041016,121.67649841308594
2019-05-20,121.67649841308594,119.9188461303711
2019-05-21,119.9188461303711,120.56491088867188
2019-05-22,120.56491088867188,121.29646301269533
2019-05-23,121.29646301269533,119.880859375
2019-05-24,119.880859375,119.9378662109375
2019-05-28,119.9378662109375,119.86185455322266
2019-05-29,119.86185455322266,118.70274353027344
2019-05-30,118.70274353027344,119.45331573486328
2019-05-31,119.45331573486328,117.50566864013672
2019-06-03,117.50566864013672,113.85736083984376
2019-06-04,113.85736083984376,117.01162719726562
2019-06-05,117.01162719726562,119.54834747314452
2019-06-06,119.54834747314452,121.43898010253906
2019-06-07,121.43898010253906,124.84027099609376
2019-06-10,124.84027099609376,125.98033905029295
2019-06-11,125.98033905029295,125.50534057617188
2019-06-12,125.50534057617188,124.9257583618164
2019-06-13,124.9257583618164,125.7143325805664
2019-06-14,125.7143325805664,125.83780670166016
2019-06-17,125.83780670166016,126.21790313720705
2019-06-18,126.21790313720705,128.4125518798828
2019-06-19,128.4125518798828,128.9161376953125
2019-06-20,128.9161376953125,130.11317443847656
2019-06-21,130.11317443847656,130.1321563720703
2019-06-24,130.1321563720703,130.90174865722656
2019-06-25,130.90174865722656,126.7689437866211
2019-06-26,126.7689437866211,127.2439422607422
2019-06-27,127.2439422607422,127.4530029296875
2019-06-28,127.4530029296875,127.27247619628906
2019-07-01,127.27247619628906,128.9065704345703
2019-07-02,128.9065704345703,129.76170349121094
2019-07-03,129.76170349121094,130.5977783203125
2019-07-05,130.5977783203125,130.21766662597656
2019-07-08,130.21766662597656,130.12271118164062
2019-07-09,130.12271118164062,129.64773559570312
2019-07-10,129.64773559570312,130.96827697753906
2019-07-11,130.96827697753906,131.49081420898438
2019-07-12,131.49081420898438,131.9658203125
2019-07-15,131.9658203125,131.9658203125
2019-07-16,131.9658203125,130.2367401123047
2019-07-17,130.2367401123047,129.4671630859375
2019-07-18,129.4671630859375,129.6096649169922
2019-07-19,129.6096649169922,129.79965209960938
2019-07-22,129.79965209960938,131.51927185058594
2019-07-23,131.51927185058594,132.3363494873047
2019-07-24,132.3363494873047,133.69503784179688
2019-07-25,133.69503784179688,133.19142150878906
2019-07-26,133.19142150878906,134.28404235839844
2019-07-29,134.28404235839844,133.98951721191406
2019-07-30,133.98951721191406,133.34347534179688
2019-07-31,133.34347534179688,129.4671630859375
2019-08-01,129.4671630859375,131.16778564453125
2019-08-02,131.16778564453125,130.065673828125
2019-08-05,130.065673828125,125.60980987548828
2019-08-06,125.60980987548828,127.96601104736328
2019-08-07,127.96601104736328,128.5265655517578
2019-08-08,128.5265655517578,131.95635986328125
2019-08-09,131.95635986328125,130.8352813720703
2019-08-12,130.8352813720703,129.01109313964844
2019-08-13,129.01109313964844,131.68084716796875
2019-08-14,131.68084716796875,127.71533966064452
2019-08-15,127.71533966064452,127.42935180664062
2019-08-16,127.42935180664062,129.76480102539062
2019-08-19,129.76480102539062,131.93821716308594
2019-08-20,131.93821716308594,130.8419647216797
2019-08-21,130.8419647216797,132.30044555664062
2019-08-22,132.30044555664062,131.337646484375
2019-08-23,131.337646484375,127.15291595458984
2019-08-26,127.15291595458984,129.1166534423828
2019-08-27,129.1166534423828,129.39306640625
2019-08-28,129.39306640625,129.22146606445312
2019-08-29,129.22146606445312,131.6617889404297
2019-08-30,131.6617889404297,131.41390991210938
2019-09-03,131.41390991210938,129.6790008544922
2019-09-04,129.6790008544922,131.19468688964844
2019-09-05,131.19468688964844,133.50149536132812
2019-09-06,133.50149536132812,132.59597778320312
2019-09-09,132.59597778320312,131.08981323242188
2019-09-10,131.08981323242188,129.71717834472656
2019-09-11,129.71717834472656,129.7552947998047
2019-09-12,129.7552947998047,131.08981323242188
2019-09-13,131.08981323242188,130.89918518066406
2019-09-16,130.89918518066406,129.9554443359375
2019-09-17,129.9554443359375,130.9658966064453
2019-09-18,130.9658966064453,132.0430450439453
2019-09-19,132.0430450439453,134.4738311767578
2019-09-20,134.4738311767578,132.9200439453125
2019-09-23,132.9200439453125,132.63404846191406
2019-09-24,132.63404846191406,130.9563751220703
2019-09-25,130.9563751220703,132.84378051757812
2019-09-26,132.84378051757812,133.01536560058594
2019-09-27,133.01536560058594,131.2899932861328
2019-09-30,131.2899932861328,132.52923583984375
2019-10-01,132.52923583984375,130.66085815429688
2019-10-02,130.66085815429688,128.35401916503906
2019-10-03,128.35401916503906,129.90780639648438
2019-10-04,129.90780639648438,131.6617889404297
2019-10-07,131.6617889404297,130.70851135253906
2019-10-08,130.70851135253906,129.32630920410156
2019-10-09,129.32630920410156,131.77615356445312
2019-10-10,131.77615356445312,132.59597778320312
2019-10-11,132.59597778320312,133.14881896972656
2019-10-14,133.14881896972656,133.02490234375
2019-10-15,133.02490234375,134.95042419433594
2019-10-16,134.95042419433594,133.84469604492188
2019-10-17,133.84469604492188,133.15835571289062
2019-10-18,133.15835571289062,130.98500061035156
2019-10-21,130.98500061035156,131.95724487304688
2019-10-22,131.95724487304688,129.99359130859375
2019-10-23,129.99359130859375,130.8228759765625
2019-10-24,130.8228759765625,133.39666748046875
2019-10-25,133.39666748046875,134.14974975585938
2019-10-28,134.14974975585938,137.4479522705078
2019-10-29,137.4479522705078,136.15151977539062
2019-10-30,136.15151977539062,137.84832763671875
2019-10-31,137.84832763671875,136.66629028320312
