Date,IBM(t-1),IBM(t)
2016-06-10,99.7038803100586,99.02149200439452
2016-06-13,99.02149200439452,98.31311798095705
2016-06-14,98.31311798095705,98.17015075683594
2016-06-15,98.17015075683594,97.9231948852539
2016-06-16,97.9231948852539,98.17015075683594
2016-06-17,98.17015075683594,98.77454376220705
2016-06-20,98.77454376220705,99.82733154296876
2016-06-21,99.82733154296876,100.11327362060548
2016-06-22,100.11327362060548,99.37892150878906
2016-06-23,99.37892150878906,100.9581298828125
2016-06-24,100.9581298828125,95.26522827148438
2016-06-27,95.26522827148438,93.25711059570312
2016-06-28,93.25711059570312,94.68684387207033
2016-06-29,94.68684387207033,96.4804916381836
2016-06-30,96.4804916381836,98.63804626464844
2016-07-01,98.63804626464844,99.00850677490234
2016-07-05,99.00850677490234,98.5730972290039
2016-07-06,98.5730972290039,99.02149200439452
2016-07-07,99.02149200439452,99.17097473144533
2016-07-08,99.17097473144533,100.37972259521484
2016-07-11,100.37972259521484,100.94510650634766
2016-07-12,100.94510650634766,102.056396484375
2016-07-13,102.056396484375,102.69329071044922
2016-07-14,102.69329071044922,104.16200256347656
2016-07-15,104.16200256347656,103.8370590209961
2016-07-18,103.8370590209961,103.88907623291016
2016-07-19,103.88907623291016,103.70709228515624
2016-07-20,103.70709228515624,104.86387634277344
2016-07-21,104.86387634277344,104.27249145507812
2016-07-22,104.27249145507812,105.32526397705078
2016-07-25,105.32526397705078,105.70221710205078
2016-07-26,105.70221710205078,105.35775756835938
2016-07-27,105.35775756835938,105.16931915283205
2016-07-28,105.16931915283205,104.87036895751952
2016-07-29,104.87036895751952,104.38297271728516
2016-08-01,104.38297271728516,104.92235565185548
2016-08-02,104.92235565185548,104.35696411132812
2016-08-03,104.35696411132812,104.41546630859376
2016-08-04,104.41546630859376,104.98734283447266
2016-08-05,104.98734283447266,106.2545928955078
2016-08-08,106.2545928955078,106.21527099609376
2016-08-09,106.21527099609376,106.03829956054688
2016-08-10,106.03829956054688,106.24152374267578
2016-08-11,106.24152374267578,107.19196319580078
2016-08-12,107.19196319580078,106.15628051757812
2016-08-15,106.15628051757812,106.11042022705078
2016-08-16,106.11042022705078,105.33692932128906
2016-08-17,105.33692932128906,105.16651916503906
2016-08-18,105.16651916503906,105.76954650878906
2016-08-19,105.76954650878906,104.90431213378906
2016-08-22,104.90431213378906,104.87808990478516
2016-08-23,104.87808990478516,105.04851531982422
2016-08-24,105.04851531982422,104.25537872314452
2016-08-25,104.25537872314452,103.98006439208984
2016-08-26,103.98006439208984,103.77687072753906
2016-08-29,103.77687072753906,104.6945343017578
2016-08-30,104.6945343017578,104.48477172851562
2016-08-31,104.48477172851562,104.1439208984375
2016-09-01,104.1439208984375,104.57655334472656
2016-09-02,104.57655334472656,104.58312225341795
2016-09-06,104.58312225341795,105.10749053955078
2016-09-07,105.10749053955078,105.95311737060548
2016-09-08,105.95311737060548,104.22259521484376
2016-09-09,104.22259521484376,102.0529556274414
2016-09-12,102.0529556274414,103.75719451904295
2016-09-13,103.75719451904295,102.131591796875
2016-09-14,102.131591796875,100.97789764404295
2016-09-15,100.97789764404295,102.03327941894533
2016-09-16,102.03327941894533,100.84027099609376
2016-09-19,100.84027099609376,101.51543426513672
2016-09-20,101.51543426513672,101.24009704589844
2016-09-21,101.24009704589844,101.94803619384766
2016-09-22,101.94803619384766,102.32820892333984
2016-09-23,102.32820892333984,101.58753204345705
2016-09-26,101.58753204345705,100.93203735351562
2016-09-27,100.93203735351562,102.76085662841795
2016-09-28,102.76085662841795,103.75719451904295
2016-09-29,103.75719451904295,103.63922119140624
2016-09-30,103.63922119140624,104.124267578125
2016-10-03,104.124267578125,103.31144714355467
2016-10-04,103.31144714355467,102.5576400756836
2016-10-05,102.5576400756836,102.96405029296876
2016-10-06,102.96405029296876,102.8329620361328
2016-10-07,102.8329620361328,102.0398178100586
2016-10-10,102.0398178100586,102.92471313476562
2016-10-11,102.92471313476562,101.46299743652344
2016-10-12,101.46299743652344,101.13524627685548
2016-10-13,101.13524627685548,100.76161193847656
2016-10-14,100.76161193847656,101.24009704589844
2016-10-17,101.24009704589844,101.44989013671876
2016-10-18,101.44989013671876,98.795166015625
2016-10-19,98.795166015625,99.14911651611328
2016-10-20,99.14911651611328,99.31957244873048
2016-10-21,99.31957244873048,98.08065795898438
2016-10-24,98.08065795898438,98.69683837890624
2016-10-25,98.69683837890624,98.9000244140625
2016-10-26,98.9000244140625,99.5096435546875
2016-10-27,99.5096435546875,100.51911163330078
2016-10-28,100.51911163330078,100.03399658203124
2016-10-31,100.03399658203124,100.7419662475586
2016-11-01,100.7419662475586,100.15200805664062
2016-11-02,100.15200805664062,99.60140991210938
2016-11-03,99.60140991210938,99.876708984375
2016-11-04,99.876708984375,99.91602325439452
2016-11-07,99.91602325439452,102.07258605957033
2016-11-08,102.07258605957033,102.63480377197266
2016-11-09,102.63480377197266,102.39667510986328
2016-11-10,102.39667510986328,105.97505950927734
2016-11-11,105.97505950927734,106.66956329345705
2016-11-14,106.66956329345705,104.64559936523438
2016-11-15,104.64559936523438,104.94984436035156
2016-11-16,104.94984436035156,105.35989379882812
2016-11-17,105.35989379882812,105.69723510742188
2016-11-18,105.69723510742188,106.08749389648438
2016-11-21,106.08749389648438,107.66167449951172
2016-11-22,107.66167449951172,107.5955810546875
2016-11-23,107.5955810546875,107.1391830444336
2016-11-25,107.1391830444336,107.90644073486328
2016-11-28,107.90644073486328,108.8192138671875
2016-11-29,108.8192138671875,108.1644058227539
2016-11-30,108.1644058227539,107.29793548583984
2016-12-01,107.29793548583984,105.71048736572266
2016-12-02,105.71048736572266,105.84275817871094
2016-12-05,105.84275817871094,105.72372436523438
2016-12-06,105.72372436523438,106.06103515625
2016-12-07,106.06103515625,108.9978256225586
2016-12-08,108.9978256225586,109.37481689453124
2016-12-09,109.37481689453124,110.1420440673828
2016-12-12,110.1420440673828,109.46744537353516
2016-12-13,109.46744537353516,111.31282043457033
2016-12-14,111.31282043457033,111.45835876464844
2016-12-15,111.45835876464844,111.13420867919922
2016-12-16,111.13420867919922,110.28102111816406
2016-12-19,110.28102111816406,110.24790954589844
2016-12-20,110.24790954589844,110.8564453125
2016-12-21,110.8564453125,110.67784881591795
2016-12-22,110.67784881591795,110.499267578125
2016-12-23,110.499267578125,110.26773834228516
2016-12-27,110.26773834228516,110.55216217041016
2016-12-28,110.55216217041016,109.92379760742188
2016-12-29,109.92379760742188,110.19501495361328
2016-12-30,110.19501495361328,109.7915267944336
2017-01-03,109.7915267944336,110.58527374267578
2017-01-04,110.58527374267578,111.95441436767578
2017-01-05,111.95441436767578,111.58402252197266
2017-01-06,111.58402252197266,112.13298797607422
2017-01-09,112.13298797607422,110.88949584960938
2017-01-10,110.88949584960938,109.48067474365234
2017-01-11,109.48067474365234,110.95565032958984
2017-01-12,110.95565032958984,111.0879364013672
2017-01-13,111.0879364013672,110.68446350097656
2017-01-17,110.68446350097656,111.04826354980467
2017-01-18,111.04826354980467,110.32727813720705
2017-01-19,110.32727813720705,110.33390808105467
2017-01-20,110.33390808105467,112.80769348144533
2017-01-23,112.80769348144533,113.12515258789062
2017-01-24,113.12515258789062,116.34635925292967
2017-01-25,116.34635925292967,117.92717742919922
2017-01-26,117.92717742919922,118.171875
2017-01-27,118.171875,117.27238464355467
2017-01-30,117.27238464355467,116.28018951416016
2017-01-31,116.28018951416016,115.43359375
2017-02-01,115.43359375,115.28145599365234
2017-02-02,115.28145599365234,115.47329711914062
2017-02-03,115.47329711914062,116.29340362548828
2017-02-06,116.29340362548828,116.31988525390624
2017-02-07,116.31988525390624,118.03965759277344
2017-02-08,118.03965759277344,117.4462661743164
2017-02-09,117.4462661743164,118.1396026611328
2017-02-10,118.1396026611328,119.11959838867188
2017-02-13,119.11959838867188,119.57293701171876
2017-02-14,119.57293701171876,120.0863037109375
2017-02-15,120.0863037109375,121.11961364746094
2017-02-16,121.11961364746094,120.9529266357422
2017-02-17,120.9529266357422,120.4462661743164
2017-02-21,120.4462661743164,120.17296600341795
2017-02-22,120.17296600341795,120.76627349853516
2017-02-23,120.76627349853516,121.09959411621094
2017-02-24,121.09959411621094,120.89959716796876
2017-02-27,120.89959716796876,119.59961700439452
2017-02-28,119.59961700439452,119.8796157836914
2017-03-01,119.8796157836914,121.29962921142578
2017-03-02,121.29962921142578,120.35294342041016
2017-03-03,120.35294342041016,120.03292846679688
2017-03-06,120.03292846679688,120.31291198730467
2017-03-07,120.31291198730467,120.25296020507812
2017-03-08,120.25296020507812,119.63297271728516
2017-03-09,119.63297271728516,118.11961364746094
2017-03-10,118.11961364746094,118.55291748046876
2017-03-13,118.55291748046876,117.6396026611328
2017-03-14,117.6396026611328,117.14629364013672
2017-03-15,117.14629364013672,117.20626831054688
2017-03-16,117.20626831054688,118.15959167480467
2017-03-17,118.15959167480467,117.09963989257812
2017-03-20,117.09963989257812,117.13298797607422
2017-03-21,117.13298797607422,115.91961669921876
2017-03-22,115.91961669921876,116.5196304321289
2017-03-23,116.5196304321289,116.54631805419922
2017-03-24,116.54631805419922,115.88628387451172
2017-03-27,115.88628387451172,115.84629821777344
2017-03-28,115.84629821777344,116.33963012695312
2017-03-29,116.33963012695312,115.95958709716795
2017-03-30,115.95958709716795,115.90625
2017-03-31,115.90625,116.09296417236328
2017-04-03,116.09296417236328,116.3329620361328
2017-04-04,116.3329620361328,116.3462905883789
2017-04-05,116.3462905883789,115.25293731689452
2017-04-06,115.25293731689452,114.96629333496094
2017-04-07,114.96629333496094,114.7596435546875
2017-04-10,114.7596435546875,114.13296508789062
2017-04-11,114.13296508789062,113.7196044921875
2017-04-12,113.7196044921875,113.77294921875
2017-04-13,113.77294921875,113.01961517333984
2017-04-17,113.01961517333984,114.06631469726562
2017-04-18,114.06631469726562,113.36629486083984
2017-04-19,113.36629486083984,107.7929916381836
2017-04-20,107.7929916381836,108.19966888427734
2017-04-21,108.19966888427734,106.9196548461914
2017-04-24,106.9196548461914,107.1663055419922
2017-04-25,107.1663055419922,106.92630767822266
2017-04-26,106.92630767822266,106.7063217163086
2017-04-27,106.7063217163086,106.8796157836914
2017-04-28,106.8796157836914,106.85965728759766
2017-05-01,106.85965728759766,105.89298248291016
2017-05-02,105.89298248291016,106.06632995605467
2017-05-03,106.06632995605467,105.7529754638672
2017-05-04,105.7529754638672,106.03299713134766
2017-05-05,106.03299713134766,103.36628723144533
2017-05-08,103.36628723144533,103.0162582397461
2017-05-09,103.0162582397461,102.39695739746094
2017-05-10,102.39695739746094,101.81800842285156
2017-05-11,101.81800842285156,101.41412353515624
2017-05-12,101.41412353515624,101.22562408447266
2017-05-15,101.22562408447266,101.99304962158205
2017-05-16,101.99304962158205,103.453857421875
2017-05-17,103.453857421875,101.60260009765624
2017-05-18,101.60260009765624,101.50162506103516
2017-05-19,101.50162506103516,102.30944061279295
2017-05-22,102.30944061279295,102.75373840332033
2017-05-23,102.75373840332033,102.34309387207033
2017-05-24,102.34309387207033,102.66622924804688
2017-05-25,102.66622924804688,103.13072967529295
2017-05-26,103.13072967529295,102.65277099609376
2017-05-30,102.65277099609376,102.1411361694336
2017-05-31,102.1411361694336,102.74701690673828
2017-06-01,102.74701690673828,102.77396392822266
2017-06-02,102.77396392822266,102.35653686523438
2017-06-05,102.35653686523438,102.59891510009766
2017-06-06,102.59891510009766,102.5719985961914
2017-06-07,102.5719985961914,101.63624572753906
2017-06-08,101.63624572753906,102.39022064208984
2017-06-09,102.39022064208984,103.73656463623048
2017-06-12,103.73656463623048,104.4636001586914
2017-06-13,104.4636001586914,103.83756256103516
2017-06-14,103.83756256103516,103.54136657714844
2017-06-15,103.54136657714844,103.81734466552734
2017-06-16,103.81734466552734,104.59823608398438
2017-06-19,104.59823608398438,104.2347183227539
2017-06-20,104.2347183227539,104.3087921142578
2017-06-21,104.3087921142578,103.52789306640624
2017-06-22,103.52789306640624,103.9384994506836
2017-06-23,103.9384994506836,103.74333953857422
2017-06-26,103.74333953857422,104.49725341796876
2017-06-27,104.49725341796876,104.17411041259766
2017-06-28,104.17411041259766,104.55784606933594
2017-06-29,104.55784606933594,103.75677490234376
2017-06-30,103.75677490234376,103.55479431152344
2017-07-03,103.55479431152344,104.7328643798828
2017-07-05,104.7328643798828,103.44711303710938
2017-07-06,103.44711303710938,102.56523895263672
2017-07-07,102.56523895263672,102.9556884765625
2017-07-10,102.9556884765625,103.27881622314452
2017-07-11,103.27881622314452,103.12398529052734
2017-07-12,103.12398529052734,103.46729278564452
2017-07-13,103.46729278564452,103.42017364501952
2017-07-14,103.42017364501952,103.8308334350586
2017-07-17,103.8308334350586,103.00281524658205
2017-07-18,103.00281524658205,103.66925048828124
2017-07-19,103.66925048828124,99.31378936767578
2017-07-20,99.31378936767578,99.40131378173828
2017-07-21,99.40131378173828,99.0108871459961
2017-07-24,99.0108871459961,98.2771224975586
2017-07-25,98.2771224975586,98.4117660522461
2017-07-26,98.4117660522461,97.85301971435548
2017-07-27,97.85301971435548,97.65779113769533
2017-07-28,97.65779113769533,97.13272094726562
2017-07-31,97.13272094726562,97.3885269165039
2017-08-01,97.3885269165039,97.81262969970705
2017-08-02,97.81262969970705,97.24039459228516
2017-08-03,97.24039459228516,97.57027435302734
2017-08-04,97.57027435302734,97.7183837890625
2017-08-07,97.7183837890625,96.58070373535156
2017-08-08,96.58070373535156,96.67594909667967
2017-08-09,96.67594909667967,96.44464111328124
2017-08-10,96.44464111328124,96.49227142333984
2017-08-11,96.49227142333984,96.49227142333984
2017-08-14,96.49227142333984,96.8188018798828
2017-08-15,96.8188018798828,96.64874267578124
2017-08-16,96.64874267578124,96.94124603271484
2017-08-17,96.94124603271484,95.71672058105467
2017-08-18,95.71672058105467,95.03645324707033
2017-08-21,95.03645324707033,95.46503448486328
2017-08-22,95.46503448486328,95.92762756347656
2017-08-23,95.92762756347656,96.69635772705078
2017-08-24,96.69635772705078,97.24057006835938
2017-08-25,97.24057006835938,97.78483581542967
2017-08-28,97.78483581542967,96.94808197021484
2017-08-29,96.94808197021484,97.37664794921876
2017-08-30,97.37664794921876,96.9820556640625
2017-08-31,96.9820556640625,97.3018035888672
2017-09-01,97.3018035888672,98.01612854003906
2017-09-05,98.01612854003906,97.30863189697266
2017-09-06,97.30863189697266,97.83922576904295
2017-09-07,97.83922576904295,97.21336364746094
2017-09-08,97.21336364746094,96.90724182128906
2017-09-11,96.90724182128906,98.5467529296875
2017-09-12,98.5467529296875,99.15900421142578
2017-09-13,99.15900421142578,99.3154754638672
2017-09-14,99.3154754638672,99.00934600830078
2017-09-15,99.00934600830078,98.51953125
2017-09-18,98.51953125,98.3358383178711
2017-09-19,98.3358383178711,98.22702026367188
2017-09-20,98.22702026367188,99.2406234741211
2017-09-21,99.2406234741211,98.81887817382812
2017-09-22,98.81887817382812,98.73040771484376
2017-09-25,98.73040771484376,99.2338409423828
2017-09-26,99.2338409423828,99.70321655273438
2017-09-27,99.70321655273438,99.09095764160156
2017-09-28,99.09095764160156,99.09095764160156
2017-09-29,99.09095764160156,98.69640350341795
2017-10-02,98.69640350341795,99.77124786376952
2017-10-03,99.77124786376952,99.85287475585938
2017-10-04,99.85287475585938,99.64881134033205
2017-10-05,99.64881134033205,99.81209564208984
2017-10-06,99.81209564208984,99.64881134033205
2017-10-09,99.64881134033205,100.26788330078124
2017-10-10,100.26788330078124,101.02300262451172
2017-10-11,101.02300262451172,100.4243392944336
2017-10-12,100.4243392944336,100.0229721069336
2017-10-13,100.0229721069336,100.0706024169922
2017-10-16,100.0706024169922,99.88692474365234
2017-10-17,99.88692474365234,99.68961334228516
2017-10-18,99.68961334228516,108.52659606933594
2017-10-19,108.52659606933594,109.4585952758789
2017-10-20,109.4585952758789,110.2545394897461
2017-10-23,110.2545394897461,108.54019927978516
2017-10-24,108.54019927978516,106.04353332519533
2017-10-25,106.04353332519533,104.42445373535156
2017-10-26,104.42445373535156,104.4924774169922
2017-10-27,104.4924774169922,104.54691314697266
2017-10-30,104.54691314697266,105.00951385498048
2017-10-31,105.00951385498048,104.8053970336914
2017-11-01,104.8053970336914,104.78499603271484
2017-11-02,104.78499603271484,104.32242584228516
2017-11-03,104.32242584228516,103.11829376220705
2017-11-06,103.11829376220705,102.6148910522461
2017-11-07,102.6148910522461,102.96182250976562
2017-11-08,102.96182250976562,103.11148071289062
2017-11-09,103.11148071289062,103.26950073242188
2017-11-10,103.26950073242188,102.48621368408205
2017-11-13,102.48621368408205,101.96405029296876
2017-11-14,101.96405029296876,102.30069732666016
2017-11-15,102.30069732666016,101.07083129882812
2017-11-16,101.07083129882812,102.45875549316406
2017-11-17,102.45875549316406,102.35565948486328
2017-11-20,102.35565948486328,103.41380310058594
2017-11-21,103.41380310058594,104.40318298339844
2017-11-22,104.40318298339844,104.27953338623048
2017-11-24,104.27953338623048,104.32764434814452
2017-11-27,104.32764434814452,104.42384338378906
2017-11-28,104.42384338378906,104.76050567626952
2017-11-29,104.76050567626952,105.5025634765625
2017-11-30,105.5025634765625,105.79109954833984
2017-12-01,105.79109954833984,106.3339385986328
2017-12-04,106.3339385986328,107.5019989013672
2017-12-05,107.5019989013672,106.73929595947266
2017-12-06,106.73929595947266,105.8804702758789
2017-12-07,105.8804702758789,105.51628112792967
2017-12-08,105.51628112792967,106.3682861328125
2017-12-11,106.3682861328125,106.7805633544922
2017-12-12,106.7805633544922,107.69435119628906
2017-12-13,107.69435119628906,105.74991607666016
2017-12-14,105.74991607666016,105.81175231933594
2017-12-15,105.81175231933594,104.78108215332033
2017-12-18,104.78108215332033,105.35142517089844
2017-12-19,105.35142517089844,105.2826690673828
2017-12-20,105.2826690673828,105.09029388427734
2017-12-21,105.09029388427734,104.09402465820312
2017-12-22,104.09402465820312,104.78108215332033
2017-12-26,104.78108215332033,105.00784301757812
2017-12-27,105.00784301757812,105.2139663696289
2017-12-28,105.2139663696289,105.83924102783205
2017-12-29,105.83924102783205,105.4132308959961
2018-01-02,105.4132308959961,105.98351287841795
2018-01-03,105.98351287841795,108.89676666259766
2018-01-04,108.89676666259766,111.10234832763672
2018-01-05,111.10234832763672,111.6451187133789
2018-01-08,111.6451187133789,112.31845092773438
2018-01-09,112.31845092773438,112.5658187866211
2018-01-10,112.5658187866211,112.80633544921876
2018-01-11,112.80633544921876,112.82005310058594
2018-01-12,112.82005310058594,112.09173583984376
2018-01-16,112.09173583984376,112.57957458496094
2018-01-17,112.57957458496094,115.87761688232422
2018-01-18,115.87761688232422,116.20052337646484
2018-01-19,116.20052337646484,111.5626983642578
2018-01-22,111.5626983642578,111.72071075439452
2018-01-23,111.72071075439452,114.22859191894533
2018-01-24,114.22859191894533,113.62393951416016
2018-01-25,113.62393951416016,113.69263458251952
2018-01-26,113.69263458251952,114.97753143310548
2018-01-29,114.97753143310548,114.60648345947266
2018-01-30,114.60648345947266,112.42152404785156
2018-01-31,112.42152404785156,112.4765396118164
2018-02-01,112.4765396118164,111.5832977294922
2018-02-02,111.5832977294922,109.26779174804688
2018-02-05,109.26779174804688,104.8017349243164
2018-02-06,104.8017349243164,106.732421875
2018-02-07,106.732421875,105.70868682861328
2018-02-08,105.70868682861328,102.40592193603516
2018-02-09,102.40592193603516,103.73812866210938
2018-02-12,103.73812866210938,105.04948425292967
2018-02-13,105.04948425292967,104.5984878540039
2018-02-14,104.5984878540039,107.38088989257812
2018-02-15,107.38088989257812,108.24818420410156
2018-02-16,108.24818420410156,108.36617279052734
2018-02-20,108.36617279052734,107.65843963623048
2018-02-21,107.65843963623048,106.82579803466795
2018-02-22,106.82579803466795,106.28457641601562
2018-02-23,106.28457641601562,107.90819549560548
2018-02-26,107.90819549560548,110.0313949584961
2018-02-27,110.0313949584961,108.62285614013672
2018-02-28,108.62285614013672,108.12330627441406
2018-03-01,108.12330627441406,106.72169494628906
2018-03-02,106.72169494628906,107.19353485107422
2018-03-05,107.19353485107422,108.9004135131836
2018-03-06,108.9004135131836,108.04695892333984
2018-03-07,108.04695892333984,109.85099792480467
2018-03-08,109.85099792480467,108.38697814941406
2018-03-09,108.38697814941406,110.53789520263672
2018-03-12,110.53789520263672,111.1970672607422
2018-03-13,111.1970672607422,110.5448226928711
2018-03-14,110.5448226928711,109.71218872070312
2018-03-15,109.71218872070312,110.74604034423828
2018-03-16,110.74604034423828,111.1970672607422
2018-03-19,111.1970672607422,109.17796325683594
2018-03-20,109.17796325683594,108.38002014160156
2018-03-21,108.38002014160156,108.72002410888672
2018-03-22,108.72002410888672,105.5282745361328
2018-03-23,105.5282745361328,103.30792999267578
2018-03-26,103.30792999267578,106.41641998291016
2018-03-27,106.41641998291016,105.40335845947266
2018-03-28,105.40335845947266,105.8266372680664
2018-03-29,105.8266372680664,106.4580535888672
2018-04-02,106.4580535888672,104.12669372558594
2018-04-03,104.12669372558594,103.9740219116211
2018-04-04,103.9740219116211,106.93680572509766
2018-04-05,106.93680572509766,106.87435913085938
2018-04-06,106.87435913085938,104.47362518310548
2018-04-09,104.47362518310548,105.9446029663086
2018-04-10,105.9446029663086,107.8179931640625
2018-04-11,107.8179931640625,107.79717254638672
2018-04-12,107.79717254638672,109.6775360107422
2018-04-13,109.6775360107422,108.73387145996094
2018-04-16,108.73387145996094,109.55265045166016
2018-04-17,109.55265045166016,111.64808654785156
2018-04-18,111.64808654785156,103.2385711669922
2018-04-19,103.2385711669922,102.48225402832033
2018-04-20,102.48225402832033,100.53945922851562
2018-04-23,100.53945922851562,101.20557403564452
2018-04-24,101.20557403564452,100.99742126464844
2018-04-25,100.99742126464844,101.2611083984375
2018-04-26,101.2611083984375,101.80228424072266
2018-04-27,101.80228424072266,101.63575744628906
2018-04-30,101.63575744628906,100.58106994628906
2018-05-01,100.58106994628906,100.60881042480467
2018-05-02,100.60881042480467,98.83951568603516
2018-05-03,98.83951568603516,98.52033996582033
2018-05-04,98.52033996582033,99.85255432128906
2018-05-07,99.85255432128906,99.37380981445312
2018-05-08,99.37380981445312,99.22113800048828
2018-05-09,99.22113800048828,100.0489730834961
2018-05-10,100.0489730834961,101.19252014160156
2018-05-11,101.19252014160156,101.12238311767578
2018-05-14,101.12238311767578,101.23460388183594
2018-05-15,101.23460388183594,100.84174346923828
2018-05-16,100.84174346923828,101.4661102294922
2018-05-17,101.4661102294922,101.37491607666016
2018-05-18,101.37491607666016,101.08026885986328
2018-05-21,101.08026885986328,102.06948852539062
2018-05-22,102.06948852539062,101.78883361816406
2018-05-23,101.78883361816406,101.4941864013672
2018-05-24,101.4941864013672,101.0732421875
2018-05-25,101.0732421875,100.77159118652344
2018-05-29,100.77159118652344,99.0738296508789
2018-05-30,99.0738296508789,100.05597686767578
2018-05-31,100.05597686767578,99.1369400024414
2018-06-01,99.1369400024414,99.58594512939452
2018-06-04,99.58594512939452,100.35064697265624
2018-06-05,100.35064697265624,100.8136749267578
2018-06-06,100.8136749267578,101.52225494384766
2018-06-07,101.52225494384766,101.97825622558594
2018-06-08,101.97825622558594,102.52545928955078
2018-06-11,102.52545928955078,102.83415222167967
2018-06-12,102.83415222167967,103.03761291503906
2018-06-13,103.03761291503906,102.67279052734376
2018-06-14,102.67279052734376,101.8660125732422
2018-06-15,101.8660125732422,101.99932098388672
2018-06-18,101.99932098388672,101.36089324951172
2018-06-19,101.36089324951172,100.9540023803711
2018-06-20,100.9540023803711,100.06299591064452
2018-06-21,100.06299591064452,99.09483337402344
2018-06-22,99.09483337402344,99.11592864990234
2018-06-25,99.11592864990234,97.36903381347656
2018-06-26,97.36903381347656,97.5724639892578
2018-06-27,97.5724639892578,96.44998931884766
2018-06-28,96.44998931884766,98.24598693847656
2018-06-29,98.24598693847656,98.00745391845705
2018-07-02,98.00745391845705,98.11968231201172
2018-07-03,98.11968231201172,97.916259765625
2018-07-05,97.916259765625,99.2211456298828
2018-07-06,99.2211456298828,99.95777130126952
2018-07-09,99.95777130126952,101.29774475097656
2018-07-10,101.29774475097656,101.52225494384766
2018-07-11,101.52225494384766,101.68362426757812
2018-07-12,101.68362426757812,102.74293518066406
2018-07-13,102.74293518066406,102.35708618164062
2018-07-16,102.35708618164062,102.04842376708984
2018-07-17,102.04842376708984,100.66635131835938
2018-07-18,100.66635131835938,101.38894653320312
2018-07-19,101.38894653320312,104.70030975341795
2018-07-20,104.70030975341795,102.67279052734376
2018-07-23,102.67279052734376,102.21678161621094
2018-07-24,102.21678161621094,102.69387817382812
2018-07-25,102.69387817382812,102.86224365234376
2018-07-26,102.86224365234376,102.92536163330078
2018-07-27,102.92536163330078,101.83090209960938
2018-07-30,101.83090209960938,102.06948852539062
2018-07-31,102.06948852539062,101.6766128540039
2018-08-01,101.6766128540039,100.67337036132812
2018-08-02,100.67337036132812,100.29450225830078
2018-08-03,100.29450225830078,103.61988067626952
2018-08-06,103.61988067626952,102.44828033447266
2018-08-07,102.44828033447266,103.13581848144533
2018-08-08,103.13581848144533,103.0516357421875
2018-08-09,103.0516357421875,102.66161346435548
2018-08-10,102.66161346435548,102.45597076416016
2018-08-13,102.45597076416016,101.2007827758789
2018-08-14,101.2007827758789,101.6617202758789
2018-08-15,101.6617202758789,102.0517578125
2018-08-16,102.0517578125,103.06581115722656
2018-08-17,103.06581115722656,103.57638549804688
2018-08-20,103.57638549804688,103.89551544189452
2018-08-21,103.89551544189452,103.51258850097656
2018-08-22,103.51258850097656,102.99490356445312
2018-08-23,102.99490356445312,103.08708953857422
2018-08-24,103.08708953857422,103.56224822998048
2018-08-27,103.56224822998048,104.02316284179688
2018-08-28,104.02316284179688,103.95226287841795
2018-08-29,103.95226287841795,104.62590789794922
2018-08-30,104.62590789794922,103.48421478271484
2018-08-31,103.48421478271484,103.87423706054688
2018-09-04,103.87423706054688,103.30692291259766
2018-09-05,103.30692291259766,104.00186920166016
2018-09-06,104.00186920166016,103.8104019165039
2018-09-07,103.8104019165039,103.1438446044922
2018-09-10,103.1438446044922,103.28562927246094
2018-09-11,103.28562927246094,103.8813247680664
2018-09-12,103.8813247680664,103.93806457519533
2018-09-13,103.93806457519533,105.62579345703124
2018-09-14,105.62579345703124,105.18617248535156
2018-09-17,105.18617248535156,104.9095687866211
2018-09-18,104.9095687866211,105.34922790527344
2018-09-19,105.34922790527344,105.70380401611328
2018-09-20,105.70380401611328,107.18590545654295
2018-09-21,107.18590545654295,107.32775115966795
2018-09-24,107.32775115966795,106.39165496826172
2018-09-25,106.39165496826172,105.59742736816406
2018-09-26,105.59742736816406,107.5120849609375
2018-09-27,107.5120849609375,107.43408203125
2018-09-28,107.43408203125,107.22843933105467
2018-10-01,107.22843933105467,108.49779510498048
2018-10-02,108.49779510498048,109.0296401977539
2018-10-03,109.0296401977539,108.65380859375
2018-10-04,108.65380859375,107.2993621826172
2018-10-05,107.2993621826172,105.68253326416016
2018-10-08,105.68253326416016,105.22868347167967
2018-10-09,105.22868347167967,104.41320037841795
2018-10-10,104.41320037841795,101.1866226196289
2018-10-11,101.1866226196289,98.58407592773438
2018-10-12,98.58407592773438,99.8817901611328
2018-10-15,99.8817901611328,100.08037567138672
2018-10-16,100.08037567138672,102.90980529785156
2018-10-17,102.90980529785156,95.05967712402344
2018-10-18,95.05967712402344,92.57772064208984
2018-10-19,92.57772064208984,91.54944610595705
2018-10-22,91.54944610595705,92.2018585205078
2018-10-23,92.2018585205078,93.04573822021484
2018-10-24,93.04573822021484,90.20917510986328
2018-10-25,90.20917510986328,89.67024993896484
2018-10-26,89.67024993896484,88.4930648803711
2018-10-29,88.4930648803711,84.8410415649414
2018-10-30,84.8410415649414,81.83428192138672
2018-10-31,81.83428192138672,81.85555267333984
2018-11-01,81.85555267333984,82.84834289550781
2018-11-02,82.84834289550781,82.02576446533203
2018-11-05,82.02576446533203,85.13887023925781
2018-11-06,85.13887023925781,87.30882263183594
2018-11-07,87.30882263183594,88.528564453125
2018-11-08,88.528564453125,88.60753631591797
