Date,Adj Close,lag_1,lag_7,lag_30,rolling_mean_7,rolling_mean_30,day_of_week,month,quarter,year
2017-06-06,36.02315139770508,35.90185546875,35.88787078857422,33.364166259765625,35.867213657924104,35.163936106363934,1,6,2,2017
2017-06-07,36.237728118896484,36.02315139770508,35.827232360839844,33.570892333984375,35.886539459228516,35.25256894429525,2,6,2,2017
2017-06-08,36.14909362792969,36.237728118896484,35.84122085571289,33.37345504760742,35.945181710379465,35.34146347045898,3,6,2,2017
2017-06-09,34.74734878540039,36.14909362792969,35.62899398803711,33.39900588989258,35.98916353498186,35.43398475646973,4,6,2,2017
2017-06-12,33.917030334472656,34.74734878540039,35.72694396972656,33.366493225097656,35.86321422031948,35.47892951965332,0,6,2,2017
2017-06-13,34.18992614746094,33.917030334472656,36.256378173828125,34.047054290771484,35.60465512956892,35.497280756632485,1,6,2,2017
2017-06-14,33.85639572143555,34.18992614746094,35.90185546875,34.2630729675293,35.309447697230745,35.50204315185547,2,6,2,2017
2017-06-15,33.653480529785156,33.85639572143555,36.02315139770508,34.15855407714844,35.017239161900115,35.488487243652344,3,6,2,2017
2017-06-16,33.18235397338867,33.653480529785156,36.237728118896484,34.035430908203125,34.678714752197266,35.47165145874023,4,6,2,2017
2017-06-19,34.131614685058594,33.18235397338867,36.14909362792969,34.599876403808594,34.24223273141043,35.44321556091309,0,6,2,2017
2017-06-20,33.821407318115234,34.131614685058594,34.74734878540039,35.54059982299805,33.95402145385742,35.42760683695475,1,6,2,2017
2017-06-21,34.02198791503906,33.821407318115234,33.917030334472656,35.768226623535156,33.82174410138811,35.370300420125325,2,6,2,2017
2017-06-22,33.96601867675781,34.02198791503906,34.18992614746094,35.598663330078125,33.836738041469026,35.31209246317545,3,6,2,2017
2017-06-23,34.11762237548828,33.96601867675781,33.85639572143555,35.90653610229492,33.80475125994001,35.25767097473145,4,6,2,2017
2017-06-26,34.01033020019531,34.11762237548828,33.653480529785156,36.40800094604492,33.84206935337612,35.19804051717122,0,6,2,2017
2017-06-27,33.522857666015625,34.01033020019531,33.18235397338867,36.31468963623047,33.89304787772043,35.11811815897624,1,6,2,2017
2017-06-28,34.012657165527344,33.522857666015625,34.131614685058594,36.261051177978516,33.94169126238142,35.02505709330241,2,6,2,2017
2017-06-29,33.51121139526367,34.012657165527344,33.821407318115234,35.043556213378906,33.92469733101981,34.950110626220706,3,6,2,2017
2017-06-30,33.59050750732422,33.51121139526367,34.02198791503906,35.577667236328125,33.8803836277553,34.89903246561686,4,6,2,2017
2017-07-03,33.46921920776367,33.59050750732422,33.96601867675781,35.698944091796875,33.818743569510325,34.8327938079834,0,7,3,2017
2017-07-05,33.606834411621094,33.46921920776367,34.11762237548828,35.915855407714844,33.747772216796875,34.758469645182295,2,7,3,2017
2017-07-06,33.28963088989258,33.606834411621094,34.01033020019531,35.871543884277344,33.67480250767299,34.68150227864583,3,7,3,2017
2017-07-07,33.62783432006836,33.28963088989258,33.522857666015625,35.764251708984375,33.571845463344026,34.59543851216634,4,7,3,2017
2017-07-10,33.83307647705078,33.62783432006836,34.012657165527344,35.88787078857422,33.58684212820871,34.524224599202476,0,7,3,2017
2017-07-11,33.94269943237305,33.83307647705078,33.51121139526367,35.827232360839844,33.561187744140625,34.45573145548503,1,7,3,2017
2017-07-12,33.99168395996094,33.94269943237305,33.59050750732422,35.84122085571289,33.622828892299104,34.3929136912028,2,7,3,2017
2017-07-13,34.46514892578125,33.99168395996094,33.46921920776367,35.62899398803711,33.68013981410435,34.3312624613444,3,7,3,2017
2017-07-14,34.7613525390625,34.46514892578125,33.606834411621094,35.72694396972656,33.82241548810686,34.29246762593587,4,7,3,2017
2017-07-17,34.88262939453125,34.7613525390625,33.28963088989258,36.256378173828125,33.98734664916992,34.260281244913735,0,7,3,2017
2017-07-18,35.00391387939453,34.88262939453125,33.62783432006836,35.90185546875,34.214917864118306,34.21448961893717,1,7,3,2017
2017-07-19,35.22315979003906,35.00391387939453,33.83307647705078,36.02315139770508,34.41150065830776,34.18455823262533,2,7,3,2017
2017-07-20,35.0645637512207,35.22315979003906,33.94269943237305,36.237728118896484,34.61008398873465,34.157891845703126,3,7,3,2017
2017-07-21,35.048221588134766,35.0645637512207,33.99168395996094,36.14909362792969,34.770350319998606,34.1187863667806,4,7,3,2017
2017-07-24,35.47271728515625,35.048221588134766,34.46514892578125,34.74734878540039,34.92128426688058,34.08209063212077,0,7,3,2017
2017-07-25,35.62432098388672,35.47271728515625,34.7613525390625,33.917030334472656,35.06522260393415,34.10626958211263,1,7,3,2017
2017-07-26,35.792240142822266,35.62432098388672,34.88262939453125,34.18992614746094,35.188503810337615,34.16317927042643,2,7,3,2017
2017-07-27,35.11586380004883,35.792240142822266,35.00391387939453,33.85639572143555,35.31844820295061,34.216589736938474,3,7,3,2017
2017-07-28,34.8686408996582,35.11586380004883,35.22315979003906,33.653480529785156,35.33444104875837,34.258572006225585,4,7,3,2017
2017-07-31,34.68904113769531,34.8686408996582,35.0645637512207,33.18235397338867,35.283795492989675,34.29907735188802,0,7,3,2017
2017-08-01,34.99692153930664,34.68904113769531,35.048221588134766,34.131614685058594,35.23014940534319,34.34930025736491,1,8,3,2017
2017-08-02,36.65054702758789,34.99692153930664,35.47271728515625,33.821407318115234,35.22282082693918,34.378143819173175,2,8,3,2017
2017-08-03,36.28437423706055,36.65054702758789,35.62432098388672,34.02198791503906,35.39108221871512,34.4724484761556,3,8,3,2017
2017-08-04,36.475616455078125,36.28437423706055,35.792240142822266,33.96601867675781,35.4853755405971,34.547861353556314,4,8,3,2017
2017-08-07,37.040061950683594,36.475616455078125,35.11586380004883,34.11762237548828,35.583000728062224,34.63151461283366,0,8,3,2017
2017-08-08,37.33626174926758,37.040061950683594,34.8686408996582,34.01033020019531,35.8578861781529,34.72892926534017,1,8,3,2017
2017-08-09,37.564823150634766,37.33626174926758,34.68904113769531,33.522857666015625,36.21040344238281,34.83979365030925,2,8,3,2017
2017-08-10,36.368324279785156,37.564823150634766,34.99692153930664,34.012657165527344,36.621229444231304,34.97452583312988,3,8,3,2017
2017-08-11,36.874088287353516,36.368324279785156,36.65054702758789,33.51121139526367,36.817144121442524,35.05304807027181,4,8,3,2017
2017-08-14,37.42904281616211,36.874088287353516,36.28437423706055,33.59050750732422,36.84907858712332,35.165143966674805,0,8,3,2017
2017-08-15,37.83879089355469,37.42904281616211,36.475616455078125,33.46921920776367,37.01260266985212,35.293095143636066,1,8,3,2017
2017-08-16,37.686580657958984,37.83879089355469,37.040061950683594,33.606834411621094,37.207341875348774,35.438747533162434,2,8,3,2017
2017-08-17,36.96306610107422,37.686580657958984,37.33626174926758,33.28963088989258,37.29970169067383,35.57473907470703,3,8,3,2017
2017-08-18,36.8787727355957,36.96306610107422,37.564823150634766,33.62783432006836,37.24638802664621,35.697186915079754,4,8,3,2017
2017-08-21,36.81086349487305,36.8787727355957,36.368324279785156,33.83307647705078,37.14838082449777,35.805551528930664,0,8,3,2017
2017-08-22,37.41264343261719,36.81086349487305,36.874088287353516,33.94269943237305,37.21160071236746,35.90481109619141,1,8,3,2017
2017-08-23,37.45947265625,37.41264343261719,37.42904281616211,33.99168395996094,37.28853716169085,36.02047589619954,2,8,3,2017
2017-08-24,37.293216705322266,37.45947265625,37.83879089355469,34.46514892578125,37.2928842817034,36.13606885274251,3,8,3,2017
2017-08-25,37.431365966796875,37.293216705322266,37.686580657958984,34.7613525390625,37.21494511195591,36.23033777872721,4,8,3,2017
2017-08-28,37.80834197998047,37.431365966796875,36.96306610107422,34.88262939453125,37.17848587036133,36.31933822631836,0,8,3,2017
2017-08-29,38.145538330078125,37.80834197998047,36.8787727355957,35.00391387939453,37.29923956734793,36.41686197916667,1,8,3,2017
2017-08-30,38.24856185913086,38.145538330078125,36.81086349487305,35.22315979003906,37.48020608084543,36.521582794189456,2,8,3,2017
2017-08-31,38.400753021240234,38.24856185913086,37.41264343261719,35.0645637512207,37.685591561453684,36.622429529825844,3,8,3,2017
2017-09-01,38.41246032714844,38.400753021240234,37.45947265625,35.048221588134766,37.826750074114116,36.733635838826494,4,9,3,2017
2017-09-05,37.95117950439453,38.41246032714844,37.293216705322266,35.47271728515625,37.962891169956755,36.845777130126955,1,9,3,2017
2017-09-06,37.911380767822266,37.95117950439453,37.431365966796875,35.62432098388672,38.0568858555385,36.928392537434895,2,9,3,2017
2017-09-07,37.75918197631836,37.911380767822266,37.80834197998047,35.792240142822266,38.125459398542134,37.00462786356608,3,9,3,2017
2017-09-08,37.14337921142578,37.75918197631836,38.145538330078125,35.11586380004883,38.11843654087612,37.07019259134928,4,9,3,2017
2017-09-11,37.81537628173828,37.14337921142578,38.24856185913086,34.8686408996582,37.97527095249721,37.137776438395186,0,9,3,2017
2017-09-12,37.66551971435547,37.81537628173828,38.400753021240234,34.68904113769531,37.913387298583984,37.23600095113118,1,9,3,2017
2017-09-13,37.382198333740234,37.66551971435547,38.41246032714844,34.99692153930664,37.80835396902902,37.33521690368652,2,9,3,2017
2017-09-14,37.061405181884766,37.382198333740234,37.95117950439453,36.65054702758789,37.66117368425642,37.414726130167644,3,9,3,2017
2017-09-15,37.4360466003418,37.061405181884766,37.911380767822266,36.28437423706055,37.534063066755024,37.42842140197754,4,9,3,2017
2017-09-18,37.15272521972656,37.4360466003418,37.75918197631836,36.475616455078125,37.46615818568638,37.46681048075358,0,9,3,2017
2017-09-19,37.16677474975586,37.15272521972656,37.14337921142578,37.040061950683594,37.37952150617327,37.489380772908525,1,9,3,2017
2017-09-20,36.5439338684082,37.16677474975586,37.81537628173828,37.33626174926758,37.38286372593471,37.493604532877605,2,9,3,2017
2017-09-21,35.916412353515625,36.5439338684082,37.66551971435547,37.564823150634766,37.201229095458984,37.467193603515625,3,9,3,2017
2017-09-22,35.565185546875,35.916412353515625,37.382198333740234,36.368324279785156,36.95135661533901,37.41224657694499,4,9,3,2017
2017-09-25,35.251426696777344,35.565185546875,37.061405181884766,36.874088287353516,36.69178336007254,37.38547528584798,0,9,3,2017
2017-09-26,35.857879638671875,35.251426696777344,37.4360466003418,37.42904281616211,36.4332150050572,37.33138656616211,1,9,3,2017
2017-09-27,36.11310958862305,35.857879638671875,37.15272521972656,37.83879089355469,36.2077625819615,37.27901446024577,2,9,3,2017
2017-09-28,35.89065933227539,36.11310958862305,37.16677474975586,37.686580657958984,36.05924606323242,37.22149175008138,3,9,3,2017
2017-09-29,36.087345123291016,35.89065933227539,36.5439338684082,36.96306610107422,35.87694386073521,37.161627705891924,4,9,3,2017
2017-10-02,36.01475524902344,36.087345123291016,35.916412353515625,36.8787727355957,35.81171689714704,37.132437006632486,0,10,4,2017
2017-10-03,36.171634674072266,36.01475524902344,35.565185546875,36.81086349487305,35.825765882219585,37.10363642374674,1,10,4,2017
2017-10-04,35.937496185302734,36.171634674072266,35.251426696777344,37.41264343261719,35.912401471819194,37.08232879638672,2,10,4,2017
2017-10-05,36.38472366333008,35.937496185302734,35.857879638671875,37.45947265625,36.010411398751394,37.03315722147624,3,10,4,2017
2017-10-06,36.36362838745117,36.38472366333008,36.11310958862305,37.293216705322266,36.08567483084543,36.99733225504557,4,10,4,2017
2017-10-09,36.49008560180664,36.36362838745117,35.89065933227539,37.431365966796875,36.12146323067801,36.966345977783206,0,10,4,2017
2017-10-10,36.50412368774414,36.49008560180664,36.087345123291016,37.80834197998047,36.20709555489676,36.934969965616865,1,10,4,2017
2017-10-11,36.65632247924805,36.50412368774414,36.01475524902344,38.145538330078125,36.266635349818635,36.89149602254232,2,10,4,2017
2017-10-12,36.527549743652344,36.65632247924805,36.171634674072266,38.24856185913086,36.3582878112793,36.84185549418132,3,10,4,2017
2017-10-13,36.75934982299805,36.527549743652344,35.937496185302734,38.400753021240234,36.40913282121931,36.784488423665366,4,10,4,2017
2017-10-16,37.4360466003418,36.75934982299805,36.38472366333008,38.41246032714844,36.52654048374721,36.729774983723956,0,10,4,2017
2017-10-17,37.5742073059082,37.4360466003418,36.36362838745117,37.95117950439453,36.67672947474888,36.69722785949707,1,10,4,2017
2017-10-18,37.4079475402832,37.5742073059082,36.49008560180664,37.911380767822266,36.84966932024275,36.684662119547525,2,10,4,2017
2017-10-19,36.522857666015625,37.4079475402832,36.50412368774414,37.75918197631836,36.98079245431082,36.66788101196289,3,10,4,2017
2017-10-20,36.58608627319336,36.522857666015625,36.65632247924805,37.14337921142578,36.98346873692104,36.62667020161947,4,10,4,2017
2017-10-23,36.56734848022461,36.58608627319336,36.527549743652344,37.81537628173828,36.97343499319894,36.60809377034505,0,10,4,2017
2017-10-24,36.78511428833008,36.56734848022461,36.75934982299805,37.66551971435547,36.979120526994976,36.56649284362793,1,10,4,2017
2017-10-25,36.6235466003418,36.78511428833008,37.4360466003418,37.382198333740234,36.982801164899556,36.53714599609375,2,10,4,2017
2017-10-26,36.857696533203125,36.6235466003418,37.5742073059082,37.061405181884766,36.866729736328125,36.51185760498047,3,10,4,2017
2017-10-27,38.17829513549805,36.857696533203125,37.4079475402832,37.4360466003418,36.76437105451311,36.50506731669108,4,10,4,2017
2017-10-30,39.03764343261719,38.17829513549805,36.522857666015625,37.15272521972656,36.87442071097238,36.52980893452962,0,10,4,2017
2017-10-31,39.58087158203125,39.03764343261719,36.58608627319336,37.16677474975586,37.23367582048689,36.59263954162598,1,10,4,2017
2017-11-01,39.077449798583984,39.58087158203125,36.56734848022461,36.5439338684082,37.66150229317801,36.673109436035155,2,11,4,2017
2017-11-02,39.36310577392578,39.077449798583984,36.78511428833008,35.916412353515625,38.02008819580078,36.75755996704102,3,11,4,2017
2017-11-03,40.391029357910156,39.36310577392578,36.6235466003418,35.565185546875,38.38837269374302,36.872449747721355,4,11,4,2017
2017-11-06,40.80080795288086,40.391029357910156,36.857696533203125,35.251426696777344,38.92658451625279,37.033311208089195,0,11,4,2017
2017-11-07,40.93192672729492,40.80080795288086,38.17829513549805,35.857879638671875,39.489886147635325,37.21829058329264,1,11,4,2017
2017-11-08,41.266761779785156,40.93192672729492,39.03764343261719,36.11310958862305,39.88326208932059,37.38742548624675,2,11,4,2017
2017-11-09,41.18246078491211,41.266761779785156,39.58087158203125,35.89065933227539,40.201707567487446,37.559213892618814,3,11,4,2017
2017-11-10,41.04616165161133,41.18246078491211,39.077449798583984,36.087345123291016,40.43050602504185,37.73560727437337,4,11,4,2017
2017-11-13,40.88167190551758,41.04616165161133,39.36310577392578,36.01475524902344,40.71175057547433,37.90090115865072,0,11,4,2017
2017-11-14,40.263648986816406,40.88167190551758,40.391029357910156,36.171634674072266,40.92868859427316,38.063131713867186,1,11,4,2017
2017-11-15,39.732566833496094,40.263648986816406,40.80080795288086,35.937496185302734,40.91049139840262,38.19953219095866,2,11,4,2017
2017-11-16,40.20724105834961,39.732566833496094,40.93192672729492,36.38472366333008,40.7578855242048,38.32603454589844,3,11,4,2017
2017-11-17,39.9839973449707,40.20724105834961,41.266761779785156,36.36362838745117,40.65435900006975,38.453451792399086,4,11,4,2017
2017-11-20,39.94404220581055,39.9839973449707,41.18246078491211,36.49008560180664,40.4711069379534,38.57413075764974,0,11,4,2017
2017-11-21,40.68662643432617,39.94404220581055,41.04616165161133,36.50412368774414,40.294189998081755,38.68926264444987,1,11,4,2017
2017-11-22,41.11432647705078,40.68662643432617,40.88167190551758,36.65632247924805,40.24282782418387,38.82867940266927,2,11,4,2017
2017-11-24,41.11666488647461,41.11432647705078,40.263648986816406,36.527549743652344,40.27606419154576,38.97727953592936,4,11,4,2017
2017-11-27,40.90987777709961,41.11666488647461,39.732566833496094,36.75934982299805,40.397923605782644,39.13025004069011,0,11,4,2017
2017-11-28,40.67018127441406,40.90987777709961,40.20724105834961,37.4360466003418,40.56611088344029,39.26860097249349,1,11,4,2017
2017-11-29,39.8265495300293,40.67018127441406,39.9839973449707,37.5742073059082,40.632245200020925,39.37640546162923,2,11,4,2017
2017-11-30,40.38349151611328,39.8265495300293,39.94404220581055,37.4079475402832,40.6097526550293,39.4514835357666,3,11,4,2017
2017-12-01,40.19550323486328,40.38349151611328,40.68662643432617,36.522857666015625,40.67253112792969,39.55066833496094,4,12,4,2017
2017-12-04,39.90175247192383,40.19550323486328,41.11432647705078,36.58608627319336,40.60237067086356,39.67308985392253,0,12,4,2017
2017-12-05,39.86415481567383,39.90175247192383,41.11666488647461,36.56734848022461,40.42914581298828,39.78361206054687,1,12,4,2017
2017-12-06,39.71611022949219,39.86415481567383,40.90987777709961,36.78511428833008,40.25021580287388,39.89350560506185,2,12,4,2017
2017-12-07,39.78896713256836,39.71611022949219,40.67018127441406,36.6235466003418,40.07967758178711,39.99120546976725,3,12,4,2017
2017-12-08,39.80070877075195,39.78896713256836,39.8265495300293,36.857696533203125,39.95378984723772,40.09671948750814,4,12,4,2017
2017-12-11,40.57618713378906,39.80070877075195,40.38349151611328,38.17829513549805,39.9500983101981,40.194819895426434,0,12,4,2017
2017-12-12,40.34823989868164,40.57618713378906,40.19550323486328,39.03764343261719,39.977626255580354,40.2747496287028,1,12,4,2017
2017-12-13,40.48219299316406,40.34823989868164,39.90175247192383,39.58087158203125,39.99944577898298,40.31843617757161,2,12,4,2017
2017-12-14,40.47044372558594,40.48219299316406,39.86415481567383,39.077449798583984,40.08236585344587,40.348480224609375,3,12,4,2017
2017-12-15,40.88167190551758,40.47044372558594,39.71611022949219,39.36310577392578,40.16897855486189,40.39491335550944,4,12,4,2017
2017-12-18,41.4573974609375,40.88167190551758,39.78896713256836,40.391029357910156,40.335487365722656,40.4455322265625,0,12,4,2017
2017-12-19,41.01561737060547,41.4573974609375,39.80070877075195,40.80080795288086,40.573834555489675,40.48107782999674,1,12,4,2017
2017-12-20,40.97097396850586,41.01561737060547,40.57618713378906,40.93192672729492,40.74739292689732,40.488238143920896,2,12,4,2017
2017-12-21,41.12606430053711,40.97097396850586,40.34823989868164,41.266761779785156,40.80379104614258,40.48953971862793,3,12,4,2017
2017-12-22,41.12606430053711,41.12606430053711,40.48219299316406,41.18246078491211,40.91490881783621,40.484849802652995,4,12,4,2017
2017-12-26,40.08269119262695,41.12606430053711,40.47044372558594,41.04616165161133,41.00689043317522,40.48296991984049,1,12,4,2017
2017-12-27,40.089752197265625,40.08269119262695,40.88167190551758,40.88167190551758,40.95149721418108,40.450854237874346,2,12,4,2017
2017-12-28,40.202545166015625,40.089752197265625,41.4573974609375,40.263648986816406,40.838365827287944,40.42445691426595,3,12,4,2017
2017-12-29,39.76781463623047,40.202545166015625,41.01561737060547,39.732566833496094,40.65910121372768,40.42242012023926,4,12,4,2017
2018-01-02,40.47984313964844,39.76781463623047,40.97097396850586,40.20724105834961,40.480843680245535,40.42359504699707,1,1,1,2018
2018-01-03,40.472782135009766,40.47984313964844,41.12606430053711,39.9839973449707,40.4106821332659,40.432681783040366,2,1,1,2018
2018-01-04,40.66078567504883,40.472782135009766,41.12606430053711,39.94404220581055,40.31735610961914,40.448974609375,3,1,1,2018
2018-01-05,41.12371826171875,40.66078567504883,40.08269119262695,40.68662643432617,40.25088773454939,40.47286605834961,4,1,1,2018
2018-01-08,40.97097396850586,41.12371826171875,40.089752197265625,41.11432647705078,40.399605887276785,40.487435785929364,0,1,1,2018
2018-01-09,40.96627426147461,40.97097396850586,40.202545166015625,41.11666488647461,40.525494711739675,40.48265736897786,1,1,1,2018
2018-01-10,40.95686721801758,40.96627426147461,39.76781463623047,40.90987777709961,40.634598868233816,40.47764434814453,2,1,1,2018
2018-01-11,41.18952178955078,40.95686721801758,40.47984313964844,40.67018127441406,40.80446352277483,40.479210662841794,3,1,1,2018
2018-01-12,41.61486053466797,41.18952178955078,40.472782135009766,39.8265495300293,40.9058461870466,40.49652201334636,4,1,1,2018
2018-01-16,41.40335464477539,41.61486053466797,40.66078567504883,40.38349151611328,41.069000244140625,40.55613238016765,1,1,1,2018
2018-01-17,42.087188720703125,41.40335464477539,41.12371826171875,40.19550323486328,41.17508152553013,40.590127817789714,2,1,1,2018
2018-01-18,42.12478256225586,42.087188720703125,40.97097396850586,39.90175247192383,41.3127201625279,40.653184000651045,3,1,1,2018
2018-01-19,41.936798095703125,42.12478256225586,40.96627426147461,39.86415481567383,41.47754996163504,40.72728500366211,4,1,1,2018
2018-01-22,41.59369659423828,41.936798095703125,40.95686721801758,39.71611022949219,41.61619622366769,40.79637311299642,0,1,1,2018
2018-01-23,41.60309600830078,41.59369659423828,41.18952178955078,39.78896713256836,41.70717184884207,40.85895932515462,1,1,1,2018
2018-01-24,40.9404296875,41.60309600830078,41.61486053466797,39.80070877075195,41.76625388009207,40.919430287679035,2,1,1,2018
2018-01-25,40.2095947265625,40.9404296875,41.40335464477539,40.57618713378906,41.66990661621094,40.95742098490397,3,1,1,2018
2018-01-26,40.30359649658203,40.2095947265625,42.087188720703125,40.34823989868164,41.49936948503767,40.94520123799642,4,1,1,2018
2018-01-29,39.46935272216797,40.30359649658203,42.12478256225586,40.48219299316406,41.24457059587751,40.943713124593096,0,1,1,2018
2018-01-30,39.23672103881836,39.46935272216797,41.936798095703125,40.47044372558594,40.86522347586496,40.909951782226564,1,1,1,2018
2018-01-31,39.34483337402344,39.23672103881836,41.59369659423828,40.88167190551758,40.47949818202427,40.868827692667644,2,1,1,2018
2018-02-01,39.427059173583984,39.34483337402344,41.60309600830078,41.4573974609375,40.158232007707866,40.81759974161784,3,2,1,2018
2018-02-02,37.7163200378418,39.427059173583984,40.9404296875,41.01561737060547,39.84736960274832,40.749921798706055,4,2,1,2018
2018-02-05,36.77400588989258,37.7163200378418,40.2095947265625,40.97097396850586,39.38678250994001,40.63994522094727,0,2,1,2018
2018-02-06,38.31085968017578,36.77400588989258,40.30359649658203,41.12606430053711,38.89598410470145,40.50004628499349,1,2,1,2018
2018-02-07,37.490726470947266,38.31085968017578,39.46935272216797,41.12606430053711,38.61130741664341,40.406206130981445,2,2,1,2018
2018-02-08,36.4591178894043,37.490726470947266,39.23672103881836,40.08269119262695,38.32864652361189,40.28502820332845,3,2,1,2018
2018-02-09,36.905067443847656,36.4591178894043,39.34483337402344,40.089752197265625,37.93184607369559,40.16424242655436,4,2,1,2018
2018-02-12,38.39155578613281,36.905067443847656,39.427059173583984,40.202545166015625,37.58330808367048,40.0580862681071,0,2,1,2018
2018-02-13,38.77614974975586,38.39155578613281,37.7163200378418,39.76781463623047,37.43537902832031,39.99771995544434,1,2,1,2018
2018-02-14,39.49106216430664,38.77614974975586,36.77400588989258,40.47984313964844,37.586783272879465,39.964664459228516,2,2,1,2018
2018-02-15,40.81713104248047,39.49106216430664,38.31085968017578,40.472782135009766,37.97493416922433,39.93170509338379,3,2,1,2018
2018-02-16,40.68498611450195,40.81713104248047,37.490726470947266,40.66078567504883,38.332972935267854,39.94318339029948,4,2,1,2018
2018-02-20,40.54814147949219,40.68498611450195,36.4591178894043,41.12371826171875,38.78929574148996,39.943990071614586,1,2,1,2018
2018-02-21,40.36410140991211,40.54814147949219,36.905067443847656,40.97097396850586,39.373441968645366,39.9248041788737,2,2,1,2018
2018-02-22,40.70150375366211,40.36410140991211,38.39155578613281,40.96627426147461,39.86758967808315,39.90457509358724,3,2,1,2018
2018-02-23,41.40935516357422,40.70150375366211,38.77614974975586,40.95686721801758,40.19758224487305,39.89574940999349,4,2,1,2018
2018-02-26,42.22810363769531,41.40935516357422,39.49106216430664,41.18952178955078,40.5737544468471,39.91083234151204,0,2,1,2018
2018-02-27,42.09125900268555,42.22810363769531,40.81713104248047,41.61486053466797,40.96476037161691,39.945451736450195,1,2,1,2018
2018-02-28,42.02754592895508,42.09125900268555,40.68498611450195,41.40335464477539,41.14677865164621,39.96133168538412,2,2,1,2018
2018-03-01,41.291385650634766,42.02754592895508,40.54814147949219,42.087188720703125,41.33857291085379,39.982138061523436,3,3,1,2018
2018-03-02,41.57688903808594,41.291385650634766,40.36410140991211,42.12478256225586,41.44475064958845,39.95561129252116,4,3,1,2018
2018-03-05,41.72080993652344,41.57688903808594,40.70150375366211,41.936798095703125,41.61800602504185,39.937348175048825,0,3,1,2018
2018-03-06,41.68541717529297,41.72080993652344,41.40935516357422,41.59369659423828,41.76362119402204,39.93014856974284,1,3,1,2018
2018-03-07,41.298465728759766,41.68541717529297,42.22810363769531,41.60309600830078,41.80305862426758,39.933205922444664,2,3,1,2018
2018-03-08,41.74913024902344,41.298465728759766,42.09125900268555,40.9404296875,41.670253208705354,39.923051579793295,3,3,1,2018
2018-03-09,42.4664192199707,41.74913024902344,42.02754592895508,40.2095947265625,41.621377672467915,39.95000826517741,4,3,1,2018
2018-03-12,42.876976013183594,42.4664192199707,41.291385650634766,40.30359649658203,41.68407385689871,40.02523574829102,0,3,1,2018
2018-03-13,42.46405792236328,42.876976013183594,41.57688903808594,39.46935272216797,41.91058676583426,40.11101506551107,1,3,1,2018
2018-03-14,42.10305404663086,42.46405792236328,41.72080993652344,39.23672103881836,42.03732517787388,40.210838572184244,2,3,1,2018
2018-03-15,42.15260314941406,42.10305404663086,41.68541717529297,39.34483337402344,42.0919314793178,40.306383005777995,3,3,1,2018
2018-03-16,42.003963470458984,42.15260314941406,41.298465728759766,39.427059173583984,42.15867233276367,40.39997533162435,4,3,1,2018
2018-03-19,41.362178802490234,42.003963470458984,41.74913024902344,37.7163200378418,42.25945772443499,40.48587214152018,0,3,1,2018
2018-03-20,41.348018646240234,41.362178802490234,42.4664192199707,36.77400588989258,42.204178946358816,40.607400767008464,1,3,1,2018
2018-03-21,40.41128921508789,41.348018646240234,42.876976013183594,38.31085968017578,42.044407435825896,40.75986785888672,2,3,1,2018
2018-03-22,39.84028244018555,40.41128921508789,42.46405792236328,37.490726470947266,41.69216646466936,40.82988217671712,3,3,1,2018
2018-03-23,38.91771697998047,39.84028244018555,42.10305404663086,36.4591178894043,41.31734139578683,40.90820070902507,4,3,1,2018
2018-03-26,40.76520538330078,38.91771697998047,42.15260314941406,36.905067443847656,40.8622932434082,40.99015401204427,0,3,1,2018
2018-03-27,39.719947814941406,40.76520538330078,42.003963470458984,38.39155578613281,40.66409356253488,41.11882527669271,1,3,1,2018
2018-03-28,39.28107452392578,39.719947814941406,41.362178802490234,38.77614974975586,40.33780561174665,41.16310501098633,2,3,1,2018
2018-03-29,39.58781051635742,39.28107452392578,41.348018646240234,39.49106216430664,40.04050500052316,41.17993583679199,3,3,1,2018
2018-04-02,39.32827377319336,39.58781051635742,40.41128921508789,40.81713104248047,39.78904669625418,41.18316078186035,0,4,2,2018
2018-04-03,39.73175811767578,39.32827377319336,39.84028244018555,40.68498611450195,39.63433020455496,41.133532206217446,1,4,2,2018
2018-04-04,40.49151611328125,39.73175811767578,38.91771697998047,40.54814147949219,39.618826729910715,41.10175793965657,2,4,2,2018
2018-04-05,40.77229309082031,40.49151611328125,40.76520538330078,40.36410140991211,39.843655177525115,41.099870427449545,3,4,2,2018
2018-04-06,39.72938537597656,40.77229309082031,39.719947814941406,40.70150375366211,39.84466770717076,41.113476816813154,4,4,2,2018
2018-04-09,40.12343215942383,39.72938537597656,39.28107452392578,41.40935516357422,39.84601593017578,41.0810728708903,0,4,2,2018
2018-04-10,40.87847137451172,40.12343215942383,39.58781051635742,42.22810363769531,39.96635273524693,41.03820877075195,1,4,2,2018
2018-04-11,40.68735885620117,40.87847137451172,39.32827377319336,42.09125900268555,40.1507328578404,40.993221028645834,2,4,2,2018
2018-04-12,41.08847427368164,40.68735885620117,39.73175811767578,42.02754592895508,40.34488786969866,40.946424357096355,3,4,2,2018
2018-04-13,41.22768020629883,41.08847427368164,40.49151611328125,41.291385650634766,40.53870446341379,40.915121968587236,4,4,2,2018
2018-04-16,41.48486328125,41.22768020629883,40.77229309082031,41.57688903808594,40.64387076241629,40.91299845377604,0,4,2,2018
2018-04-17,42.05587387084961,41.48486328125,39.72938537597656,41.72080993652344,40.74566650390625,40.90993092854818,1,4,2,2018
