Date,AAPL,lag_1
2015-01-05,23.635284423828125,24.3204345703125
2015-01-06,23.637510299682617,23.635284423828125
2015-01-07,23.96895980834961,23.637510299682617
2015-01-08,24.889904022216797,23.96895980834961
2015-01-09,24.916597366333008,24.889904022216797
2015-01-12,24.30263328552246,24.916597366333008
2015-01-13,24.518413543701172,24.30263328552246
2015-01-14,24.42498779296875,24.518413543701172
2015-01-15,23.762086868286133,24.42498779296875
2015-01-16,23.57745361328125,23.762086868286133
2015-01-20,24.184736251831055,23.57745361328125
2015-01-21,24.369373321533203,24.184736251831055
2015-01-22,25.00335121154785,24.369373321533203
2015-01-23,25.13237571716309,25.00335121154785
2015-01-26,25.1590633392334,25.13237571716309
2015-01-27,24.27816390991211,25.1590633392334
2015-01-28,25.65068244934082,24.27816390991211
2015-01-29,26.449275970458984,25.65068244934082
2015-01-30,26.06221580505371,26.449275970458984
2015-02-02,26.38921546936035,26.06221580505371
2015-02-03,26.393665313720703,26.38921546936035
2015-02-04,26.59609031677246,26.393665313720703
2015-02-05,26.785924911499023,26.59609031677246
2015-02-06,26.560361862182617,26.785924911499023
2015-02-09,26.736787796020508,26.560361862182617
2015-02-10,27.250444412231445,26.736787796020508
2015-02-11,27.8891658782959,27.250444412231445
2015-02-12,28.24201202392578,27.8891658782959
2015-02-13,28.38047790527344,28.24201202392578
2015-02-17,28.5479793548584,28.38047790527344
2015-02-18,28.746732711791992,28.5479793548584
2015-02-19,28.686443328857425,28.746732711791992
2015-02-20,28.920936584472656,28.686443328857425
2015-02-23,29.70258140563965,28.920936584472656
2015-02-24,29.51722526550293,29.70258140563965
2015-02-25,28.762367248535156,29.51722526550293
2015-02-26,29.126392364501953,28.762367248535156
2015-02-27,28.68867301940918,29.126392364501953
2015-03-02,28.82936668395996,28.68867301940918
2015-03-03,28.889673233032227,28.82936668395996
2015-03-04,28.70653533935547,28.889673233032227
2015-03-05,28.230846405029297,28.70653533935547
2015-03-06,28.273284912109375,28.230846405029297
2015-03-09,28.39388084411621,28.273284912109375
2015-03-10,27.8065242767334,28.39388084411621
2015-03-11,27.299575805664062,27.8065242767334
2015-03-12,27.793132781982425,27.299575805664062
2015-03-13,27.60106658935547,27.793132781982425
2015-03-16,27.904794692993164,27.60106658935547
2015-03-17,28.371551513671875,27.904794692993164
2015-03-18,28.690900802612305,28.371551513671875
2015-03-19,28.474285125732425,28.690900802612305
2015-03-20,28.116952896118164,28.474285125732425
2015-03-23,28.409515380859375,28.116952896118164
2015-03-24,28.293384552001953,28.409515380859375
2015-03-25,27.55416679382324,28.293384552001953
2015-03-26,27.74623107910156,27.55416679382324
2015-03-27,27.52513885498047,27.74623107910156
2015-03-30,28.221925735473633,27.52513885498047
2015-03-31,27.78866195678711,28.221925735473633
2015-04-01,27.74846649169922,27.78866195678711
2015-04-02,27.987428665161133,27.74846649169922
2015-04-06,28.440776824951172,27.987428665161133
2015-04-07,28.141521453857425,28.440776824951172
2015-04-08,28.049951553344727,28.141521453857425
2015-04-09,28.26435279846191,28.049951553344727
2015-04-10,28.38494300842285,28.26435279846191
2015-04-13,28.32911491394043,28.38494300842285
2015-04-14,28.2062931060791,28.32911491394043
2015-04-15,28.313480377197266,28.2062931060791
2015-04-16,28.1772518157959,28.313480377197266
2015-04-17,27.86012077331543,28.1772518157959
2015-04-20,28.496612548828125,27.86012077331543
2015-04-21,28.34252166748047,28.496612548828125
2015-04-22,28.724403381347656,28.34252166748047
2015-04-23,28.95889663696289,28.724403381347656
2015-04-24,29.095129013061523,28.95889663696289
2015-04-27,29.624412536621097,29.095129013061523
2015-04-28,29.157665252685547,29.624412536621097
2015-04-29,28.72887420654297,29.157665252685547
2015-04-30,27.94945526123047,28.72887420654297
2015-05-01,28.798105239868164,27.94945526123047
2015-05-04,28.74227523803711,28.798105239868164
2015-05-05,28.094627380371097,28.74227523803711
2015-05-06,27.918195724487305,28.094627380371097
2015-05-07,28.09087562561035,27.918195724487305
2015-05-08,28.620132446289062,28.09087562561035
2015-05-11,28.32859230041504,28.620132446289062
2015-05-12,28.22767639160156,28.32859230041504
2015-05-13,28.259071350097656,28.22767639160156
2015-05-14,28.918394088745117,28.259071350097656
2015-05-15,28.878028869628903,28.918394088745117
2015-05-18,29.196483612060547,28.878028869628903
2015-05-19,29.16956901550293,29.196483612060547
2015-05-20,29.167325973510746,29.16956901550293
2015-05-21,29.465585708618164,29.167325973510746
2015-05-22,29.72348976135254,29.465585708618164
2015-05-26,29.068649291992188,29.72348976135254
2015-05-27,29.61135482788086,29.068649291992188
2015-05-28,29.55305290222168,29.61135482788086
2015-05-29,29.21666717529297,29.55305290222168
2015-06-01,29.274974822998047,29.21666717529297
2015-06-02,29.144899368286133,29.274974822998047
2015-06-03,29.180774688720703,29.144899368286133
2015-06-04,29.01034164428711,29.180774688720703
2015-06-05,28.85112190246582,29.01034164428711
2015-06-08,28.66050148010254,28.85112190246582
2015-06-09,28.575281143188477,28.66050148010254
2015-06-10,28.90269470214844,28.575281143188477
2015-06-11,28.837661743164062,28.90269470214844
2015-06-12,28.519216537475582,28.837661743164062
2015-06-15,28.463150024414062,28.519216537475582
2015-06-16,28.615644454956055,28.463150024414062
2015-06-17,28.548364639282227,28.615644454956055
2015-06-18,28.67844009399414,28.548364639282227
2015-06-19,28.391387939453125,28.67844009399414
2015-06-22,28.617883682250977,28.391387939453125
2015-06-23,28.48781394958496,28.617883682250977
2015-06-24,28.730010986328125,28.48781394958496
2015-06-25,28.593215942382812,28.730010986328125
2015-06-26,28.425020217895508,28.593215942382812
2015-06-29,27.927167892456055,28.425020217895508
2015-06-30,28.128999710083008,27.927167892456055
2015-07-01,28.391387939453125,28.128999710083008
2015-07-02,28.355504989624023,28.391387939453125
2015-07-06,28.2568302154541,28.355504989624023
2015-07-07,28.18730735778809,28.2568302154541
2015-07-08,27.487613677978516,28.18730735778809
2015-07-09,26.92696189880371,27.487613677978516
2015-07-10,27.64684295654297,26.92696189880371
2015-07-13,28.180574417114254,27.64684295654297
2015-07-14,28.169361114501953,28.180574417114254
2015-07-15,28.44072151184082,28.169361114501953
2015-07-16,28.819721221923828,28.44072151184082
2015-07-17,29.068649291992188,28.819721221923828
2015-07-20,29.618091583251953,29.068649291992188
2015-07-21,29.322065353393555,29.618091583251953
2015-07-22,28.081907272338867,29.322065353393555
2015-07-23,28.068445205688477,28.081907272338867
2015-07-24,27.920434951782227,28.068445205688477
2015-07-27,27.5324649810791,27.920434951782227
2015-07-28,27.66925811767578,27.5324649810791
2015-07-29,27.58180046081543,27.66925811767578
2015-07-30,27.44276237487793,27.58180046081543
2015-07-31,27.202808380126953,27.44276237487793
2015-08-03,26.561420440673828,27.202808380126953
2015-08-04,25.709224700927734,26.561420440673828
2015-08-05,25.879663467407227,25.709224700927734
2015-08-06,25.93598175048828,25.879663467407227
2015-08-07,26.02384376525879,25.93598175048828
2015-08-10,26.969999313354492,26.02384376525879
2015-08-11,25.566530227661133,26.969999313354492
2015-08-12,25.96076202392578,25.566530227661133
2015-08-13,25.940488815307617,25.96076202392578
2015-08-14,26.122962951660156,25.940488815307617
2015-08-17,26.39329719543457,26.122962951660156
2015-08-18,26.244611740112305,26.39329719543457
2015-08-19,25.908954620361328,26.244611740112305
2015-08-20,25.37730407714844,25.908954620361328
2015-08-21,23.825151443481445,25.37730407714844
2015-08-24,23.230419158935547,23.825151443481445
2015-08-25,23.370098114013672,23.230419158935547
2015-08-26,24.71048164367676,23.370098114013672
2015-08-27,25.43812561035156,24.71048164367676
2015-08-28,25.521472930908203,25.43812561035156
2015-08-31,25.402082443237305,25.521472930908203
2015-09-01,24.26669692993164,25.402082443237305
2015-09-02,25.307464599609375,24.26669692993164
2015-09-03,24.863676071166992,25.307464599609375
2015-09-04,24.615867614746097,24.863676071166992
2015-09-08,25.30070686340332,24.615867614746097
2015-09-09,24.814115524291992,25.30070686340332
2015-09-10,25.359275817871097,24.814115524291992
2015-09-11,25.728731155395508,25.359275817871097
2015-09-14,25.97653579711914,25.728731155395508
2015-09-15,26.195053100585938,25.97653579711914
2015-09-16,26.22433280944824,26.195053100585938
2015-09-17,25.663394927978516,26.22433280944824
2015-09-18,25.557519912719727,25.663394927978516
2015-09-21,25.954004287719727,25.557519912719727
2015-09-22,25.5462589263916,25.954004287719727
2015-09-23,25.753509521484375,25.5462589263916
2015-09-24,25.906700134277344,25.753509521484375
2015-09-25,25.841367721557617,25.906700134277344
2015-09-28,25.32999610900879,25.841367721557617
2015-09-29,24.568557739257812,25.32999610900879
2015-09-30,24.8479061126709,24.568557739257812
2015-10-01,24.685701370239254,24.8479061126709
2015-10-02,24.865922927856445,24.685701370239254
2015-10-05,24.956029891967773,24.865922927856445
2015-10-06,25.075429916381836,24.956029891967773
2015-10-07,24.956029891967773,25.075429916381836
2015-10-08,24.667688369750977,24.956029891967773
2015-10-09,25.257904052734375,24.667688369750977
2015-10-12,25.140758514404297,25.257904052734375
2015-10-13,25.18356704711914,25.140758514404297
2015-10-14,24.827627182006836,25.18356704711914
2015-10-15,25.19933700561523,24.827627182006836
2015-10-16,25.01460647583008,25.19933700561523
2015-10-19,25.17004776000977,25.01460647583008
2015-10-20,25.629608154296875,25.17004776000977
2015-10-21,25.62735366821289,25.629608154296875
2015-10-22,26.01934242248535,25.62735366821289
2015-10-23,26.82581901550293,26.01934242248535
2015-10-26,25.969776153564453,26.82581901550293
2015-10-27,25.80531883239746,25.969776153564453
2015-10-28,26.868623733520508,25.80531883239746
2015-10-29,27.152475357055664,26.868623733520508
2015-10-30,26.920438766479492,27.152475357055664
2015-11-02,27.29889678955078,26.920438766479492
2015-11-03,27.612035751342773,27.29889678955078
2015-11-04,27.483627319335938,27.612035751342773
2015-11-05,27.356935501098633,27.483627319335938
2015-11-06,27.38860321044922,27.356935501098633
2015-11-09,27.277753829956055,27.38860321044922
2015-11-10,26.418045043945312,27.277753829956055
2015-11-11,26.268718719482425,26.418045043945312
2015-11-12,26.180482864379883,26.268718719482425
2015-11-13,25.415790557861328,26.180482864379883
2015-11-16,25.83207130432129,25.415790557861328
2015-11-17,25.72121810913086,25.83207130432129
2015-11-18,26.53568458557129,25.72121810913086
2015-11-19,26.872777938842773,26.53568458557129
2015-11-20,26.99042510986328,26.872777938842773
2015-11-23,26.63974952697754,26.99042510986328
2015-11-24,26.895404815673828,26.63974952697754
2015-11-25,26.703100204467773,26.895404815673828
2015-11-27,26.65332794189453,26.703100204467773
2015-11-30,26.764184951782227,26.65332794189453
2015-12-01,26.546995162963867,26.764184951782227
2015-12-02,26.307178497314453,26.546995162963867
2015-12-03,26.062835693359375,26.307178497314453
2015-12-04,26.929332733154297,26.062835693359375
2015-12-07,26.759653091430664,26.929332733154297
2015-12-08,26.74834632873535,26.759653091430664
2015-12-09,26.157865524291992,26.74834632873535
2015-12-10,26.282299041748047,26.157865524291992
2015-12-11,25.60583877563477,26.282299041748047
2015-12-14,25.44746971130371,25.60583877563477
2015-12-15,24.997251510620117,25.44746971130371
2015-12-16,25.18955421447754,24.997251510620117
2015-12-17,24.65563201904297,25.18955421447754
2015-12-18,23.98822021484375,24.65563201904297
2015-12-21,24.282339096069336,23.98822021484375
2015-12-22,24.25971221923828,24.282339096069336
2015-12-23,24.571916580200195,24.25971221923828
2015-12-24,24.440702438354492,24.571916580200195
2015-12-28,24.16695213317871,24.440702438354492
2015-12-29,24.601327896118164,24.16695213317871
2015-12-30,24.280073165893555,24.601327896118164
2015-12-31,23.81402015686035,24.280073165893555
2016-01-04,23.834375381469727,23.81402015686035
2016-01-05,23.23710250854492,23.834375381469727
2016-01-06,22.78236389160156,23.23710250854492
