pub_date,abstract,lead_para,headline,doc_type,section_name,type_of_material,rank,web_url
2019-10-30,"Amazon is flexing its financial power in Seattle’s City Council elections, putting an innovative program meant to combat such influence at risk.","SEATTLE — In 2015, Seattle voters approved a plan to foil corporate political contributions, creating “democracy vouchers” that allow residents to assign public campaign funds to local candidates of their choice.",Amazon Tests ‘Soul of Seattle’ With Deluge of Election Cash,article,U.S.,News,3,https://www.nytimes.com/2019/10/30/us/seattle-council-amazon-democracy-vouchers.html
2019-10-25,"Amazon was considered a front-runner for the cloud computing project before President Trump began criticizing the company’s founder, Jeff Bezos.","SAN FRANCISCO — The Department of Defense on Friday awarded a $10 billion technology contract to Microsoft over Amazon in a contest that was closely watched after President Trump ramped up his criticism of Amazon’s founder, Jeff Bezos, and said he might intervene.","Microsoft Wins Pentagon’s $10 Billion JEDI Contract, Thwarting Amazon",article,Technology,News,2,https://www.nytimes.com/2019/10/25/technology/dod-jedi-contract.html
2019-10-02,"Every month, a new batch of movies and TV shows begin streaming on Netflix, Stan and Amazon in Australia. Here are the titles we think are most interesting for October.","Every month, streaming services in Australia add a new batch of movies and TV shows to its library. Here are our picks for October.","The Best Movies and TV Shows New to Netflix, Amazon and Stan in Australia in October",article,Arts,News,5,https://www.nytimes.com/2019/10/02/arts/television/australia-netflix-stan.html
2019-11-15,"Gig workers on Mechanical Turk, a platform run by Amazon, do computer-like tasks for pennies. Here’s what I learned when I joined their ranks.","Times Insider explains who we are and what we do, and delivers behind-the-scenes insights into how our journalism comes together.",Doing Tiny Jobs for Tinier Pay,article,New York,News,3,https://www.nytimes.com/2019/11/15/nyregion/mechanical-turk-amazon-labor.html
2019-11-22,"The move of entrepreneurs, engineers and venture investors away from the consumer internet and to enterprise software has piqued regulator interest.","When Rajiv Ayyangar and two other Yahoo alumni explored start-up ideas, they experimented with concepts directed at the public, like a personal finance app. But making money from consumers was too daunting, they concluded, partly because of the tight grip that digital giants like Google and Apple had over distribution.","With Big Tech in Their Path, Start-Ups Turn to Business Markets",article,Business Day,News,7,https://www.nytimes.com/2019/11/22/business/startups-enterprise-big-tech.html
2019-11-28,"Customer reviews are incredibly important in e-commerce, but they can be unreliable or downright dishonest.","In the world of e-commerce, the online review is king, the internet’s answer to walking into a store and trying out a product for yourself. ",When Is a Star Not Always a Star? When It’s an Online Review,article,Business Day,News,7,https://www.nytimes.com/2019/11/28/business/online-reviews-fake.html
2019-11-25,"The economy is relatively strong, and consumers are spending. So why are things so tough for some retailers?",Retailers are trying everything they can to keep up with Amazon. Macy’s offers same-day delivery and in-store returns for online purchases. Black Friday deals are already starting at Kohl’s. And craft cocktails are served in the women’s shoe department at Nordstrom.,"Chasing Amazon, Retailers Are in a Never-Ending Arms Race",article,Business Day,News,7,https://www.nytimes.com/2019/11/25/business/macys-kohls-nordstrom-problems.html
2019-11-28,"Orders from the Republican Party and other conservative groups helped push Mr. Trump’s best-selling book, records show.","Boxes began arriving in early November at the Phoenix headquarters of Turning Point USA, a conservative student group with ties to the Trump family.","Donald Trump Jr., Debut Author, Sees Sales Bolstered by G.O.P. Allies",article,U.S.,News,14,https://www.nytimes.com/2019/11/28/us/politics/donald-trump-jr-book.html
2019-11-14,The company said there should be an examination of whether political bias helped Microsoft win the bid.,"Amazon on Thursday said it planned to officially challenge the Pentagon’s surprise decision last month to award a $10 billion cloud-computing contract to Microsoft, setting off another legal battle over the lucrative, decade-long project. ",Amazon Protesting Pentagon’s $10 Billion JEDI Contract,article,Technology,News,5,https://www.nytimes.com/2019/11/14/technology/dod-jedi-contract.html
2019-11-07,The movement to reinterpret or change antimonopoly laws is running headlong into a legal community and interest groups just as invested in defending the status quo.,"WASHINGTON — Thomas Lambert, a professor at the University of Missouri’s law school, gave his former colleague Josh Hawley a warning before Mr. Hawley became a senator in January. ",Powerful Coalition Pushes Back on Anti-Tech Fervor,article,Technology,News,5,https://www.nytimes.com/2019/11/07/technology/powerful-coalition-pushes-back-on-anti-tech-fervor.html
2019-11-15,A co-chief film critic of The New York Times debates himself on the subject.,"Our co-chief film critic is of two minds on the subject, and is not shy about speaking both of them.",Will Streaming Kill the Art of Cinema or Grant It New Life?,article,Movies,News,3,https://www.nytimes.com/2019/11/15/movies/streaming-cinema-debate.html
2019-11-30,"For most people, it’s the click that brings a package to their door. But a look at Baltimore shows how Amazon may now reach into Americans’ daily existence in more ways than any corporation in history.","BALTIMORE — Another big Prime Air 767 takes off from Baltimore-Washington International Airport — where Amazon’s shipping last year eclipsed that of FedEx and U.P.S. put together — and wheels above the old industrial city. Below, the online giant seems to touch every niche of the economy, its ubiquity and range breathtaking.",Prime Mover: How Amazon Wove Itself Into the Life of an American City,article,Business Day,News,1,https://www.nytimes.com/2019/11/30/business/amazon-baltimore.html
2019-11-26,"As groups join a coalition against the internet giant, a new report underlines its troubling impact in warehouse towns.",SAN FRANCISCO — Amazon flourished over its first two decades with little opposition and less scrutiny. A new coalition and a report unveiled on Tuesday make clear that era is over.,Activists Build a Grass-Roots Alliance Against Amazon,article,Technology,News,1,https://www.nytimes.com/2019/11/26/technology/amazon-grass-roots-activists.html
2019-02-21,The mayor went from Amazon booster to critic when the company scuttled plans for a Queens campus; the shift may please progressives if he runs for president.,[What you need to know to start the day: Get New York Today in your inbox.],"With 2020 in Sight, de Blasio Turns Against Amazon",article,New York,News,5,https://www.nytimes.com/2019/02/21/nyregion/de-blasio-amazon-hq2.html
2019-02-07,"In an online post, the chief executive of Amazon said the tabloid’s owner had used “extortion and blackmail” to try to stop his investigation into leaked photos and text messages.","The richest man on earth accused the nation’s leading supermarket tabloid publisher of “extortion and blackmail” on Thursday, laying out a theory that brought together international intrigue, White House politics, nude photos and amorous text messages.",Jeff Bezos Accuses National Enquirer of ‘Extortion and Blackmail’,article,Technology,News,3,https://www.nytimes.com/2019/02/07/technology/jeff-bezos-sanchez-enquirer.html
2019-02-02,"If no one reads the terms and conditions, how can they continue to be the legal backbone of the internet?",The average person would have to spend 76 working days reading all of the digital privacy policies they agree to in the span of a year. Reading Amazon’s terms and conditions alone out loud takes approximately nine hours.,How Silicon Valley Puts the ‘Con’ in Consent,article,Opinion,Editorial,5,https://www.nytimes.com/2019/02/02/opinion/internet-facebook-google-consent.html
2019-02-18,"Yes, Amazon’s departure will modestly hurt the city’s economy. But it’s also a victory against bad economic policy.",Imagine that a bunch of children are sitting around a table when a seemingly beneficent adult walks into the room carrying a plate of cupcakes. The kids burst out in excitement — until they notice a problem: There are fewer cupcakes than children.,New York Did Us All a Favor by Standing Up to Amazon,article,Opinion,Op-Ed,1,https://www.nytimes.com/2019/02/17/opinion/amazon-new-york.html
2019-02-15,"As the company cancels its plans for a major Queens campus, anti-corporate activists got what they wanted at a great cost.","“You have to be tough to make it in New York City,” Mayor Bill de Blasio boasted, choosing to jeer at Amazon as it canceled its plans on Thursday to build a new headquarters in Queens, after some local officials angrily criticized its proposal. ","New York Returns 25,000 Jobs to Amazon",article,Opinion,Editorial,1,https://www.nytimes.com/2019/02/14/opinion/amazon-new-york.html
2019-02-21,"Lawmakers who opposed the company’s deal are calling its collapse a political victory, but some say this messaging may come back to haunt them.","A technical error affected those who tried to listen to today’s episode before 7:30 a.m. Eastern. (The episode appeared to be 52 minutes long, with the show’s first half repeating over and over.) To fix the problem, close and reopen whichever listening application you use. A 26-minute episode should reload automatically. We apologize for any inconvenience.",How New York Lost Amazon,article,Podcasts,News,1,https://www.nytimes.com/2019/02/21/podcasts/the-daily/amazon-new-york-democrats.html
2019-02-15,The sell-off is the latest evidence of how quickly investors soured on Big Tech late last year.,Get the DealBook newsletter to make sense of major business and policy headlines — and the power-brokers who shape them.__________,Big Investors Shed Tech Stocks as Markets Tumbled Last Quarter,article,Business Day,News,7,https://www.nytimes.com/2019/02/15/business/dealbook/apple-shares-tech-hedge-funds.html
2019-02-16,Candidates like Elizabeth Warren and Bernie Sanders were quick to praise New Yorkers who rebelled at the idea of giving tax breaks to a huge corporation.,"The decision by Amazon this week to abandon its planned headquarters in New York City tapped into one of the major themes of left-wing Democrats: that giant corporations — and in some cases the billionaires who run them — must be held to account for wage inequality, corporate greed and middle-class stagnation.","For Some 2020 Democrats, Rejection of Amazon Aligns With Liberal Policy Views",article,U.S.,News,2,https://www.nytimes.com/2019/02/16/us/politics/amazon-democrats-2020.html
2019-02-14,Its plan to build a sprawling complex in Queens in return for nearly for $3 billion in government incentives had come under fierce opposition from local lawmakers.,[What you need to know to start the day: Get New York Today in your inbox.],Amazon Pulls Out of Planned New York City Headquarters,article,New York,News,1,https://www.nytimes.com/2019/02/14/nyregion/amazon-hq2-queens.html
2019-02-24,"The nonpartisan election features 17 candidates, and a number of variables.",[Read more about the public advocate race in New York Today.],N.Y.C. Special Election: 7 Factors That Will Help Decide the Public Advocate Race,article,New York,News,11,https://www.nytimes.com/2019/02/24/nyregion/public-advocate-election-nyc.html
2019-03-06,"Amazon, Berkshire Hathaway and JPMorgan Chase will call their health care upstart Haven.",We can finally put a name to the thing striking fear within the health care establishment: Haven.,The Imposing Venture of 3 Corporate Giants Gets a Not-So-Imposing New Name,article,Health,News,4,https://www.nytimes.com/2019/03/06/health/health-amazon-berkshire-jpmorgan.html
2019-03-11,Hundreds of thousands of miles of cable connect continents to support our insatiable demand for communication and entertainment. Companies have typically pooled their resources. Now Google is going its own way.,Hundreds of thousands of miles of cable connect continents to support our insatiable demand for communication and entertainment. Companies have typically pooled their resources. Now Google is going its own way.,How the Internet Travels Across Oceans,multimedia,Technology,Interactive Feature,6,https://www.nytimes.com/interactive/2019/03/10/technology/internet-cables-oceans.html
2019-09-06,"After losing top professors, college students are less likely to create artificial intelligence start-ups and get less venture funding, the research says.","SAN FRANCISCO — For years, big tech companies have used huge salaries, bonuses and stock packages to lure artificial intelligence experts out of academia. Now, a study released on Friday says that migration has hurt the post-college prospects of students.","When the A.I. Professor Leaves, Students Suffer, Study Says",article,Technology,News,6,https://www.nytimes.com/2019/09/06/technology/when-the-ai-professor-leaves-students-suffer-study-says.html
2019-09-15,I have about 400 offers to buy illegal copies of my own work. Something is very wrong.,"One day not long ago in a college class I was teaching, some of my students couldn’t find the page I was talking about in the reading. And it dawned on me: There was only one required text in the class, an anthology of writing about the natural world called “American Earth.” And they were reading pirated copies — versions downloaded free from some dubious “provider” on the internet.",Steal This Book? There’s a Price,article,Opinion,Op-Ed,7,https://www.nytimes.com/2019/09/15/opinion/book-piracy.html
2019-09-06,Lawsuits and investigations could eventually lead to the breakup of some companies and to new laws that alter the balance of corporate power.,Lawsuits and investigations could eventually lead to the breakup of some companies and to new laws that alter the balance of corporate power.,"13 Ways the Government Went After Google, Facebook and Other Tech Giants This Year",multimedia,Technology,Interactive Feature,3,https://www.nytimes.com/interactive/2020/technology/tech-investigations.html
2019-07-01,"Every month, subscription streaming services add a new batch of titles to their libraries. Here are the ones we think are most interesting for July.",Watching is The New York Times’s TV and film recommendation website. Sign up for our twice-weekly newsletter here.,"The Best Movies and TV Shows New to Netflix, Amazon and More in July",article,Arts,News,4,https://www.nytimes.com/2019/07/01/arts/television/best-tv-movies-netflix-amazon-hulu-hbo-july.html
2019-07-10,"Britain’s National Health Service has collaborated with Amazon to offer health information through Alexa, prompting questions about privacy and market advantage.","LONDON — “Alexa, how do I treat a migraine?”",Alexa Now Gives U.K. Users N.H.S. Medical Advice,article,World,News,5,https://www.nytimes.com/2019/07/10/world/europe/alexa-nhs-amazon-privacy.html
2019-07-16,A series of hearings on Capitol Hill showed the rising force of the political backlash against the country’s tech giants.,"WASHINGTON — Lawmakers leveled stinging criticism and sharp questions at Big Tech executives on Tuesday, attacking Amazon, Apple, Facebook and Google for their market power, their perceived bias as gatekeepers of communication and Facebook’s ambitions to reshape the financial industry.","Tech Hearings: Congress Unites to Take Aim at Amazon, Apple, Facebook and Google",article,Technology,News,7,https://www.nytimes.com/2019/07/16/technology/big-tech-antitrust-hearing.html
2019-07-18,"The company, long a target of President Trump, is seen as the leading competitor for a $10 billion cloud computing contract that the president said he was “getting tremendous complaints about.”","WASHINGTON — President Trump said on Thursday that he was looking “very seriously” at intervening in the hard-fought commercial battle for a $10 billion Pentagon cloud computing contract for which Amazon, a company he has frequently attacked, is seen as the leading contender.",Trump Says He May Intervene in Huge Pentagon Contract Sought by Amazon,article,U.S.,News,1,https://www.nytimes.com/2019/07/18/us/politics/trump-amazon-defense-department-contract.html
2019-07-10,Homeowners are getting bombarded by speculators asking them to sell. Tenants are fighting rent increases. And Amazon hasn’t even started building.,"WASHINGTON — Amazon has yet to break ground in Northern Virginia for its second headquarters, but residents are already turning away persistent speculators, recalculating budgets for down payments on homes and fighting rent increases.",Amazon HQ2 Is Upending Northern Virginia’s Already Unstable Housing Market,article,U.S.,News,1,https://www.nytimes.com/2019/07/10/us/politics/amazon-housing-northern-virginia.html
2019-07-10,"In their rush to match Netflix, competitors like HBO, Hulu and Amazon are ordering a slew of content — ushering out the age of “prestige TV” and ushering in an age of anything goes.","When Nick Weidenfeld heard what happened at HBO last summer, he was thrilled. “Everyone I knew was texting that article around, saying, ‘What the [expletive]!’ ” Weidenfeld, an independent TV producer, recently recalled. A lot of people who work in Hollywood were spooked by the news, but not him: “I thought it was amazing.”",The Great Race to Rule Streaming TV,article,Magazine,News,9,https://www.nytimes.com/2019/07/10/magazine/streaming-race-netflix-hbo-hulu-amazon.html
2019-07-25,Amazon has expanded one-day shipping options in hopes of increasing sales.,SEATTLE — So just how impatient are shoppers? Enough to bolster sales at Amazon.,Amazon Earnings: Impatient Shoppers Help Lift Sales 20 Percent,article,Technology,News,1,https://www.nytimes.com/2019/07/25/technology/amazon-earnings-just-how-impatient-are-shoppers.html
2019-07-08,"The retailer wants to draw more people into its stores, and it hopes that packing, labeling and shipping returns for the online behemoth will help.","It says volumes about the challenges facing brick-and-mortar stores that the “single biggest initiative” out of Kohl’s this year, according to the national retailer’s chief executive, is that it will now accept and process unwanted orders from Amazon.",Kohl’s Is Betting on Amazon Returns to Drive Sales,article,Business Day,News,2,https://www.nytimes.com/2019/07/08/business/kohls-amazon-returns.html
2019-07-02,"R. J. Scaringe’s company, Rivian, has raised $1.7 billion from Amazon, Ford Motor and others without selling a single pickup truck and sport utility vehicle.","NORMAL, Ill. — By definition, the time of the world’s richest man is pretty valuable. But early last fall, Jeff Bezos sought out a 36-year old entrepreneur named R.J. Scaringe and spent the better part of a day in Plymouth, Mich., at the company he founded, Rivian.","Meet the Man Quietly Building the Tesla of Trucks, With Jeff Bezos Aboard",article,Business Day,News,7,https://www.nytimes.com/2019/07/02/business/rj-scaringe-rivian.html
2019-07-28,"Instead of Whole Foods being the answer to the tech behemoth’s grocery ambitions, it seems to have encouraged executives to pursue other ideas, too.","SEATTLE — In early 2017, a memo circulated inside Amazon that imagined an ambitious new grocery chain. The document was written like a news release, a common practice for ideas being weighed inside the company, with the title “Grocery Shopping for Everyone.”","Amazon Wants to Rule the Grocery Aisles, and Not Just at Whole Foods",article,Technology,News,4,https://www.nytimes.com/2019/07/28/technology/whole-foods-amazon-grocery.html
2019-06-11,"Local journalism has been pushed “to the verge of extinction,” said a member of a committee that plans 18 months of hearings and other scrutiny of the big technology platforms.",WASHINGTON — A congressional investigation into the power of big tech companies began on Tuesday with bipartisan concern from lawmakers that the government’s lax oversight of the industry may be doing more harm than good.,House Opens Tech Antitrust Inquiry With Look at Threat to News Media,article,Technology,News,15,https://www.nytimes.com/2019/06/11/technology/antitrust-hearing.html
2019-06-05,"Amazon, Apple, Facebook and Google, facing the growing possibility of antitrust action and legislation to rein in their power, are spending freely to gain influence and access.","WASHINGTON — Faced with the growing possibility of antitrust actions and legislation to curb their power, four of the biggest technology companies are amassing an army of lobbyists as they prepare for what could be an epic fight over their futures.",Tech Giants Amass a Lobbying Army for an Epic Washington Battle,article,U.S.,News,6,https://www.nytimes.com/2019/06/05/us/politics/amazon-apple-facebook-google-lobbying.html
2019-06-03,"Google, Facebook, Amazon and Apple are facing greater scrutiny from antitrust regulators in the Justice Department and Federal Trade Commission.","Technology stocks tumbled on Monday, as declines in the biggest companies in the sector punctuated an otherwise quiet day on Wall Street.",Big Tech Shares Slide as Prospect of Antitrust Scrutiny Mounts,article,Business Day,News,14,https://www.nytimes.com/2019/06/03/business/stock-market-activity.html
2019-06-25,"Prime Day 2019 will be two days: July 15 and 16. Here are the deals to expect, how to shop if you’re not a Prime member, and how not to regret your purchases.","Amazon Prime Day has become Black Friday in July. It’s no longer just one day, with last year’s Prime Day going on for over 36 hours. It’s also more than just Amazon, with competing retailers offering discounts and price matches of their own. And while the opportunity to save has grown, so has the risk of wasting money some impulsive purchase you don’t need.",How to Prepare for Amazon Prime Day,article,Smarter Living,News,4,https://www.nytimes.com/2019/06/25/smarter-living/wirecutter/prime-day-2019-best-deals.html
2019-06-22,"Plus, tensions with Iran reach a boiling point and Trump’s meeting with China’s president.","Here’s your quick rundown of the week’s biggest stories in business and tech, so you can spend more of your weekend hours enjoying the sun on the longest days of the year. (Or, you know, sit inside and watch season 2 of “Dark” on Netflix. You do you.)","The Week in Business: Stocks Hit a Record High, and Facebook Wants to Replace Your Bank",article,Business Day,News,14,https://www.nytimes.com/2019/06/22/business/the-week-in-business-stocks-facebook-trade.html
2019-06-11,"Amazon Restaurants, which was available in nearly 200 American cities, will officially close on June 24. The company says it will focus on grocery delivery.","With the online restaurant delivery market growing ever more competitive, Amazon is discontinuing the service it started four years ago as an alternative to popular apps like Grubhub and UberEats.",Amazon to End Its Restaurant Delivery Service,article,Business Day,News,3,https://www.nytimes.com/2019/06/11/business/amazon-restaurant-delivery-service-ending.html
2019-06-19,Amazon says it’s not responsible if its creations are abused.,Don’t bring a knife to a chaos factory.,"‘If You’ve Built a Chaos Factory, You Can’t Dodge Responsibility for the Chaos’",article,Opinion,Op-Ed,4,https://www.nytimes.com/2019/06/19/opinion/amazon-rekognition-tim-cook.html
2019-06-07,"The legal action against Silicon Valley’s giants will be long, difficult, uncertain and, for some people, disappointing.","Each week, we review the week’s news, offering analysis about the most important developments in the tech industry. Want this newsletter in your inbox? Sign up here.",The Week in Tech: What Not to Expect From Big Tech’s Antitrust Showdown,article,Technology,News,3,https://www.nytimes.com/2019/06/07/technology/big-tech-antitrust.html
2019-06-10,A wide range of companies are lining up to complain about Silicon Valley’s power as lawmakers and regulators step up their scrutiny of Big Tech.,SAN FRANCISCO — Oracle and the Handpulled Noodle would seem to have little in common. One is a multibillion-dollar software company in Silicon Valley with tens of thousands of employees all over the world. The other is a small Harlem spot that serves Chinese comfort food and is known for its tasty dumplings.,Anger at Big Tech Unites Noodle Pullers and Code Writers,article,Technology,News,7,https://www.nytimes.com/2019/06/10/technology/big-tech-antitrust-scrutiny.html
2019-06-14,"A handful of companies already dominate the market for digital assistants. The implications for consumer privacy are a serious concern, researchers say.","PALO ALTO, Calif. — It has been almost two decades since Google started to dominate internet search the way Microsoft dominated software for personal computers a generation earlier.",Stanford Team Aims at Alexa and Siri With a Privacy-Minded Alternative,article,Technology,News,6,https://www.nytimes.com/2019/06/14/technology/virtual-assistants-privacy.html
2019-07-03,"The government plans to deploy new technology for next year’s head count, but risks abound.","In the run-up to the 2020 census, the government has embraced technology as never before, hoping to halt the ballooning cost of the decennial head count. For the first time, households will have the option of responding online, and field workers going door to door will be equipped with smartphones to log the information they collect.","Hacking, Glitches, Disinformation: Why Experts Are Worried About the 2020 Census",article,U.S.,News,5,https://www.nytimes.com/2019/07/03/us/2020-census-digital.html
2019-07-23,The online retailer is teaming with an owner of real estate brokerage firms to offer home buyers free Alexa speakers and services like furniture assembly.,"Over the past year, the decidedly analog business of buying and selling real estate has been upended by a flurry of new money and start-ups trying to usher in a world where homes are bought and sold online. Now, Amazon is creating a partnership that goes in the opposite direction by using its gigantic retail platform to facilitate phone calls with human real estate agents.","How to Get a $5,000 Amazon Credit: Buy a House Through Realogy",article,Business Day,News,2,https://www.nytimes.com/2019/07/23/business/amazon-real-estate-turnkey.html
2019-07-15,The international tax system is behind the times. But we need coordinated reform.,"Last Thursday, the French Senate passed a digital services tax, which would impose an entirely new tax on large multinationals that provide digital services to consumers or users in France.",Beware. Other Nations Will Follow France With Their Own Digital Tax.,article,Opinion,Op-Ed,8,https://www.nytimes.com/2019/07/15/opinion/france-internet-tax.html
2019-07-15,The emergence of a major discount shopping season in the middle of the summer may cost retailers scrambling to keep up with Amazon.,"Amazon had already revolutionized the way people read books, watch TV and shop online. And now it has succeeded in transforming the retail calendar.","Amazon Prime Day Brings Sales, and Risks, for Retailers",article,Business Day,News,3,https://www.nytimes.com/2019/07/15/business/amazon-prime-day.html
2019-07-04,A bookstore owner shares her experience.,To the Editor:,Independent Bookstores vs. Amazon,article,Opinion,Letter,3,https://www.nytimes.com/2019/07/04/opinion/letters/independent-bookstores-amazon.html
2019-07-29,We have become cheap dates to tech platforms.,Here’s a little quiz. When was the last time a significant social media network was founded in the United States? And what about a competitive search engine company? An online ad network? And what about a truly wide-ranging e-commerce start-up?,"For Tech, We’re the Gift That Keeps on Giving. But We Get Prime!",article,Opinion,Op-Ed,3,https://www.nytimes.com/2019/07/29/opinion/facebook-ftc-monopolies.html
2019-07-09,“‘A little less creepy’ is still creepy.”,Call it the Five Stages of Privacy Erosion. ,Your Inbox Is Spying on You,article,Opinion,Op-Ed,3,https://www.nytimes.com/2019/07/09/opinion/email-tracking.html
2019-07-11,Don’t fall for a bundle blunder.,"It’s that time of the year — Prime Day is right around the corner on July 15 and 16. The event has turned into summer’s version of Black Friday, a shopping frenzy that can turn into a hangover of spending regret once the packages arrive on your doorstep.",5 Things to Avoid on Amazon Prime Day,article,Smarter Living,News,3,https://www.nytimes.com/2019/07/10/smarter-living/5-things-to-avoid-on-prime-day.html
2019-07-17,European antitrust regulators have opened an investigation into the data that Amazon uses from third-party sellers who rely on the tech company’s site,"LONDON — Amazon faces a widening inquiry in Europe over whether it unfairly uses data collected from third-party sellers who rely on its platform, the latest move by regulators around the world to curb the growing power of big technology companies.",Amazon Faces E.U. Inquiry Over Data From Independent Sellers,article,Technology,News,3,https://www.nytimes.com/2019/07/17/technology/amazon-eu.html
2019-07-19,"Striking Amazon employees complained about how robots changed their jobs, but the company may help them think differently.","Each week, we review the week’s news, offering analysis about the most important developments in the tech industry. Want this newsletter in your inbox? Sign up here.",The Week in Tech: Some Workers Hate Robots. Retraining May Change That.,article,Technology,News,2,https://www.nytimes.com/2019/07/19/technology/amazon-automation-labor.html
2019-06-04,Sometimes it’s worth pausing to ask the simplest questions.,This article is part of a limited-run newsletter. You can sign up here.,Why Does Google Know Everything You’ve Bought on Amazon for the Past Six Years?,article,Opinion,Op-Ed,6,https://www.nytimes.com/2019/06/04/opinion/google-purchases.html
2019-06-23,"Popular novels, technical tomes and self-published books are pirated and sold on Amazon. That may actually be helping the company extend its grip on the book business.","SPERRYVILLE, Va. — “The Sanford Guide to Antimicrobial Therapy” is a medical handbook that recommends the right amount of the right drug for treating ailments from bacterial pneumonia to infected wounds. Lives depend on it.",What Happens After Amazon’s Domination Is Complete? Its Bookstore Offers Clues,article,Technology,News,8,https://www.nytimes.com/2019/06/23/technology/amazon-domination-bookstore-books.html
2019-06-03,"The “Break Up Big Tech” billboard, paid for by the Democrat’s presidential campaign, doesn’t sit well with all San Franciscans who work in the industry.",SAN FRANCISCO — A threat of government regulation is casting a shadow over the tech industry. Now there is a billboard to remind tech workers about it on their commutes.,Elizabeth Warren Sticks Her Message in Big Tech’s Face,article,Technology,News,3,https://www.nytimes.com/2019/06/03/technology/elizabeth-warren-big-tech-break-up.html
2019-06-28,This haunting documentary looks at the ritual of the hunt and its place in the history and identity of today’s Lakota Sioux.,"At first glance, “The Buffalo Hunt” seems fairly straightforward. Under the eye of the film’s director, Philip Di Fiore, the people of the Pine Ridge Indian Reservation in South Dakota take apart a buffalo, using the skin to make drums and splitting up the meat for those who could not attend the hunt, as well as for a communal soup.",‘The Buffalo Hunt’ Review: The Sacred Ties That Bind,article,Movies,Review,4,https://www.nytimes.com/2019/06/28/movies/the-buffalo-hunt-review.html
2019-06-06,"Until recently big tech companies were seen as one of the few relatively untainted sources of big-money donations for Democrats. Now, that’s changing.","SAN FRANCISCO — Top Democrats in Washington and on the 2020 campaign trail are taking technology giants to task, calling them too big, too powerful and too careless about privacy. “The era of self-regulation is over,” Speaker Nancy Pelosi declared on Monday.","Democratic Candidates Woo Silicon Valley for Donations, Then Bash It",article,U.S.,News,5,https://www.nytimes.com/2019/06/06/us/politics/democrats-2020-donations-silicon-valley.html
2019-06-27,Local governments must protect your privacy as they turn to “smart city” technology.,"Walking through the streets of New York City, you can feel the thrill of being lost in the crowd. As throngs of people filter past, each going about their days, it seems possible to blend in without being noticed.","Smile, Your City Is Watching You",article,Opinion,Op-Ed,13,https://www.nytimes.com/2019/06/27/opinion/cities-privacy-surveillance.html
2019-06-27,"Ms. Warren seeks to break up companies like Amazon, Google, Apple and Facebook. And she has taken her fight to Silicon Valley.",Senator Elizabeth Warren of Massachusetts believes that the government must break up monopolies and promote competitive markets. That’s why she has taken aim at America’s largest tech companies. ,Elizabeth Warren on Breaking Up Big Tech,article,U.S.,News,3,https://www.nytimes.com/2019/06/26/us/politics/elizabeth-warren-break-up-amazon-facebook.html
2019-06-02,"Support for scrutiny of the tech giants is coming from across the political spectrum. For Google and Amazon, any investigations would be a major distraction, or worse.",WASHINGTON — Google and Amazon have thrived as American regulators largely kept their distance. That may be changing.,Google and Amazon Are at the Center of a Storm Brewing Over Big Tech,article,Business Day,News,4,https://www.nytimes.com/2019/06/02/business/google-antitrust-investigation.html
2019-06-28,A lifetime of browsing offers lessons in spotting disinformation.,"Times Insider explains who we are and what we do, and delivers behind-the-scenes insights into how our journalism comes together.",What I Learned Poking Around Amazon’s Bookstore,article,Reader Center,News,4,https://www.nytimes.com/2019/06/28/reader-center/amazon-counterfeit-book-browsing.html
2019-06-18,The social media giant thinks privacy is a you problem.,This article is part of a limited-run newsletter. You can sign up here.,Facebook Under Oath: You Have No Expectation of Privacy,article,Opinion,Op-Ed,8,https://www.nytimes.com/2019/06/18/opinion/facebook-court-privacy.html
2019-08-23,I pulled back the curtain on digital tracking. What I found was staggering.,I pulled back the curtain on digital tracking. What I found was staggering.,I Visited 47 Sites. Hundreds of Trackers Followed Me.,multimedia,Opinion,Interactive Feature,4,https://www.nytimes.com/interactive/2019/08/23/opinion/data-internet-privacy-tracking.html
2019-09-12,The Amazon series is the latest to use otherworldly animation to explore the aftermath of trauma.,"“Is this a dream?” Alma (Rosa Salazar) asks her father, Jacob (Bob Odenkirk), in the second episode of “Undone.”","Review: In the Entrancing ‘Undone,’ Life Is but a Dream State",article,Arts,Review,3,https://www.nytimes.com/2019/09/12/arts/television/undone-review-amazon.html
2019-09-19,"Pledging that the retailer would be carbon neutral by 2040, Jeff Bezos, the C.E.O., said it was ordering 100,000 electric delivery trucks.","WASHINGTON — Amazon committed on Thursday to meeting the goals of the Paris climate agreement 10 years ahead of schedule and be carbon neutral by 2040, in the company’s most ambitious push yet to combat climate change.",Amazon Accelerates Efforts to Fight Climate Change,article,Technology,News,2,https://www.nytimes.com/2019/09/19/technology/amazon-carbon-neutral.html
2019-09-27,"While Congress has stalled on new privacy bills, a real estate developer is pushing for broader data rights in the Golden State.","Each week, we review the week’s news, offering analysis about the most important developments in the tech industry.",The Week in Tech: Why Californians Have Better Privacy Protections,article,Technology,News,4,https://www.nytimes.com/2019/09/27/technology/the-week-in-tech-why-californians-have-better-privacy-protections.html
